Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Status,Quantity,Actual Days,Order Start Date,Month,Process Sequence,Subprocess Sequence
ORD1676,Surat,North,Haridwar,North,Payment,Authorize Payment,5,8/8/2025,8/13/2025,On Time,1,1260,5,6/20/2025,June,5,2
ORD1676,Surat,North,Haridwar,North,Payment,Process Payment,5,8/13/2025,8/18/2025,On Time,1,1260,5,6/20/2025,June,5,3
ORD1676,Surat,North,Haridwar,North,Procurement,Submit New Request,2,6/20/2025,6/22/2025,On Time,1,1260,2,6/20/2025,June,2,1
ORD1676,Surat,North,Haridwar,North,Procurement,Review Request,2,6/22/2025,6/25/2025,Delay,1,1260,3,6/20/2025,June,2,2
ORD1676,Surat,North,Haridwar,North,Procurement,Prepare PO,2,6/24/2025,6/26/2025,On Time,1,1260,2,6/20/2025,June,2,3
ORD1676,Surat,North,Haridwar,North,Procurement,Send PO to Supplier,2,6/26/2025,6/28/2025,On Time,1,1260,2,6/20/2025,June,2,4
ORD1676,Surat,North,Haridwar,North,Procurement,Receive Raw Material,3,6/28/2025,7/1/2025,On Time,1,1260,3,6/20/2025,June,2,5
ORD1676,Surat,North,Haridwar,North,Procurement,Quality Check,2,7/1/2025,7/3/2025,On Time,1,1260,2,6/20/2025,June,2,6
ORD1676,Surat,North,Haridwar,North,Procurement,Receive Raw Material in Store,2,7/3/2025,7/5/2025,On Time,1,1260,2,6/20/2025,June,2,7
ORD1676,Surat,North,Haridwar,North,Production,Initiate Production,7,7/5/2025,7/12/2025,On Time,1,1260,7,6/20/2025,June,3,1
ORD1676,Surat,North,Haridwar,North,Production,Issue Raw Material,6,7/12/2025,7/18/2025,On Time,1,1260,6,6/20/2025,June,3,2
ORD1676,Surat,North,Haridwar,North,Production,Complete Production,7,7/18/2025,7/25/2025,On Time,1,1260,7,6/20/2025,June,3,3
ORD1677,Nagpur,East,Patna,North,Dispatch,Verify Shipping Details,2,8/2/2025,8/4/2025,On Time,1,471,2,6/12/2025,June,4,1
ORD1677,Nagpur,East,Patna,North,Dispatch,Generate Shipping Labels,2,8/4/2025,8/6/2025,On Time,1,471,2,6/12/2025,June,4,2
ORD1677,Nagpur,East,Patna,North,Dispatch,Schedule Pickup or Delivery,2,8/6/2025,8/8/2025,On Time,1,471,2,6/12/2025,June,4,3
ORD1677,Nagpur,East,Patna,North,Invoice,Verify Invoice Details,2,6/12/2025,6/14/2025,On Time,1,471,2,6/12/2025,June,1,1
ORD1677,Nagpur,East,Patna,North,Invoice,Authorize Payment,2,6/14/2025,6/16/2025,On Time,1,471,2,6/12/2025,June,1,2
ORD1677,Nagpur,East,Patna,North,Invoice,Validate Tax and Charges,2,6/16/2025,6/18/2025,On Time,1,471,2,6/12/2025,June,1,3
ORD1677,Nagpur,East,Patna,North,Invoice,Update Accounts Payable,2,6/18/2025,6/20/2025,On Time,1,471,2,6/12/2025,June,1,4
ORD1677,Nagpur,East,Patna,North,Payment,Verify Invoice Details,5,8/8/2025,8/13/2025,On Time,1,471,5,6/12/2025,June,5,1
ORD1677,Nagpur,East,Patna,North,Payment,Authorize Payment,6,8/13/2025,8/21/2025,Delay,1,471,8,6/12/2025,June,5,2
ORD1677,Nagpur,East,Patna,North,Payment,Process Payment,4,8/19/2025,8/25/2025,Delay,1,471,6,6/12/2025,June,5,3
ORD1677,Nagpur,East,Patna,North,Procurement,Submit New Request,6,6/20/2025,6/26/2025,On Time,1,471,6,6/12/2025,June,2,1
ORD1677,Nagpur,East,Patna,North,Procurement,Review Request,2,6/26/2025,6/28/2025,On Time,1,471,2,6/12/2025,June,2,2
ORD1677,Nagpur,East,Patna,North,Procurement,Prepare PO,4,6/28/2025,7/2/2025,On Time,1,471,4,6/12/2025,June,2,3
ORD1677,Nagpur,East,Patna,North,Procurement,Send PO to Supplier,2,7/2/2025,7/5/2025,Delay,1,471,3,6/12/2025,June,2,4
ORD1677,Nagpur,East,Patna,North,Procurement,Receive Raw Material,3,7/4/2025,7/8/2025,Delay,1,471,4,6/12/2025,June,2,5
ORD1677,Nagpur,East,Patna,North,Procurement,Quality Check,2,7/7/2025,7/9/2025,On Time,1,471,2,6/12/2025,June,2,6
ORD1677,Nagpur,East,Patna,North,Procurement,Receive Raw Material in Store,4,7/9/2025,7/13/2025,On Time,1,471,4,6/12/2025,June,2,7
ORD1677,Nagpur,East,Patna,North,Production,Initiate Production,7,7/13/2025,7/22/2025,Delay,1,471,9,6/12/2025,June,3,1
ORD1677,Nagpur,East,Patna,North,Production,Issue Raw Material,6,7/20/2025,7/26/2025,On Time,1,471,6,6/12/2025,June,3,2
ORD1677,Nagpur,East,Patna,North,Production,Complete Production,7,7/26/2025,8/2/2025,On Time,1,471,7,6/12/2025,June,3,3
ORD1678,Vishakhapatnam,West,Assam,West,Dispatch,Verify Shipping Details,5,7/28/2025,8/2/2025,On Time,1,1488,5,6/10/2025,June,4,1
ORD1678,Vishakhapatnam,West,Assam,West,Dispatch,Generate Shipping Labels,3,8/2/2025,8/5/2025,On Time,1,1488,3,6/10/2025,June,4,2
ORD1678,Vishakhapatnam,West,Assam,West,Dispatch,Schedule Pickup or Delivery,1,8/5/2025,8/6/2025,On Time,1,1488,1,6/10/2025,June,4,3
ORD1678,Vishakhapatnam,West,Assam,West,Invoice,Verify Invoice Details,3,6/10/2025,6/13/2025,On Time,1,1488,3,6/10/2025,June,1,1
ORD1678,Vishakhapatnam,West,Assam,West,Invoice,Authorize Payment,3,6/13/2025,6/16/2025,On Time,1,1488,3,6/10/2025,June,1,2
ORD1678,Vishakhapatnam,West,Assam,West,Invoice,Validate Tax and Charges,4,6/16/2025,6/20/2025,On Time,1,1488,4,6/10/2025,June,1,3
ORD1678,Vishakhapatnam,West,Assam,West,Invoice,Update Accounts Payable,3,6/20/2025,6/23/2025,On Time,1,1488,3,6/10/2025,June,1,4
ORD1678,Vishakhapatnam,West,Assam,West,Payment,Verify Invoice Details,1,8/6/2025,8/7/2025,On Time,1,1488,1,6/10/2025,June,5,1
ORD1678,Vishakhapatnam,West,Assam,West,Payment,Authorize Payment,1,8/7/2025,8/8/2025,On Time,1,1488,1,6/10/2025,June,5,2
ORD1678,Vishakhapatnam,West,Assam,West,Payment,Process Payment,1,8/8/2025,8/9/2025,On Time,1,1488,1,6/10/2025,June,5,3
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Submit New Request,2,6/23/2025,6/25/2025,On Time,1,1488,2,6/10/2025,June,2,1
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Review Request,2,6/25/2025,6/28/2025,Delay,1,1488,3,6/10/2025,June,2,2
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Prepare PO,2,6/27/2025,6/29/2025,On Time,1,1488,2,6/10/2025,June,2,3
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Send PO to Supplier,2,6/29/2025,7/1/2025,On Time,1,1488,2,6/10/2025,June,2,4
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Receive Raw Material,3,7/1/2025,7/4/2025,On Time,1,1488,3,6/10/2025,June,2,5
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Quality Check,2,7/4/2025,7/6/2025,On Time,1,1488,2,6/10/2025,June,2,6
ORD1678,Vishakhapatnam,West,Assam,West,Procurement,Receive Raw Material in Store,2,7/6/2025,7/8/2025,On Time,1,1488,2,6/10/2025,June,2,7
ORD1678,Vishakhapatnam,West,Assam,West,Production,Initiate Production,7,7/8/2025,7/15/2025,On Time,1,1488,7,6/10/2025,June,3,1
ORD1678,Vishakhapatnam,West,Assam,West,Production,Issue Raw Material,6,7/15/2025,7/21/2025,On Time,1,1488,6,6/10/2025,June,3,2
ORD1678,Vishakhapatnam,West,Assam,West,Production,Complete Production,7,7/21/2025,7/28/2025,On Time,1,1488,7,6/10/2025,June,3,3
ORD1679,Mumbai,South,Bangalore,South,Dispatch,Verify Shipping Details,1,6/18/2025,6/19/2025,On Time,1,991,1,6/18/2025,June,4,1
ORD1679,Mumbai,South,Bangalore,South,Dispatch,Generate Shipping Labels,1,6/19/2025,6/20/2025,On Time,1,991,1,6/18/2025,June,4,2
ORD1679,Mumbai,South,Bangalore,South,Dispatch,Schedule Pickup or Delivery,1,6/20/2025,6/21/2025,On Time,1,991,1,6/18/2025,June,4,3
ORD1679,Mumbai,South,Bangalore,South,Invoice,Verify Invoice Details,0,6/18/2025,6/18/2025,On Time,1,991,0,6/18/2025,June,1,1
ORD1679,Mumbai,South,Bangalore,South,Invoice,Authorize Payment,0,6/18/2025,6/18/2025,On Time,1,991,0,6/18/2025,June,1,2
ORD1679,Mumbai,South,Bangalore,South,Invoice,Validate Tax and Charges,0,6/18/2025,6/18/2025,On Time,1,991,0,6/18/2025,June,1,3
ORD1679,Mumbai,South,Bangalore,South,Invoice,Update Accounts Payable,0,6/18/2025,6/18/2025,On Time,1,991,0,6/18/2025,June,1,4
ORD1679,Mumbai,South,Bangalore,South,Payment,Verify Invoice Details,1,6/21/2025,6/22/2025,On Time,1,991,1,6/18/2025,June,5,1
ORD1679,Mumbai,South,Bangalore,South,Payment,Authorize Payment,4,6/22/2025,6/26/2025,On Time,1,991,4,6/18/2025,June,5,2
ORD1679,Mumbai,South,Bangalore,South,Payment,Process Payment,1,6/26/2025,6/27/2025,On Time,1,991,1,6/18/2025,June,5,3
ORD1680,Chennai,North,Raipur,East,Dispatch,Verify Shipping Details,5,8/19/2025,8/24/2025,On Time,1,1304,5,6/15/2025,June,4,1
ORD1680,Chennai,North,Raipur,East,Dispatch,Generate Shipping Labels,5,8/24/2025,8/29/2025,On Time,1,1304,5,6/15/2025,June,4,2
ORD1680,Chennai,North,Raipur,East,Dispatch,Schedule Pickup or Delivery,5,8/29/2025,9/3/2025,On Time,1,1304,5,6/15/2025,June,4,3
ORD1680,Chennai,North,Raipur,East,Invoice,Verify Invoice Details,2,6/15/2025,6/17/2025,On Time,1,1304,2,6/15/2025,June,1,1
ORD1680,Chennai,North,Raipur,East,Invoice,Authorize Payment,4,6/17/2025,6/21/2025,On Time,1,1304,4,6/15/2025,June,1,2
ORD1680,Chennai,North,Raipur,East,Invoice,Validate Tax and Charges,6,6/21/2025,6/27/2025,On Time,1,1304,6,6/15/2025,June,1,3
ORD1680,Chennai,North,Raipur,East,Invoice,Update Accounts Payable,6,6/27/2025,7/4/2025,Delay,1,1304,7,6/15/2025,June,1,4
ORD1680,Chennai,North,Raipur,East,Payment,Verify Invoice Details,2,9/3/2025,9/5/2025,On Time,1,1304,2,6/15/2025,June,5,1
ORD1680,Chennai,North,Raipur,East,Payment,Authorize Payment,2,9/5/2025,9/7/2025,On Time,1,1304,2,6/15/2025,June,5,2
ORD1680,Chennai,North,Raipur,East,Payment,Process Payment,2,9/7/2025,9/9/2025,On Time,1,1304,2,6/15/2025,June,5,3
ORD1680,Chennai,North,Raipur,East,Procurement,Submit New Request,2,7/3/2025,7/5/2025,On Time,1,1304,2,6/15/2025,June,2,1
ORD1680,Chennai,North,Raipur,East,Procurement,Review Request,2,7/5/2025,7/7/2025,On Time,1,1304,2,6/15/2025,June,2,2
ORD1680,Chennai,North,Raipur,East,Procurement,Prepare PO,6,7/7/2025,7/13/2025,On Time,1,1304,6,6/15/2025,June,2,3
ORD1680,Chennai,North,Raipur,East,Procurement,Send PO to Supplier,6,7/13/2025,7/19/2025,On Time,1,1304,6,6/15/2025,June,2,4
ORD1680,Chennai,North,Raipur,East,Procurement,Receive Raw Material,3,7/19/2025,7/23/2025,Delay,1,1304,4,6/15/2025,June,2,5
ORD1680,Chennai,North,Raipur,East,Procurement,Quality Check,2,7/22/2025,7/24/2025,On Time,1,1304,2,6/15/2025,June,2,6
ORD1680,Chennai,North,Raipur,East,Procurement,Receive Raw Material in Store,6,7/24/2025,7/30/2025,On Time,1,1304,6,6/15/2025,June,2,7
ORD1680,Chennai,North,Raipur,East,Production,Initiate Production,7,7/30/2025,8/6/2025,On Time,1,1304,7,6/15/2025,June,3,1
ORD1680,Chennai,North,Raipur,East,Production,Issue Raw Material,6,8/6/2025,8/12/2025,On Time,1,1304,6,6/15/2025,June,3,2
ORD1680,Chennai,North,Raipur,East,Production,Complete Production,7,8/12/2025,8/19/2025,On Time,1,1304,7,6/15/2025,June,3,3
ORD1681,Kolkata,West,Indore,West,Dispatch,Verify Shipping Details,1,7/11/2025,7/12/2025,On Time,1,1047,1,6/18/2025,June,4,1
ORD1681,Kolkata,West,Indore,West,Dispatch,Generate Shipping Labels,1,7/12/2025,7/15/2025,Delay,1,1047,3,6/18/2025,June,4,2
ORD1681,Kolkata,West,Indore,West,Dispatch,Schedule Pickup or Delivery,1,7/13/2025,7/15/2025,Delay,1,1047,2,6/18/2025,June,4,3
ORD1681,Kolkata,West,Indore,West,Invoice,Verify Invoice Details,0,6/18/2025,6/18/2025,On Time,1,1047,0,6/18/2025,June,1,1
ORD1681,Kolkata,West,Indore,West,Invoice,Authorize Payment,4,6/18/2025,6/22/2025,On Time,1,1047,4,6/18/2025,June,1,2
ORD1681,Kolkata,West,Indore,West,Invoice,Validate Tax and Charges,0,6/22/2025,6/22/2025,On Time,1,1047,0,6/18/2025,June,1,3
ORD1681,Kolkata,West,Indore,West,Invoice,Update Accounts Payable,4,6/22/2025,6/26/2025,On Time,1,1047,4,6/18/2025,June,1,4
ORD1681,Kolkata,West,Indore,West,Payment,Verify Invoice Details,1,7/14/2025,7/17/2025,Delay,1,1047,3,6/18/2025,June,5,1
ORD1681,Kolkata,West,Indore,West,Payment,Authorize Payment,1,7/15/2025,7/16/2025,On Time,1,1047,1,6/18/2025,June,5,2
ORD1681,Kolkata,West,Indore,West,Payment,Process Payment,1,7/16/2025,7/19/2025,Delay,1,1047,3,6/18/2025,June,5,3
ORD1681,Kolkata,West,Indore,West,Procurement,Submit New Request,2,6/26/2025,6/28/2025,On Time,1,1047,2,6/18/2025,June,2,1
ORD1681,Kolkata,West,Indore,West,Procurement,Review Request,2,6/28/2025,7/1/2025,Delay,1,1047,3,6/18/2025,June,2,2
ORD1681,Kolkata,West,Indore,West,Procurement,Prepare PO,2,6/30/2025,7/2/2025,On Time,1,1047,2,6/18/2025,June,2,3
ORD1681,Kolkata,West,Indore,West,Procurement,Send PO to Supplier,2,7/2/2025,7/4/2025,On Time,1,1047,2,6/18/2025,June,2,4
ORD1681,Kolkata,West,Indore,West,Procurement,Receive Raw Material,3,7/4/2025,7/7/2025,On Time,1,1047,3,6/18/2025,June,2,5
ORD1681,Kolkata,West,Indore,West,Procurement,Quality Check,2,7/7/2025,7/9/2025,On Time,1,1047,2,6/18/2025,June,2,6
ORD1681,Kolkata,West,Indore,West,Procurement,Receive Raw Material in Store,2,7/9/2025,7/11/2025,On Time,1,1047,2,6/18/2025,June,2,7
ORD1682,Ranchi,East,Valsad,West,Dispatch,Verify Shipping Details,2,7/20/2025,7/22/2025,On Time,1,1256,2,6/16/2025,June,4,1
ORD1682,Ranchi,East,Valsad,West,Dispatch,Generate Shipping Labels,2,7/22/2025,7/24/2025,On Time,1,1256,2,6/16/2025,June,4,2
ORD1682,Ranchi,East,Valsad,West,Dispatch,Schedule Pickup or Delivery,2,7/24/2025,7/26/2025,On Time,1,1256,2,6/16/2025,June,4,3
ORD1682,Ranchi,East,Valsad,West,Invoice,Verify Invoice Details,3,6/16/2025,6/19/2025,On Time,1,1256,3,6/16/2025,June,1,1
ORD1682,Ranchi,East,Valsad,West,Invoice,Authorize Payment,1,6/19/2025,6/21/2025,Delay,1,1256,2,6/16/2025,June,1,2
ORD1682,Ranchi,East,Valsad,West,Invoice,Validate Tax and Charges,1,6/20/2025,6/21/2025,On Time,1,1256,1,6/16/2025,June,1,3
ORD1682,Ranchi,East,Valsad,West,Invoice,Update Accounts Payable,5,6/21/2025,6/26/2025,On Time,1,1256,5,6/16/2025,June,1,4
ORD1682,Ranchi,East,Valsad,West,Payment,Verify Invoice Details,1,7/26/2025,7/27/2025,On Time,1,1256,1,6/16/2025,June,5,1
ORD1682,Ranchi,East,Valsad,West,Payment,Authorize Payment,1,7/27/2025,7/28/2025,On Time,1,1256,1,6/16/2025,June,5,2
ORD1682,Ranchi,East,Valsad,West,Payment,Process Payment,1,7/28/2025,7/31/2025,Delay,1,1256,3,6/16/2025,June,5,3
ORD1682,Ranchi,East,Valsad,West,Procurement,Submit New Request,5,6/26/2025,7/1/2025,On Time,1,1256,5,6/16/2025,June,2,1
ORD1682,Ranchi,East,Valsad,West,Procurement,Review Request,2,7/1/2025,7/3/2025,On Time,1,1256,2,6/16/2025,June,2,2
ORD1682,Ranchi,East,Valsad,West,Procurement,Prepare PO,4,7/3/2025,7/7/2025,On Time,1,1256,4,6/16/2025,June,2,3
ORD1682,Ranchi,East,Valsad,West,Procurement,Send PO to Supplier,2,7/7/2025,7/9/2025,On Time,1,1256,2,6/16/2025,June,2,4
ORD1682,Ranchi,East,Valsad,West,Procurement,Receive Raw Material,3,7/9/2025,7/12/2025,On Time,1,1256,3,6/16/2025,June,2,5
ORD1682,Ranchi,East,Valsad,West,Procurement,Quality Check,4,7/12/2025,7/16/2025,On Time,1,1256,4,6/16/2025,June,2,6
ORD1682,Ranchi,East,Valsad,West,Procurement,Receive Raw Material in Store,4,7/16/2025,7/22/2025,Delay,1,1256,6,6/16/2025,June,2,7
ORD1683,Chennai,North,Haridwar,North,Dispatch,Verify Shipping Details,1,8/3/2025,8/4/2025,On Time,1,672,1,6/15/2025,June,4,1
ORD1683,Chennai,North,Haridwar,North,Dispatch,Generate Shipping Labels,1,8/4/2025,8/5/2025,On Time,1,672,1,6/15/2025,June,4,2
ORD1683,Chennai,North,Haridwar,North,Dispatch,Schedule Pickup or Delivery,1,8/5/2025,8/6/2025,On Time,1,672,1,6/15/2025,June,4,3
ORD1683,Chennai,North,Haridwar,North,Invoice,Verify Invoice Details,0,6/15/2025,6/15/2025,On Time,1,672,0,6/15/2025,June,1,1
ORD1683,Chennai,North,Haridwar,North,Invoice,Authorize Payment,0,6/15/2025,6/15/2025,On Time,1,672,0,6/15/2025,June,1,2
ORD1683,Chennai,North,Haridwar,North,Invoice,Validate Tax and Charges,0,6/15/2025,6/15/2025,On Time,1,672,0,6/15/2025,June,1,3
ORD1683,Chennai,North,Haridwar,North,Invoice,Update Accounts Payable,0,6/15/2025,6/15/2025,On Time,1,672,0,6/15/2025,June,1,4
ORD1683,Chennai,North,Haridwar,North,Payment,Verify Invoice Details,1,8/6/2025,8/9/2025,Delay,1,672,3,6/15/2025,June,5,1
ORD1683,Chennai,North,Haridwar,North,Payment,Authorize Payment,1,8/7/2025,8/8/2025,On Time,1,672,1,6/15/2025,June,5,2
ORD1683,Chennai,North,Haridwar,North,Payment,Process Payment,1,8/8/2025,8/9/2025,On Time,1,672,1,6/15/2025,June,5,3
ORD1683,Chennai,North,Haridwar,North,Procurement,Submit New Request,2,6/15/2025,6/17/2025,On Time,1,672,2,6/15/2025,June,2,1
ORD1683,Chennai,North,Haridwar,North,Procurement,Review Request,4,6/17/2025,6/21/2025,On Time,1,672,4,6/15/2025,June,2,2
ORD1683,Chennai,North,Haridwar,North,Procurement,Prepare PO,4,6/21/2025,6/25/2025,On Time,1,672,4,6/15/2025,June,2,3
ORD1683,Chennai,North,Haridwar,North,Procurement,Send PO to Supplier,2,6/25/2025,6/27/2025,On Time,1,672,2,6/15/2025,June,2,4
ORD1683,Chennai,North,Haridwar,North,Procurement,Receive Raw Material,5,6/27/2025,7/2/2025,On Time,1,672,5,6/15/2025,June,2,5
ORD1683,Chennai,North,Haridwar,North,Procurement,Quality Check,2,7/2/2025,7/4/2025,On Time,1,672,2,6/15/2025,June,2,6
ORD1683,Chennai,North,Haridwar,North,Procurement,Receive Raw Material in Store,4,7/4/2025,7/8/2025,On Time,1,672,4,6/15/2025,June,2,7
ORD1683,Chennai,North,Haridwar,North,Production,Initiate Production,7,7/8/2025,7/15/2025,On Time,1,672,7,6/15/2025,June,3,1
ORD1683,Chennai,North,Haridwar,North,Production,Issue Raw Material,10,7/15/2025,7/25/2025,On Time,1,672,10,6/15/2025,June,3,2
ORD1683,Chennai,North,Haridwar,North,Production,Complete Production,9,7/25/2025,8/3/2025,On Time,1,672,9,6/15/2025,June,3,3
ORD1684,Chandigarh,North,Kerala,South,Dispatch,Verify Shipping Details,2,6/17/2025,6/19/2025,On Time,1,395,2,6/13/2025,June,4,1
ORD1684,Chandigarh,North,Kerala,South,Dispatch,Generate Shipping Labels,5,6/19/2025,6/24/2025,On Time,1,395,5,6/13/2025,June,4,2
ORD1684,Chandigarh,North,Kerala,South,Dispatch,Schedule Pickup or Delivery,5,6/24/2025,6/29/2025,On Time,1,395,5,6/13/2025,June,4,3
ORD1684,Chandigarh,North,Kerala,South,Invoice,Verify Invoice Details,1,6/13/2025,6/14/2025,On Time,1,395,1,6/13/2025,June,1,1
ORD1684,Chandigarh,North,Kerala,South,Invoice,Authorize Payment,1,6/14/2025,6/15/2025,On Time,1,395,1,6/13/2025,June,1,2
ORD1684,Chandigarh,North,Kerala,South,Invoice,Validate Tax and Charges,1,6/15/2025,6/16/2025,On Time,1,395,1,6/13/2025,June,1,3
ORD1684,Chandigarh,North,Kerala,South,Invoice,Update Accounts Payable,1,6/16/2025,6/17/2025,On Time,1,395,1,6/13/2025,June,1,4
ORD1684,Chandigarh,North,Kerala,South,Payment,Verify Invoice Details,1,6/29/2025,6/30/2025,On Time,1,395,1,6/13/2025,June,5,1
ORD1684,Chandigarh,North,Kerala,South,Payment,Authorize Payment,1,6/30/2025,7/1/2025,On Time,1,395,1,6/13/2025,June,5,2
ORD1684,Chandigarh,North,Kerala,South,Payment,Process Payment,1,7/1/2025,7/4/2025,Delay,1,395,3,6/13/2025,June,5,3
ORD1685,Nagpur,East,Jaipur,North,Dispatch,Verify Shipping Details,5,8/15/2025,8/20/2025,On Time,1,1307,5,6/20/2025,June,4,1
ORD1685,Nagpur,East,Jaipur,North,Dispatch,Generate Shipping Labels,2,8/20/2025,8/23/2025,Delay,1,1307,3,6/20/2025,June,4,2
ORD1685,Nagpur,East,Jaipur,North,Dispatch,Schedule Pickup or Delivery,5,8/22/2025,8/27/2025,On Time,1,1307,5,6/20/2025,June,4,3
ORD1685,Nagpur,East,Jaipur,North,Invoice,Verify Invoice Details,2,6/20/2025,6/22/2025,On Time,1,1307,2,6/20/2025,June,1,1
ORD1685,Nagpur,East,Jaipur,North,Invoice,Authorize Payment,2,6/22/2025,6/24/2025,On Time,1,1307,2,6/20/2025,June,1,2
ORD1685,Nagpur,East,Jaipur,North,Invoice,Validate Tax and Charges,2,6/24/2025,6/26/2025,On Time,1,1307,2,6/20/2025,June,1,3
ORD1685,Nagpur,East,Jaipur,North,Invoice,Update Accounts Payable,2,6/26/2025,6/28/2025,On Time,1,1307,2,6/20/2025,June,1,4
ORD1685,Nagpur,East,Jaipur,North,Payment,Verify Invoice Details,2,8/27/2025,8/29/2025,On Time,1,1307,2,6/20/2025,June,5,1
ORD1685,Nagpur,East,Jaipur,North,Payment,Authorize Payment,2,8/29/2025,8/31/2025,On Time,1,1307,2,6/20/2025,June,5,2
ORD1685,Nagpur,East,Jaipur,North,Payment,Process Payment,2,8/31/2025,9/2/2025,On Time,1,1307,2,6/20/2025,June,5,3
ORD1685,Nagpur,East,Jaipur,North,Procurement,Submit New Request,2,6/28/2025,6/30/2025,On Time,1,1307,2,6/20/2025,June,2,1
ORD1685,Nagpur,East,Jaipur,North,Procurement,Review Request,2,6/30/2025,7/2/2025,On Time,1,1307,2,6/20/2025,June,2,2
ORD1685,Nagpur,East,Jaipur,North,Procurement,Prepare PO,4,7/2/2025,7/7/2025,Delay,1,1307,5,6/20/2025,June,2,3
ORD1685,Nagpur,East,Jaipur,North,Procurement,Send PO to Supplier,4,7/6/2025,7/10/2025,On Time,1,1307,4,6/20/2025,June,2,4
ORD1685,Nagpur,East,Jaipur,North,Procurement,Receive Raw Material,6,7/10/2025,7/16/2025,On Time,1,1307,6,6/20/2025,June,2,5
ORD1685,Nagpur,East,Jaipur,North,Procurement,Quality Check,5,7/16/2025,7/21/2025,On Time,1,1307,5,6/20/2025,June,2,6
ORD1685,Nagpur,East,Jaipur,North,Procurement,Receive Raw Material in Store,5,7/21/2025,7/26/2025,On Time,1,1307,5,6/20/2025,June,2,7
ORD1685,Nagpur,East,Jaipur,North,Production,Initiate Production,7,7/26/2025,8/2/2025,On Time,1,1307,7,6/20/2025,June,3,1
ORD1685,Nagpur,East,Jaipur,North,Production,Issue Raw Material,6,8/2/2025,8/8/2025,On Time,1,1307,6,6/20/2025,June,3,2
ORD1685,Nagpur,East,Jaipur,North,Production,Complete Production,7,8/8/2025,8/15/2025,On Time,1,1307,7,6/20/2025,June,3,3
ORD1686,Chennai,South,Assam,West,Dispatch,Verify Shipping Details,2,8/20/2025,8/22/2025,On Time,1,446,2,6/20/2025,June,4,1
ORD1686,Chennai,South,Assam,West,Dispatch,Generate Shipping Labels,2,8/22/2025,8/24/2025,On Time,1,446,2,6/20/2025,June,4,2
ORD1686,Chennai,South,Assam,West,Dispatch,Schedule Pickup or Delivery,2,8/24/2025,8/26/2025,On Time,1,446,2,6/20/2025,June,4,3
ORD1686,Chennai,South,Assam,West,Invoice,Verify Invoice Details,2,6/20/2025,6/22/2025,On Time,1,446,2,6/20/2025,June,1,1
ORD1686,Chennai,South,Assam,West,Invoice,Authorize Payment,2,6/22/2025,6/24/2025,On Time,1,446,2,6/20/2025,June,1,2
ORD1686,Chennai,South,Assam,West,Invoice,Validate Tax and Charges,2,6/24/2025,6/26/2025,On Time,1,446,2,6/20/2025,June,1,3
ORD1686,Chennai,South,Assam,West,Invoice,Update Accounts Payable,2,6/26/2025,6/30/2025,Delay,1,446,4,6/20/2025,June,1,4
ORD1686,Chennai,South,Assam,West,Payment,Verify Invoice Details,2,8/26/2025,8/28/2025,On Time,1,446,2,6/20/2025,June,5,1
ORD1686,Chennai,South,Assam,West,Payment,Authorize Payment,2,8/28/2025,8/30/2025,On Time,1,446,2,6/20/2025,June,5,2
ORD1686,Chennai,South,Assam,West,Payment,Process Payment,5,8/30/2025,9/4/2025,On Time,1,446,5,6/20/2025,June,5,3
ORD1686,Chennai,South,Assam,West,Procurement,Submit New Request,5,6/28/2025,7/3/2025,On Time,1,446,5,6/20/2025,June,2,1
ORD1686,Chennai,South,Assam,West,Procurement,Review Request,6,7/3/2025,7/9/2025,On Time,1,446,6,6/20/2025,June,2,2
ORD1686,Chennai,South,Assam,West,Procurement,Prepare PO,2,7/9/2025,7/11/2025,On Time,1,446,2,6/20/2025,June,2,3
ORD1686,Chennai,South,Assam,West,Procurement,Send PO to Supplier,6,7/11/2025,7/17/2025,On Time,1,446,6,6/20/2025,June,2,4
ORD1686,Chennai,South,Assam,West,Procurement,Receive Raw Material,5,7/17/2025,7/22/2025,On Time,1,446,5,6/20/2025,June,2,5
ORD1686,Chennai,South,Assam,West,Procurement,Quality Check,5,7/22/2025,7/27/2025,On Time,1,446,5,6/20/2025,June,2,6
ORD1686,Chennai,South,Assam,West,Procurement,Receive Raw Material in Store,4,7/27/2025,7/31/2025,On Time,1,446,4,6/20/2025,June,2,7
ORD1686,Chennai,South,Assam,West,Production,Initiate Production,7,7/31/2025,8/7/2025,On Time,1,446,7,6/20/2025,June,3,1
ORD1686,Chennai,South,Assam,West,Production,Issue Raw Material,6,8/7/2025,8/13/2025,On Time,1,446,6,6/20/2025,June,3,2
ORD1686,Chennai,South,Assam,West,Production,Complete Production,7,8/13/2025,8/20/2025,On Time,1,446,7,6/20/2025,June,3,3
ORD1687,Chennai,West,Lucknow,North,Dispatch,Verify Shipping Details,2,8/7/2025,8/9/2025,On Time,1,1140,2,6/18/2025,June,4,1
