Invoice,Category,SKU,Customer,Frequency,Quantity,Transact,RecencyED,RecencySD,Month
2024-06-30,Category F,SKU-64752,Customer 155,147,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64753,Customer 071,9,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64754,Customer 155,52,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64755,Customer 116,52,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64756,Customer 071,10,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64757,Customer 155,76,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64758,Customer 155,108,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64759,Customer 116,108,192,13640,80 days,274 days,June
2024-06-30,Category F,SKU-64760,Customer 012,108,192,13640,80 days,274 days,June
2024-01-07,Category F,SKU-64761,Customer 012,86,192,13640,81 days,273 days,January
2024-07-29,Category F,SKU-64762,Customer 078,152,192,13640,109 days,245 days,July
2024-07-29,Category F,SKU-64763,Customer 078,147,192,13640,109 days,245 days,July
2024-07-29,Category F,SKU-64764,Customer 078,108,192,13640,109 days,245 days,July
2024-07-31,Category F,SKU-64765,Customer 078,52,192,13640,111 days,243 days,July
2024-07-31,Category F,SKU-64766,Customer 012,76,192,13640,111 days,243 days,July
2024-07-31,Category F,SKU-64767,Customer 078,76,192,13640,111 days,243 days,July
2024-08-20,Category F,SKU-64768,Customer 071,76,192,13640,131 days,223 days,August
2024-08-26,Category F,SKU-64769,Customer 115,147,192,13640,137 days,217 days,August
2024-08-26,Category F,SKU-64770,Customer 078,147,192,13640,137 days,217 days,August
2024-08-26,Category F,SKU-64771,Customer 078,108,192,13640,137 days,217 days,August
2024-08-30,Category F,SKU-64772,Customer 091,147,192,13640,141 days,213 days,August
2024-08-30,Category F,SKU-64773,Customer 091,52,192,13640,141 days,213 days,August
2024-08-30,Category F,SKU-64774,Customer 091,76,192,13640,141 days,213 days,August
2024-11-09,Category F,SKU-64775,Customer 001,108,192,13640,153 days,201 days,November
2024-09-13,Category F,SKU-64776,Customer 071,19,192,13640,155 days,199 days,September
2024-09-13,Category F,SKU-64777,Customer 071,9,192,13640,155 days,199 days,September
2024-09-13,Category F,SKU-64778,Customer 071,15,192,13640,155 days,199 days,September
2024-09-18,Category F,SKU-64779,Customer 001,152,192,13640,160 days,194 days,September
2024-09-18,Category F,SKU-64780,Customer 001,147,192,13640,160 days,194 days,September
2024-09-18,Category F,SKU-64781,Customer 001,108,192,13640,160 days,194 days,September
2024-09-20,Category F,SKU-64782,Customer 071,19,192,13640,162 days,192 days,September
2024-09-20,Category F,SKU-64783,Customer 071,24,192,13640,162 days,192 days,September
2024-09-20,Category F,SKU-64784,Customer 091,52,192,13640,162 days,192 days,September
2024-09-20,Category F,SKU-64785,Customer 071,10,192,13640,162 days,192 days,September
2024-09-26,Category F,SKU-64786,Customer 093,24,192,13640,168 days,186 days,September
2024-09-26,Category F,SKU-64787,Customer 078,108,192,13640,168 days,186 days,September
2024-09-28,Category F,SKU-64788,Customer 116,86,192,13640,170 days,184 days,September
2024-09-28,Category F,SKU-64789,Customer 116,86,192,13640,170 days,184 days,September
2024-09-28,Category F,SKU-64790,Customer 093,19,192,13640,170 days,184 days,September
2024-09-28,Category F,SKU-64791,Customer 116,108,192,13640,170 days,184 days,September
2024-09-28,Category F,SKU-64792,Customer 116,108,192,13640,170 days,184 days,September
2024-09-30,Category F,SKU-64793,Customer 079,152,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64794,Customer 079,147,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64795,Customer 140,147,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64796,Customer 079,52,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64797,Customer 071,10,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64798,Customer 079,76,192,13640,172 days,182 days,September
2024-09-30,Category F,SKU-64799,Customer 079,108,192,13640,172 days,182 days,September
2024-09-10,Category F,SKU-64800,Customer 078,147,192,13640,181 days,173 days,September
2024-10-15,Category F,SKU-64801,Customer 028,147,192,13640,187 days,167 days,October
2024-10-24,Category F,SKU-64802,Customer 078,86,192,13640,196 days,158 days,October
2024-10-24,Category F,SKU-64803,Customer 078,108,192,13640,196 days,158 days,October
2024-10-26,Category F,SKU-64804,Customer 071,15,192,13640,198 days,156 days,October
2024-10-28,Category F,SKU-64805,Customer 093,6,192,13640,200 days,154 days,October
2024-10-28,Category F,SKU-64806,Customer 093,24,192,13640,200 days,154 days,October
2024-10-28,Category F,SKU-64807,Customer 093,76,192,13640,200 days,154 days,October
2024-10-29,Category F,SKU-64808,Customer 125,86,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64809,Customer 093,19,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64810,Customer 125,152,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64811,Customer 125,147,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64812,Customer 078,52,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64813,Customer 125,76,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64814,Customer 078,76,192,13640,201 days,153 days,October
2024-10-29,Category F,SKU-64815,Customer 125,108,192,13640,201 days,153 days,October
2024-10-30,Category F,SKU-64816,Customer 078,76,192,13640,202 days,152 days,October
2024-10-30,Category F,SKU-64817,Customer 078,108,192,13640,202 days,152 days,October
2024-04-16,Category A,SKU-64818,Customer 134,59,150,4718,5 days,349 days,April
2024-04-18,Category A,SKU-64819,Customer 144,59,150,4767,7 days,347 days,April
2024-04-22,Category A,SKU-64820,Customer 018,53,450,2840,11 days,343 days,April
2024-04-22,Category A,SKU-64821,Customer 048,53,450,2840,11 days,343 days,April
2024-04-22,Category A,SKU-64822,Customer 156,1,2000,97120,11 days,343 days,April
2024-04-22,Category A,SKU-64823,Customer 180,1,2000,90620,11 days,343 days,April
2024-04-24,Category A,SKU-64824,Customer 037,35,375,18015,13 days,341 days,April
2024-04-25,Category A,SKU-64825,Customer 007,59,525,16017,14 days,340 days,April
2024-04-30,Category A,SKU-64826,Customer 010,35,375,16754,19 days,335 days,April
2024-04-30,Category A,SKU-64827,Customer 155,59,375,11203,19 days,335 days,April
2024-04-30,Category A,SKU-64828,Customer 011,59,750,23340,19 days,335 days,April
2024-04-30,Category A,SKU-64829,Customer 039,59,825,24647,19 days,335 days,April
2024-08-05,Category A,SKU-64830,Customer 037,29,750,3015,27 days,327 days,August
2024-08-05,Category A,SKU-64831,Customer 037,53,450,2839,27 days,327 days,August
2024-05-15,Category A,SKU-64832,Customer 039,29,4800,18525,34 days,320 days,May
2024-05-22,Category A,SKU-64833,Customer 032,59,225,7151,41 days,313 days,May
2024-05-22,Category A,SKU-64834,Customer 052,59,600,18115,41 days,313 days,May
2024-05-24,Category A,SKU-64835,Customer 103,35,750,35655,43 days,311 days,May
2024-05-24,Category A,SKU-64836,Customer 103,59,750,23340,43 days,311 days,May
2024-05-24,Category A,SKU-64837,Customer 056,59,375,11794,43 days,311 days,May
2024-05-24,Category A,SKU-64838,Customer 005,59,150,4717,43 days,311 days,May
2024-05-24,Category A,SKU-64839,Customer 156,1,750,26423,43 days,311 days,May
2024-05-25,Category A,SKU-64840,Customer 037,59,300,9435,44 days,310 days,May
2024-05-25,Category A,SKU-64841,Customer 038,59,150,4718,44 days,310 days,May
2024-05-28,Category A,SKU-64842,Customer 035,29,150,603,47 days,307 days,May
2024-05-28,Category A,SKU-64843,Customer 035,29,150,603,47 days,307 days,May
2024-05-29,Category A,SKU-64844,Customer 039,29,300,1158,48 days,306 days,May
2024-05-29,Category A,SKU-64845,Customer 052,9,1250,4272,48 days,306 days,May
2024-05-30,Category A,SKU-64846,Customer 039,59,750,22406,49 days,305 days,May
2024-05-31,Category A,SKU-64847,Customer 037,35,300,14412,50 days,304 days,May
2024-05-31,Category A,SKU-64848,Customer 010,35,375,16754,50 days,304 days,May
2024-05-31,Category A,SKU-64849,Customer 010,59,375,10969,50 days,304 days,May
2024-07-06,Category A,SKU-64850,Customer 038,59,150,5028,57 days,297 days,July
2024-07-06,Category A,SKU-64851,Customer 018,59,375,12438,57 days,297 days,July
2024-10-06,Category A,SKU-64852,Customer 011,29,1500,6030,60 days,294 days,October
2024-06-17,Category A,SKU-64853,Customer 103,35,75,3925,67 days,287 days,June
2024-06-18,Category A,SKU-64854,Customer 166,29,750,3015,68 days,286 days,June
2024-06-18,Category A,SKU-64855,Customer 060,53,450,2840,68 days,286 days,June
2024-06-18,Category A,SKU-64856,Customer 035,53,900,5679,68 days,286 days,June
2024-06-18,Category A,SKU-64857,Customer 166,53,1350,8519,68 days,286 days,June
2024-06-18,Category A,SKU-64858,Customer 052,59,375,12067,68 days,286 days,June
2024-06-22,Category A,SKU-64859,Customer 018,59,150,4975,72 days,282 days,June
2024-06-28,Category A,SKU-64860,Customer 090,53,900,5452,78 days,276 days,June
2024-06-28,Category A,SKU-64861,Customer 103,35,675,35323,78 days,276 days,June
2024-06-29,Category A,SKU-64862,Customer 037,35,225,12364,79 days,275 days,June
2024-06-29,Category A,SKU-64863,Customer 037,59,75,2722,79 days,275 days,June
2024-06-30,Category A,SKU-64864,Customer 052,53,450,2726,80 days,274 days,June
2024-06-30,Category A,SKU-64865,Customer 005,59,150,5604,80 days,274 days,June
2024-07-15,Category A,SKU-64866,Customer 037,29,900,3618,95 days,259 days,July
2024-07-15,Category A,SKU-64867,Customer 037,53,450,2839,95 days,259 days,July
2024-07-16,Category A,SKU-64868,Customer 011,53,900,5679,96 days,258 days,July
2024-07-19,Category A,SKU-64869,Customer 039,59,225,7988,99 days,255 days,July
2024-07-27,Category A,SKU-64870,Customer 035,53,900,5679,107 days,247 days,July
2024-07-29,Category A,SKU-64871,Customer 037,35,300,16380,109 days,245 days,July
2024-07-29,Category A,SKU-64872,Customer 037,59,300,10782,109 days,245 days,July
2024-07-31,Category A,SKU-64873,Customer 071,2,600,8317,111 days,243 days,July
2024-07-31,Category A,SKU-64874,Customer 071,3,300,2768,111 days,243 days,July
2024-07-31,Category A,SKU-64875,Customer 071,2,300,3036,111 days,243 days,July
2024-07-31,Category A,SKU-64876,Customer 071,12,540,5723,111 days,243 days,July
2024-07-31,Category A,SKU-64877,Customer 071,13,750,8798,111 days,243 days,July
2024-07-31,Category A,SKU-64878,Customer 103,35,675,35323,111 days,243 days,July
2024-07-31,Category A,SKU-64879,Customer 155,35,300,15564,111 days,243 days,July
2024-08-14,Category A,SKU-64880,Customer 010,59,375,12312,125 days,229 days,August
2024-08-20,Category A,SKU-64881,Customer 045,59,375,12960,131 days,223 days,August
2024-08-21,Category A,SKU-64882,Customer 037,29,450,1809,132 days,222 days,August
2024-08-26,Category A,SKU-64883,Customer 166,29,750,3015,137 days,217 days,August
2024-08-26,Category A,SKU-64884,Customer 037,29,1500,6030,137 days,217 days,August
2024-08-26,Category A,SKU-64885,Customer 166,53,900,5679,137 days,217 days,August
2024-08-28,Category A,SKU-64886,Customer 039,29,3600,13893,139 days,215 days,August
2024-08-28,Category A,SKU-64887,Customer 039,53,2160,13084,139 days,215 days,August
2024-08-28,Category A,SKU-64888,Customer 166,59,150,5130,139 days,215 days,August
2024-08-28,Category A,SKU-64889,Customer 039,59,750,24624,139 days,215 days,August
2024-08-29,Category A,SKU-64890,Customer 026,3,30,207,140 days,214 days,August
2024-08-29,Category A,SKU-64891,Customer 026,3,30,237,140 days,214 days,August
2024-08-29,Category A,SKU-64892,Customer 026,3,30,253,140 days,214 days,August
2024-08-29,Category A,SKU-64893,Customer 026,2,30,292,140 days,214 days,August
2024-08-29,Category A,SKU-64894,Customer 026,8,75,350,140 days,214 days,August
2024-08-29,Category A,SKU-64895,Customer 026,4,100,236,140 days,214 days,August
2024-08-29,Category A,SKU-64896,Customer 037,59,450,15552,140 days,214 days,August
2024-08-31,Category A,SKU-64897,Customer 010,59,750,24106,142 days,212 days,August
2024-05-09,Category A,SKU-64898,Customer 070,53,450,2726,147 days,207 days,May
2024-09-09,Category A,SKU-64899,Customer 109,29,450,1809,151 days,203 days,September
2024-09-09,Category A,SKU-64900,Customer 109,53,2250,14198,151 days,203 days,September
2024-09-18,Category A,SKU-64901,Customer 005,59,150,5132,160 days,194 days,September
2024-09-20,Category A,SKU-64902,Customer 052,53,900,5452,162 days,192 days,September
2024-09-21,Category A,SKU-64903,Customer 016,29,450,1809,163 days,191 days,September
2024-09-21,Category A,SKU-64904,Customer 016,53,450,2840,163 days,191 days,September
2024-09-26,Category A,SKU-64905,Customer 056,29,300,1206,168 days,186 days,September
2024-09-26,Category A,SKU-64906,Customer 056,53,315,1987,168 days,186 days,September
2024-09-27,Category A,SKU-64907,Customer 052,29,1500,5789,169 days,185 days,September
2024-09-27,Category A,SKU-64908,Customer 052,53,900,5452,169 days,185 days,September
2024-09-27,Category A,SKU-64909,Customer 052,59,375,12316,169 days,185 days,September
2024-09-28,Category A,SKU-64910,Customer 039,29,3600,13894,170 days,184 days,September
2024-09-28,Category A,SKU-64911,Customer 039,59,450,14779,170 days,184 days,September
2024-09-30,Category A,SKU-64912,Customer 018,29,1500,6030,172 days,182 days,September
2024-09-30,Category A,SKU-64913,Customer 018,53,1350,8518,172 days,182 days,September
2024-09-30,Category A,SKU-64914,Customer 056,1,20,133,172 days,182 days,September
2024-09-30,Category A,SKU-64915,Customer 056,1,40,284,172 days,182 days,September
2024-09-30,Category A,SKU-64916,Customer 056,1,40,302,172 days,182 days,September
2024-09-30,Category A,SKU-64917,Customer 056,2,20,169,172 days,182 days,September
2024-09-30,Category A,SKU-64918,Customer 056,3,15,103,172 days,182 days,September
2024-09-30,Category A,SKU-64919,Customer 056,3,60,506,172 days,182 days,September
2024-09-30,Category A,SKU-64920,Customer 052,7,500,1575,172 days,182 days,September
2024-09-30,Category A,SKU-64921,Customer 127,59,150,5132,172 days,182 days,September
2024-09-30,Category A,SKU-64922,Customer 155,59,150,4926,172 days,182 days,September
2024-09-10,Category A,SKU-64923,Customer 003,3,100,245,181 days,173 days,September
2024-09-10,Category A,SKU-64924,Customer 090,9,625,2136,181 days,173 days,September
2024-09-10,Category A,SKU-64925,Customer 090,6,250,1217,181 days,173 days,September
2024-09-10,Category A,SKU-64926,Customer 003,7,100,328,181 days,173 days,September
2024-10-10,Category A,SKU-64927,Customer 090,53,900,5452,182 days,172 days,October
2024-10-15,Category A,SKU-64928,Customer 010,59,750,23868,187 days,167 days,October
2024-10-16,Category A,SKU-64929,Customer 037,53,900,5679,188 days,166 days,October
2024-10-17,Category A,SKU-64930,Customer 011,53,1800,11358,189 days,165 days,October
2024-10-22,Category A,SKU-64931,Customer 106,29,750,2895,194 days,160 days,October
2024-10-22,Category A,SKU-64932,Customer 119,53,45,284,194 days,160 days,October
2024-10-22,Category A,SKU-64933,Customer 106,53,450,2726,194 days,160 days,October
2024-10-22,Category A,SKU-64934,Customer 106,59,375,12190,194 days,160 days,October
2024-10-23,Category A,SKU-64935,Customer 090,4,100,923,195 days,159 days,October
2024-10-23,Category A,SKU-64936,Customer 090,9,625,2136,195 days,159 days,October
2024-10-23,Category A,SKU-64937,Customer 090,6,250,1217,195 days,159 days,October
2024-10-23,Category A,SKU-64938,Customer 090,3,75,717,195 days,159 days,October
2024-10-24,Category A,SKU-64939,Customer 032,29,375,1508,196 days,158 days,October
2024-10-24,Category A,SKU-64940,Customer 032,53,450,2840,196 days,158 days,October
2024-10-26,Category A,SKU-64941,Customer 032,3,750,5932,198 days,156 days,October
2024-10-26,Category A,SKU-64942,Customer 032,3,750,6322,198 days,156 days,October
2024-10-26,Category A,SKU-64943,Customer 010,12,210,2226,198 days,156 days,October
2024-10-26,Category A,SKU-64944,Customer 068,12,105,1113,198 days,156 days,October
2024-10-26,Category A,SKU-64945,Customer 155,12,105,1113,198 days,156 days,October
2024-10-26,Category A,SKU-64946,Customer 006,1,100,1219,198 days,156 days,October
2024-10-26,Category A,SKU-64947,Customer 010,13,300,3519,198 days,156 days,October
2024-10-26,Category A,SKU-64948,Customer 068,13,210,2463,198 days,156 days,October
2024-10-26,Category A,SKU-64949,Customer 155,13,210,2463,198 days,156 days,October
2024-10-26,Category A,SKU-64950,Customer 006,7,100,328,198 days,156 days,October
2024-10-27,Category A,SKU-64951,Customer 052,59,300,9752,199 days,155 days,October
2024-10-27,Category A,SKU-64952,Customer 052,59,300,9752,199 days,155 days,October
2024-10-29,Category A,SKU-64953,Customer 037,35,375,19234,201 days,153 days,October
2024-10-29,Category A,SKU-64954,Customer 040,3,25,2250,201 days,153 days,October
2024-10-30,Category A,SKU-64955,Customer 056,3,60,474,202 days,152 days,October
2024-10-30,Category A,SKU-64956,Customer 056,2,15,146,202 days,152 days,October
2024-10-30,Category A,SKU-64957,Customer 056,8,75,351,202 days,152 days,October
2024-10-30,Category A,SKU-64958,Customer 056,8,75,351,202 days,152 days,October
2024-10-30,Category A,SKU-64959,Customer 127,35,150,7693,202 days,152 days,October
2024-10-30,Category A,SKU-64960,Customer 010,35,375,18270,202 days,152 days,October
2024-10-30,Category A,SKU-64961,Customer 010,35,750,35769,202 days,152 days,October
2024-10-30,Category A,SKU-64962,Customer 155,35,375,18465,202 days,152 days,October
2024-10-30,Category A,SKU-64963,Customer 155,35,75,3654,202 days,152 days,October
2024-11-11,Category A,SKU-64964,Customer 109,29,450,1809,214 days,140 days,November
2024-11-11,Category A,SKU-64965,Customer 109,53,900,5679,214 days,140 days,November
2024-12-11,Category A,SKU-64966,Customer 155,35,150,7308,215 days,139 days,December
2024-11-13,Category A,SKU-64967,Customer 032,4,1500,3540,216 days,138 days,November
2024-11-14,Category A,SKU-64968,Customer 056,29,750,3015,217 days,137 days,November
2024-11-14,Category A,SKU-64969,Customer 056,53,900,5679,217 days,137 days,November
2024-11-15,Category A,SKU-64970,Customer 032,3,150,1035,218 days,136 days,November
2024-11-15,Category A,SKU-64971,Customer 032,4,300,708,218 days,136 days,November
2024-11-15,Category A,SKU-64972,Customer 106,59,375,12190,218 days,136 days,November
2024-11-15,Category A,SKU-64973,Customer 001,3,100,8459,218 days,136 days,November
2024-11-19,Category A,SKU-64974,Customer 037,35,150,7693,222 days,132 days,November
2024-11-19,Category A,SKU-64975,Customer 037,59,450,15394,222 days,132 days,November
2024-11-20,Category A,SKU-64976,Customer 018,53,450,2840,223 days,131 days,November
2024-11-21,Category A,SKU-64977,Customer 017,2,100,843,224 days,130 days,November
2024-11-21,Category A,SKU-64978,Customer 018,7,60,687,224 days,130 days,November
2024-11-21,Category A,SKU-64979,Customer 018,13,75,950,224 days,130 days,November
2024-11-21,Category A,SKU-64980,Customer 018,2,20,325,224 days,130 days,November
2024-11-21,Category A,SKU-64981,Customer 017,8,375,1751,224 days,130 days,November
2024-11-21,Category A,SKU-64982,Customer 017,4,250,1605,224 days,130 days,November
2024-11-22,Category A,SKU-64983,Customer 039,29,3600,13894,225 days,129 days,November
2024-11-22,Category A,SKU-64984,Customer 119,53,225,1420,225 days,129 days,November
2024-11-22,Category A,SKU-64985,Customer 119,13,30,380,225 days,129 days,November
2024-11-22,Category A,SKU-64986,Customer 119,7,100,328,225 days,129 days,November
2024-11-25,Category A,SKU-64987,Customer 052,53,450,2726,228 days,126 days,November
2024-11-25,Category A,SKU-64988,Customer 052,7,200,2196,228 days,126 days,November
2024-11-25,Category A,SKU-64989,Customer 052,4,500,3082,228 days,126 days,November
2024-11-26,Category A,SKU-64990,Customer 037,29,3600,14472,229 days,125 days,November
2024-11-26,Category A,SKU-64991,Customer 037,53,3600,22716,229 days,125 days,November
2024-11-26,Category A,SKU-64992,Customer 017,4,100,961,229 days,125 days,November
2024-11-26,Category A,SKU-64993,Customer 017,3,100,1009,229 days,125 days,November
2024-11-26,Category A,SKU-64994,Customer 017,7,100,1144,229 days,125 days,November
2024-11-26,Category A,SKU-64995,Customer 017,9,625,2225,229 days,125 days,November
2024-11-26,Category A,SKU-64996,Customer 017,6,250,1268,229 days,125 days,November
2024-11-26,Category A,SKU-64997,Customer 017,3,75,747,229 days,125 days,November
2024-11-26,Category A,SKU-64998,Customer 017,2,75,819,229 days,125 days,November
2024-11-26,Category A,SKU-64999,Customer 017,13,75,950,229 days,125 days,November
2024-11-26,Category A,SKU-65000,Customer 017,8,375,1751,229 days,125 days,November
2024-11-26,Category A,SKU-65001,Customer 017,4,250,1605,229 days,125 days,November
2024-11-28,Category A,SKU-65002,Customer 103,59,450,15237,231 days,123 days,November
2024-11-30,Category A,SKU-65003,Customer 109,53,900,5679,233 days,121 days,November
2024-11-30,Category A,SKU-65004,Customer 035,4,100,961,233 days,121 days,November
2024-11-30,Category A,SKU-65005,Customer 035,3,100,1009,233 days,121 days,November
2024-11-30,Category A,SKU-65006,Customer 035,9,125,445,233 days,121 days,November
2024-11-30,Category A,SKU-65007,Customer 035,6,100,507,233 days,121 days,November
2024-11-30,Category A,SKU-65008,Customer 035,7,500,1640,233 days,121 days,November
2024-11-30,Category A,SKU-65009,Customer 010,4,125,8188,233 days,121 days,November
2024-12-13,Category A,SKU-65010,Customer 052,7,1000,3148,246 days,108 days,December
2024-12-16,Category A,SKU-65011,Customer 039,59,300,10132,249 days,105 days,December
2024-12-20,Category A,SKU-65012,Customer 135,53,360,2271,253 days,101 days,December
2024-12-20,Category A,SKU-65013,Customer 052,59,150,5014,253 days,101 days,December
2024-12-20,Category A,SKU-65014,Customer 037,59,225,7916,253 days,101 days,December
2024-12-21,Category A,SKU-65015,Customer 143,4,500,4805,254 days,100 days,December
2024-12-21,Category A,SKU-65016,Customer 143,3,300,3027,254 days,100 days,December
2024-12-21,Category A,SKU-65017,Customer 143,3,500,1225,254 days,100 days,December
2024-12-21,Category A,SKU-65018,Customer 143,9,750,2670,254 days,100 days,December
2024-12-21,Category A,SKU-65019,Customer 143,6,200,1014,254 days,100 days,December
2024-12-21,Category A,SKU-65020,Customer 143,4,200,472,254 days,100 days,December
2024-12-23,Category A,SKU-65021,Customer 052,53,900,5452,256 days,98 days,December
2024-12-23,Category A,SKU-65022,Customer 052,3,500,1176,256 days,98 days,December
2024-12-23,Category A,SKU-65023,Customer 037,35,150,7932,256 days,98 days,December
2024-12-23,Category A,SKU-65024,Customer 039,35,525,26651,256 days,98 days,December
2024-12-23,Category A,SKU-65025,Customer 037,35,150,7693,256 days,98 days,December
2024-12-23,Category A,SKU-65026,Customer 134,4,50,3485,256 days,98 days,December
2024-12-25,Category A,SKU-65027,Customer 011,59,525,18470,258 days,96 days,December
2024-12-27,Category A,SKU-65028,Customer 135,53,90,568,260 days,94 days,December
2024-12-27,Category A,SKU-65029,Customer 010,35,675,33190,260 days,94 days,December
2024-12-28,Category A,SKU-65030,Customer 032,59,300,10554,261 days,93 days,December
2024-12-30,Category A,SKU-65031,Customer 010,6,500,4166,263 days,91 days,December
2024-12-30,Category A,SKU-65032,Customer 155,6,300,2500,263 days,91 days,December
2024-12-30,Category A,SKU-65033,Customer 143,7,300,3432,263 days,91 days,December
2024-12-30,Category A,SKU-65034,Customer 005,59,150,5277,263 days,91 days,December
2024-12-30,Category A,SKU-65035,Customer 063,59,375,12697,263 days,91 days,December
2024-12-31,Category A,SKU-65036,Customer 106,29,1500,5789,264 days,90 days,December
2024-12-31,Category A,SKU-65037,Customer 106,53,900,5452,264 days,90 days,December
2024-12-31,Category A,SKU-65038,Customer 010,35,450,22127,264 days,90 days,December
2024-12-31,Category A,SKU-65039,Customer 010,3,125,10888,264 days,90 days,December
2024-12-31,Category A,SKU-65040,Customer 010,1,125,16295,264 days,90 days,December
2025-01-13,Category A,SKU-65041,Customer 070,59,75,2560,277 days,77 days,January
2025-01-15,Category A,SKU-65042,Customer 039,53,2160,13084,279 days,75 days,January
2025-01-16,Category A,SKU-65043,Customer 052,53,1350,8177,280 days,74 days,January
2025-01-16,Category A,SKU-65044,Customer 052,59,150,5014,280 days,74 days,January
2025-01-17,Category A,SKU-65045,Customer 039,59,375,12535,281 days,73 days,January
2025-01-20,Category A,SKU-65046,Customer 039,35,600,30142,284 days,70 days,January
2025-01-22,Category A,SKU-65047,Customer 032,53,2160,13630,286 days,68 days,January
2025-01-24,Category A,SKU-65048,Customer 147,35,450,24044,288 days,66 days,January
2025-01-27,Category A,SKU-65049,Customer 119,12,60,686,291 days,63 days,January
2025-01-27,Category A,SKU-65050,Customer 119,2,10,153,291 days,63 days,January
2025-01-28,Category A,SKU-65051,Customer 135,53,270,1703,292 days,62 days,January
2025-01-29,Category A,SKU-65052,Customer 151,29,225,904,293 days,61 days,January
2025-01-29,Category A,SKU-65053,Customer 010,59,750,24538,293 days,61 days,January
2025-01-30,Category A,SKU-65054,Customer 151,53,450,2840,294 days,60 days,January
2025-01-30,Category A,SKU-65055,Customer 143,3,300,3177,294 days,60 days,January
2025-01-31,Category A,SKU-65056,Customer 052,53,1350,8177,295 days,59 days,January
2025-01-31,Category A,SKU-65057,Customer 055,6,300,2500,295 days,59 days,January
2025-01-31,Category A,SKU-65058,Customer 068,6,300,2500,295 days,59 days,January
2025-01-31,Category A,SKU-65059,Customer 055,12,105,1113,295 days,59 days,January
2025-01-31,Category A,SKU-65060,Customer 052,12,150,1647,295 days,59 days,January
2025-01-31,Category A,SKU-65061,Customer 071,12,60,636,295 days,59 days,January
2025-01-31,Category A,SKU-65062,Customer 055,13,210,2464,295 days,59 days,January
2025-01-31,Category A,SKU-65063,Customer 071,2,800,12057,295 days,59 days,January
2025-01-31,Category A,SKU-65064,Customer 052,8,750,3362,295 days,59 days,January
2025-01-31,Category A,SKU-65065,Customer 103,35,750,38063,295 days,59 days,January
2025-02-13,Category A,SKU-65066,Customer 052,9,1250,4272,308 days,46 days,February
2025-02-13,Category A,SKU-65067,Customer 052,6,500,2434,308 days,46 days,February
2025-02-13,Category A,SKU-65068,Customer 052,8,750,3362,308 days,46 days,February
2025-02-14,Category A,SKU-65069,Customer 109,53,4500,28395,309 days,45 days,February
2025-02-17,Category A,SKU-65070,Customer 052,12,150,1647,312 days,42 days,February
2025-02-17,Category A,SKU-65071,Customer 052,13,300,3649,312 days,42 days,February
2025-02-17,Category A,SKU-65072,Customer 106,35,375,18839,312 days,42 days,February
2025-02-17,Category A,SKU-65073,Customer 106,35,150,7536,312 days,42 days,February
2025-02-18,Category A,SKU-65074,Customer 037,35,450,23796,313 days,41 days,February
2025-02-18,Category A,SKU-65075,Customer 037,59,450,15831,313 days,41 days,February
2025-02-22,Category A,SKU-65076,Customer 150,6,75,675,317 days,37 days,February
2025-02-22,Category A,SKU-65077,Customer 010,59,375,12269,317 days,37 days,February
2025-02-26,Category A,SKU-65078,Customer 052,53,2250,13629,321 days,33 days,February
2025-02-26,Category A,SKU-65079,Customer 052,7,1000,3149,321 days,33 days,February
2025-02-26,Category A,SKU-65080,Customer 052,59,150,4935,321 days,33 days,February
2025-02-27,Category A,SKU-65081,Customer 006,1,100,1315,322 days,32 days,February
2025-02-27,Category A,SKU-65082,Customer 001,4,75,4946,322 days,32 days,February
2025-02-28,Category A,SKU-65083,Customer 031,53,1350,8519,323 days,31 days,February
2025-02-28,Category A,SKU-65084,Customer 018,53,450,2840,323 days,31 days,February
2025-02-28,Category A,SKU-65085,Customer 031,6,250,2250,323 days,31 days,February
2025-02-28,Category A,SKU-65086,Customer 052,9,750,2564,323 days,31 days,February
2025-02-28,Category A,SKU-65087,Customer 001,2,4300,178824,323 days,31 days,February
2025-02-28,Category A,SKU-65088,Customer 001,2,5700,237046,323 days,31 days,February
2025-02-28,Category A,SKU-65089,Customer 001,1,5000,296639,323 days,31 days,February
2025-02-28,Category A,SKU-65090,Customer 039,35,600,29272,323 days,31 days,February
2025-02-28,Category A,SKU-65091,Customer 103,35,375,19057,323 days,31 days,February
