SKU,Machine,Target Qty,Actual Qty,Average Availability (%),Average Performance (%),Average Quality (%),Average OEE (%),Order Date,Avg Cycle Time (sec),Utilization (%),Bucketing,Planned Capacity (hrs),Used Capacity (hrs),Capacity Left (hrs),Production Date
SKU002,Machine10,300,264,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,19-Apr-25
SKU002,Machine10,346,315,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,28-Jun-25
SKU002,Machine10,485,465,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,03-May-25
SKU002,Machine10,452,411,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,19-Jun-25
SKU002,Machine10,352,320,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,01-Jun-25
SKU002,Machine10,388,347,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,04-Jun-25
SKU002,Machine04,306,277,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,17-Jun-25
SKU002,Machine04,435,422,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,15-Jun-25
SKU002,Machine04,485,469,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,20-Apr-25
SKU002,Machine04,455,427,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,25-May-25
SKU002,Machine04,221,197,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,15-Apr-25
SKU002,Machine04,377,349,83.8892,92.2448,98.0928,75.7964,09-Apr-25,100,69.26310309,Low Performer,24,16.62314474,7.376855258,01-Jul-25
SKU002,Machine06,287,244,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,20-May-25
SKU002,Machine06,311,300,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,09-Apr-25
SKU002,Machine06,393,353,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,01-Apr-25
SKU002,Machine06,453,441,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,16-May-25
SKU002,Machine06,307,300,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,03-Apr-25
SKU002,Machine06,325,290,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,14-May-25
SKU002,Machine06,497,497,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,05-May-25
SKU002,Machine06,279,257,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,21-Jun-25
SKU002,Machine06,388,377,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,11-May-25
SKU002,Machine06,493,445,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,01-Jun-25
SKU002,Machine06,257,233,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,24-Jun-25
SKU002,Machine06,471,437,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,15-Jun-25
SKU002,Machine06,203,179,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,25-May-25
SKU002,Machine06,242,236,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,08-Jun-25
SKU002,Machine06,290,273,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,21-Apr-25
SKU002,Machine06,354,317,81.4864,92.5784,97.288,73.33,11-Apr-25,100,67.44180285,Low Performer,24,16.18603268,7.813967316,10-Apr-25
SKU002,Machine07,416,396,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,20-Apr-25
SKU002,Machine07,381,350,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,14-Jun-25
SKU002,Machine07,328,327,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,01-Apr-25
SKU002,Machine07,464,461,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,26-Jun-25
SKU002,Machine07,270,267,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,25-Jun-25
SKU002,Machine07,480,449,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,15-Apr-25
SKU002,Machine07,416,404,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,31-May-25
SKU002,Machine07,458,438,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,23-May-25
SKU002,Machine07,404,362,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,02-May-25
SKU002,Machine07,304,288,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,21-May-25
SKU002,Machine07,237,230,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,04-Jun-25
SKU002,Machine07,242,227,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,01-May-25
SKU002,Machine07,215,214,82.4644,93.0108,97.4204,74.6916,08-Apr-25,100,68.05095587,Low Performer,24,16.33222941,7.667770591,13-Apr-25
SKU002,Machine08,222,194,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,29-Jun-25
SKU002,Machine08,281,235,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,17-Jun-25
SKU002,Machine08,470,421,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,25-Apr-25
SKU002,Machine08,214,198,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,14-May-25
SKU002,Machine08,255,222,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,03-Jun-25
SKU002,Machine08,417,380,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,24-Apr-25
SKU002,Machine08,303,296,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,28-May-25
SKU002,Machine08,414,378,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,23-Jun-25
SKU002,Machine08,424,417,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,19-May-25
SKU002,Machine08,434,411,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,17-May-25
SKU002,Machine08,390,383,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,14-Apr-25
SKU002,Machine08,316,311,84.4828,93.8928,97.6588,77.4584,02-Apr-25,100,65.85971303,Low Performer,24,15.80633113,8.193668873,05-Apr-25
SKU002,Machine10,226,196,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,12-Apr-25
SKU002,Machine10,483,464,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,30-May-25
SKU002,Machine10,353,310,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,06-May-25
SKU002,Machine10,391,387,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,05-Jun-25
SKU002,Machine10,283,252,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,01-Jul-25
SKU002,Machine10,294,285,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,12-Jun-25
SKU002,Machine10,331,286,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,22-Apr-25
SKU002,Machine10,492,446,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,19-May-25
SKU002,Machine10,325,279,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,17-May-25
SKU002,Machine10,306,264,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,03-Apr-25
SKU002,Machine10,209,182,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,20-Apr-25
SKU002,Machine10,334,316,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,26-Apr-25
SKU002,Machine10,377,367,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,19-Apr-25
SKU002,Machine10,268,219,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,28-Jun-25
SKU002,Machine10,382,353,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,03-May-25
SKU002,Machine10,443,398,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,19-Jun-25
SKU002,Machine10,311,278,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,01-Jun-25
SKU002,Machine10,223,207,81.5744,91.9724,97.766,73.2152,06-Apr-25,100,69.62136139,Low Performer,24,16.70912673,7.290873267,04-Jun-25
SKU002,Machine03,215,168,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-May-25
SKU002,Machine03,301,260,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-Apr-25
SKU002,Machine03,418,383,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-Apr-25
SKU002,Machine03,362,330,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-Apr-25
SKU002,Machine03,407,366,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Apr-25
SKU002,Machine03,231,231,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,28-May-25
SKU002,Machine03,222,176,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,25-Apr-25
SKU002,Machine03,220,186,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-May-25
SKU002,Machine03,482,467,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,20-May-25
SKU002,Machine03,420,418,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,29-Jun-25
SKU002,Machine03,288,285,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,14-Apr-25
SKU002,Machine03,389,363,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,03-Apr-25
SKU002,Machine03,232,187,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,11-May-25
SKU002,Machine03,453,428,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,30-May-25
SKU002,Machine03,352,324,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-May-25
SKU002,Machine03,404,375,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,10-Jun-25
SKU002,Machine03,483,470,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,13-Jun-25
SKU002,Machine03,389,348,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,17-May-25
SKU002,Machine03,497,481,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,24-May-25
SKU002,Machine03,265,217,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,22-May-25
SKU002,Machine03,331,299,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,02-May-25
SKU002,Machine03,344,333,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Jun-25
SKU002,Machine03,267,228,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-May-25
SKU002,Machine03,351,319,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-Apr-25
SKU002,Machine03,433,429,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-Apr-25
SKU002,Machine03,331,286,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-Apr-25
SKU002,Machine03,387,361,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Apr-25
SKU002,Machine03,342,305,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,28-May-25
SKU002,Machine03,326,287,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,25-Apr-25
SKU002,Machine03,448,420,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-May-25
SKU002,Machine03,308,263,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,20-May-25
SKU002,Machine03,293,290,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,29-Jun-25
SKU002,Machine03,402,388,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,14-Apr-25
SKU002,Machine03,449,403,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,03-Apr-25
SKU002,Machine03,403,394,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,11-May-25
SKU002,Machine03,275,254,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,30-May-25
SKU002,Machine03,382,336,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-May-25
SKU002,Machine03,457,423,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,10-Jun-25
SKU002,Machine03,467,424,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,13-Jun-25
SKU002,Machine03,379,362,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,17-May-25
SKU002,Machine03,388,362,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,24-May-25
SKU002,Machine03,484,483,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,22-May-25
SKU002,Machine03,210,182,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,02-May-25
SKU002,Machine03,376,354,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Jun-25
SKU002,Machine03,313,291,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-May-25
SKU002,Machine03,207,205,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-Apr-25
SKU002,Machine03,365,331,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-Apr-25
SKU002,Machine03,277,276,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,04-Apr-25
SKU002,Machine03,434,396,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Apr-25
SKU002,Machine03,341,306,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,28-May-25
SKU002,Machine03,304,278,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,25-Apr-25
SKU002,Machine03,375,343,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,21-May-25
SKU002,Machine03,335,303,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,20-May-25
SKU002,Machine03,419,400,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,29-Jun-25
SKU002,Machine03,246,229,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,14-Apr-25
SKU002,Machine03,233,219,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,03-Apr-25
SKU002,Machine03,386,344,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,11-May-25
SKU002,Machine03,464,431,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,30-May-25
SKU002,Machine03,230,206,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,23-May-25
SKU002,Machine03,487,456,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,10-Jun-25
SKU002,Machine03,289,239,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,13-Jun-25
SKU002,Machine03,473,460,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,17-May-25
SKU002,Machine03,451,437,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,24-May-25
SKU002,Machine03,284,264,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,22-May-25
SKU002,Machine03,312,283,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,02-May-25
SKU002,Machine03,359,338,80.8744,94.272,97.578,74.2568,11-Apr-25,100,66.16126032,Low Performer,24,15.87870248,8.121297524,26-Jun-25
SKU002,Machine03,215,211,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,04-May-25
SKU002,Machine03,383,371,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,23-Apr-25
SKU002,Machine03,485,450,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,21-Apr-25
SKU002,Machine03,247,217,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,04-Apr-25
SKU002,Machine03,359,326,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,26-Apr-25
SKU002,Machine03,455,407,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,28-May-25
SKU002,Machine03,332,315,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,25-Apr-25
SKU002,Machine03,258,258,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,21-May-25
SKU002,Machine03,384,342,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,20-May-25
SKU002,Machine03,472,446,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,29-Jun-25
SKU002,Machine03,382,377,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,14-Apr-25
SKU002,Machine03,247,201,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,03-Apr-25
SKU002,Machine03,276,260,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,11-May-25
SKU002,Machine03,228,203,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,30-May-25
SKU002,Machine03,272,227,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,23-May-25
SKU002,Machine03,370,356,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,10-Jun-25
SKU002,Machine03,448,440,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,13-Jun-25
SKU002,Machine03,403,364,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,17-May-25
SKU002,Machine03,300,260,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,24-May-25
SKU002,Machine03,379,352,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,22-May-25
SKU002,Machine03,444,430,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,02-May-25
SKU002,Machine03,402,397,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,26-Jun-25
SKU002,Machine03,405,377,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,04-May-25
SKU002,Machine03,338,303,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,23-Apr-25
SKU002,Machine03,328,327,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,21-Apr-25
SKU002,Machine03,371,351,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,04-Apr-25
SKU002,Machine03,325,280,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,26-Apr-25
SKU002,Machine03,209,182,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,28-May-25
SKU002,Machine03,487,446,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,25-Apr-25
SKU002,Machine03,453,429,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,21-May-25
SKU002,Machine03,493,488,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,20-May-25
SKU002,Machine03,461,415,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,29-Jun-25
SKU002,Machine03,412,389,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,14-Apr-25
SKU002,Machine03,251,235,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,03-Apr-25
SKU002,Machine03,419,390,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,11-May-25
SKU002,Machine03,228,209,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,30-May-25
SKU002,Machine03,239,216,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,23-May-25
SKU002,Machine03,226,196,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,10-Jun-25
SKU002,Machine03,291,284,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,13-Jun-25
SKU002,Machine03,435,393,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,17-May-25
SKU002,Machine03,322,322,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,24-May-25
SKU002,Machine03,273,231,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,22-May-25
SKU002,Machine03,252,214,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,02-May-25
SKU002,Machine03,360,338,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,26-Jun-25
SKU002,Machine03,354,328,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,04-May-25
SKU002,Machine03,473,431,80.8744,94.272,97.578,74.2568,02-Apr-25,100,69.99184455,Low Performer,24,16.79804269,7.201957307,23-Apr-25
