Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD1710,Kolkata,North,Chennai,South,Payment,UCI Accounts,Verify Invoice Details,3,7/1/2025,7/4/2025,On Time,950,3,6/6/2025,5,1,Client D
ORD1710,Kolkata,North,Chennai,South,Payment,UCI Accounts,Authorize Payment,4,7/4/2025,7/8/2025,On Time,950,4,6/6/2025,5,2,Client D
ORD1710,Kolkata,North,Chennai,South,Payment,UCI Accounts,Process Payment,5,7/8/2025,7/13/2025,On Time,950,5,6/6/2025,5,3,Client D
ORD1711,Bhopal,South,Jaipur,North,Invoice,UCI Planner,Verify Invoice Details,4,8/18/2025,8/22/2025,On Time,373,4,8/18/2025,1,1,Client I
ORD1711,Bhopal,South,Jaipur,North,Invoice,UCI Planner,Authorize Payment,4,8/22/2025,8/26/2025,On Time,373,4,8/18/2025,1,2,Client I
ORD1711,Bhopal,South,Jaipur,North,Invoice,UCI Planner,Validate Tax and Charges,4,8/26/2025,8/30/2025,On Time,373,4,8/18/2025,1,3,Client I
ORD1711,Bhopal,South,Jaipur,North,Invoice,UCI Planner,Update Accounts Payable,3,8/30/2025,9/2/2025,On Time,373,3,8/18/2025,1,4,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Submit New Request,3,9/2/2025,9/5/2025,On Time,373,3,8/18/2025,2,1,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Review Request,3,9/5/2025,9/8/2025,On Time,373,3,8/18/2025,2,2,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Prepare PO,4,9/8/2025,9/12/2025,On Time,373,4,8/18/2025,2,3,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Send PO to Supplier,3,9/12/2025,9/15/2025,On Time,373,3,8/18/2025,2,4,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Receive Raw Material,5,9/15/2025,9/20/2025,On Time,373,5,8/18/2025,2,5,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Quality Check,4,9/20/2025,9/24/2025,On Time,373,4,8/18/2025,2,6,Client I
ORD1711,Bhopal,South,Jaipur,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,9/24/2025,9/27/2025,On Time,373,3,8/18/2025,2,7,Client I
ORD1711,Bhopal,South,Jaipur,North,Production,UCI Production,Initiate Production,4,9/27/2025,10/1/2025,On Time,373,4,8/18/2025,3,1,Client I
ORD1711,Bhopal,South,Jaipur,North,Production,UCI Production,Issue Raw Material,3,10/1/2025,10/4/2025,On Time,373,3,8/18/2025,3,2,Client I
ORD1711,Bhopal,South,Jaipur,North,Production,UCI Production,Complete Production,4,10/4/2025,10/8/2025,On Time,373,4,8/18/2025,3,3,Client I
ORD1711,Bhopal,South,Jaipur,North,Dispatch,UCI Approvers,Verify Shipping Details,5,10/8/2025,10/13/2025,On Time,373,5,8/18/2025,4,1,Client I
ORD1711,Bhopal,South,Jaipur,North,Dispatch,UCI Approvers,Generate Shipping Labels,4,10/13/2025,10/17/2025,On Time,373,4,8/18/2025,4,2,Client I
ORD1711,Bhopal,South,Jaipur,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,10/17/2025,10/21/2025,On Time,373,4,8/18/2025,4,3,Client I
ORD1711,Bhopal,South,Jaipur,North,Payment,UCI Accounts,Verify Invoice Details,4,10/21/2025,10/25/2025,On Time,373,4,8/18/2025,5,1,Client I
ORD1711,Bhopal,South,Jaipur,North,Payment,UCI Accounts,Authorize Payment,3,10/25/2025,10/28/2025,On Time,373,3,8/18/2025,5,2,Client I
ORD1711,Bhopal,South,Jaipur,North,Payment,UCI Accounts,Process Payment,3,10/28/2025,11/1/2025,Delay,373,4,8/18/2025,5,3,Client I
ORD1712,Nagpur,South,Patna,North,Invoice,UCI Planner,Verify Invoice Details,3,7/2/2025,7/5/2025,On Time,1468,3,7/2/2025,1,1,Client H
ORD1712,Nagpur,South,Patna,North,Invoice,UCI Planner,Authorize Payment,4,7/5/2025,7/9/2025,On Time,1468,4,7/2/2025,1,2,Client H
ORD1712,Nagpur,South,Patna,North,Invoice,UCI Planner,Validate Tax and Charges,3,7/9/2025,7/12/2025,On Time,1468,3,7/2/2025,1,3,Client H
ORD1712,Nagpur,South,Patna,North,Invoice,UCI Planner,Update Accounts Payable,3,7/12/2025,7/15/2025,On Time,1468,3,7/2/2025,1,4,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Submit New Request,3,7/15/2025,7/18/2025,On Time,1468,3,7/2/2025,2,1,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Review Request,3,7/18/2025,7/21/2025,On Time,1468,3,7/2/2025,2,2,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Prepare PO,4,7/21/2025,7/25/2025,On Time,1468,4,7/2/2025,2,3,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,4,7/25/2025,7/29/2025,On Time,1468,4,7/2/2025,2,4,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material,3,7/29/2025,8/1/2025,On Time,1468,3,7/2/2025,2,5,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Quality Check,3,8/1/2025,8/4/2025,On Time,1468,3,7/2/2025,2,6,Client H
ORD1712,Nagpur,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,8/4/2025,8/7/2025,On Time,1468,3,7/2/2025,2,7,Client H
ORD1712,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Verify Shipping Details,5,8/7/2025,8/12/2025,On Time,1468,5,7/2/2025,4,1,Client H
ORD1712,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Generate Shipping Labels,5,8/12/2025,8/17/2025,On Time,1468,5,7/2/2025,4,2,Client H
ORD1712,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/17/2025,8/21/2025,On Time,1468,4,7/2/2025,4,3,Client H
ORD1712,Nagpur,South,Patna,North,Payment,UCI Accounts,Verify Invoice Details,5,8/21/2025,8/26/2025,On Time,1468,5,7/2/2025,5,1,Client H
ORD1712,Nagpur,South,Patna,North,Payment,UCI Accounts,Authorize Payment,5,8/26/2025,8/31/2025,On Time,1468,5,7/2/2025,5,2,Client H
ORD1712,Nagpur,South,Patna,North,Payment,UCI Accounts,Process Payment,3,8/31/2025,9/4/2025,Delay,1468,4,7/2/2025,5,3,Client H
ORD1713,Bhopal,South,Haridwar,North,Invoice,UCI Planner,Verify Invoice Details,3,7/21/2025,7/24/2025,On Time,392,3,7/21/2025,1,1,Client E
ORD1713,Bhopal,South,Haridwar,North,Invoice,UCI Planner,Authorize Payment,5,7/24/2025,7/29/2025,On Time,392,5,7/21/2025,1,2,Client E
ORD1713,Bhopal,South,Haridwar,North,Invoice,UCI Planner,Validate Tax and Charges,5,7/29/2025,8/3/2025,On Time,392,5,7/21/2025,1,3,Client E
ORD1713,Bhopal,South,Haridwar,North,Invoice,UCI Planner,Update Accounts Payable,5,8/3/2025,8/8/2025,On Time,392,5,7/21/2025,1,4,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Submit New Request,3,8/8/2025,8/11/2025,On Time,392,3,7/21/2025,2,1,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Review Request,4,8/11/2025,8/15/2025,On Time,392,4,7/21/2025,2,2,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Prepare PO,5,8/15/2025,8/20/2025,On Time,392,5,7/21/2025,2,3,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Send PO to Supplier,4,8/20/2025,8/24/2025,On Time,392,4,7/21/2025,2,4,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Receive Raw Material,4,8/24/2025,8/28/2025,On Time,392,4,7/21/2025,2,5,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Quality Check,5,8/28/2025,9/2/2025,On Time,392,5,7/21/2025,2,6,Client E
ORD1713,Bhopal,South,Haridwar,North,Procurement,UCI Procurement,Receive Raw Material in Store,4,9/2/2025,9/6/2025,On Time,392,4,7/21/2025,2,7,Client E
ORD1713,Bhopal,South,Haridwar,North,Dispatch,UCI Approvers,Verify Shipping Details,3,9/6/2025,9/9/2025,On Time,392,3,7/21/2025,4,1,Client E
ORD1713,Bhopal,South,Haridwar,North,Dispatch,UCI Approvers,Generate Shipping Labels,5,9/9/2025,9/14/2025,On Time,392,5,7/21/2025,4,2,Client E
ORD1713,Bhopal,South,Haridwar,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,9/14/2025,9/19/2025,On Time,392,5,7/21/2025,4,3,Client E
ORD1713,Bhopal,South,Haridwar,North,Payment,UCI Accounts,Verify Invoice Details,5,9/19/2025,9/24/2025,On Time,392,5,7/21/2025,5,1,Client E
ORD1713,Bhopal,South,Haridwar,North,Payment,UCI Accounts,Authorize Payment,5,9/24/2025,9/29/2025,On Time,392,5,7/21/2025,5,2,Client E
ORD1713,Bhopal,South,Haridwar,North,Payment,UCI Accounts,Process Payment,4,9/29/2025,10/2/2025,On Time,392,3,7/21/2025,5,3,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Invoice,UCI Planner,Verify Invoice Details,3,8/14/2025,8/17/2025,On Time,595,3,8/14/2025,1,1,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Invoice,UCI Planner,Authorize Payment,4,8/17/2025,8/21/2025,On Time,595,4,8/14/2025,1,2,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Invoice,UCI Planner,Validate Tax and Charges,5,8/21/2025,8/26/2025,On Time,595,5,8/14/2025,1,3,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Invoice,UCI Planner,Update Accounts Payable,5,8/26/2025,8/31/2025,On Time,595,5,8/14/2025,1,4,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Submit New Request,4,8/31/2025,9/4/2025,On Time,595,4,8/14/2025,2,1,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Review Request,3,9/4/2025,9/7/2025,On Time,595,3,8/14/2025,2,2,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Prepare PO,5,9/7/2025,9/12/2025,On Time,595,5,8/14/2025,2,3,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Send PO to Supplier,4,9/12/2025,9/16/2025,On Time,595,4,8/14/2025,2,4,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material,3,9/16/2025,9/19/2025,On Time,595,3,8/14/2025,2,5,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,4,9/19/2025,9/23/2025,On Time,595,4,8/14/2025,2,6,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material in Store,4,9/23/2025,9/27/2025,On Time,595,4,8/14/2025,2,7,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Dispatch,UCI Approvers,Verify Shipping Details,3,9/27/2025,9/30/2025,On Time,595,3,8/14/2025,4,1,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Dispatch,UCI Approvers,Generate Shipping Labels,5,9/30/2025,10/5/2025,On Time,595,5,8/14/2025,4,2,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,10/5/2025,10/8/2025,On Time,595,3,8/14/2025,4,3,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Payment,UCI Accounts,Verify Invoice Details,5,10/8/2025,10/13/2025,On Time,595,5,8/14/2025,5,1,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Payment,UCI Accounts,Authorize Payment,3,10/13/2025,10/16/2025,On Time,595,3,8/14/2025,5,2,Client E
ORD1714,Jaipur,West,Bhiwandi,West,Payment,UCI Accounts,Process Payment,4,10/16/2025,10/21/2025,Delay,595,5,8/14/2025,5,3,Client E
ORD1715,Guwahati,North,Pune,West,Invoice,UCI Planner,Verify Invoice Details,5,7/28/2025,8/2/2025,On Time,449,5,7/28/2025,1,1,Client I
ORD1715,Guwahati,North,Pune,West,Invoice,UCI Planner,Authorize Payment,4,8/2/2025,8/6/2025,On Time,449,4,7/28/2025,1,2,Client I
ORD1715,Guwahati,North,Pune,West,Invoice,UCI Planner,Validate Tax and Charges,4,8/6/2025,8/10/2025,On Time,449,4,7/28/2025,1,3,Client I
ORD1715,Guwahati,North,Pune,West,Invoice,UCI Planner,Update Accounts Payable,5,8/10/2025,8/15/2025,On Time,449,5,7/28/2025,1,4,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Submit New Request,3,8/15/2025,8/18/2025,On Time,449,3,7/28/2025,2,1,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Review Request,5,8/18/2025,8/23/2025,On Time,449,5,7/28/2025,2,2,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Prepare PO,3,8/23/2025,8/26/2025,On Time,449,3,7/28/2025,2,3,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,5,8/26/2025,8/31/2025,On Time,449,5,7/28/2025,2,4,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Receive Raw Material,3,8/31/2025,9/3/2025,On Time,449,3,7/28/2025,2,5,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Quality Check,4,9/3/2025,9/7/2025,On Time,449,4,7/28/2025,2,6,Client I
ORD1715,Guwahati,North,Pune,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,9/7/2025,9/10/2025,On Time,449,3,7/28/2025,2,7,Client I
ORD1715,Guwahati,North,Pune,West,Production,UCI Production,Initiate Production,4,9/10/2025,9/14/2025,On Time,449,4,7/28/2025,3,1,Client I
ORD1715,Guwahati,North,Pune,West,Production,UCI Production,Issue Raw Material,3,9/14/2025,9/17/2025,On Time,449,3,7/28/2025,3,2,Client I
ORD1715,Guwahati,North,Pune,West,Production,UCI Production,Complete Production,4,9/17/2025,9/21/2025,On Time,449,4,7/28/2025,3,3,Client I
ORD1715,Guwahati,North,Pune,West,Dispatch,UCI Approvers,Verify Shipping Details,3,9/21/2025,9/24/2025,On Time,449,3,7/28/2025,4,1,Client I
ORD1715,Guwahati,North,Pune,West,Dispatch,UCI Approvers,Generate Shipping Labels,5,9/24/2025,9/29/2025,On Time,449,5,7/28/2025,4,2,Client I
ORD1715,Guwahati,North,Pune,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,9/29/2025,10/2/2025,On Time,449,3,7/28/2025,4,3,Client I
ORD1715,Guwahati,North,Pune,West,Payment,UCI Accounts,Verify Invoice Details,4,10/2/2025,10/6/2025,On Time,449,4,7/28/2025,5,1,Client I
ORD1715,Guwahati,North,Pune,West,Payment,UCI Accounts,Authorize Payment,4,10/6/2025,10/10/2025,On Time,449,4,7/28/2025,5,2,Client I
ORD1715,Guwahati,North,Pune,West,Payment,UCI Accounts,Process Payment,5,10/10/2025,10/14/2025,On Time,449,4,7/28/2025,5,3,Client I
ORD1716,Jaipur,North,Bhiwandi,West,Invoice,UCI Planner,Verify Invoice Details,5,8/26/2025,8/31/2025,On Time,310,5,8/26/2025,1,1,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Invoice,UCI Planner,Authorize Payment,3,8/31/2025,9/3/2025,On Time,310,3,8/26/2025,1,2,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Invoice,UCI Planner,Validate Tax and Charges,3,9/3/2025,9/5/2025,On Time,310,2,8/26/2025,1,3,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Invoice,UCI Planner,Update Accounts Payable,4,9/5/2025,9/7/2025,On Time,310,2,8/26/2025,1,4,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Submit New Request,5,9/7/2025,9/12/2025,On Time,310,5,8/26/2025,2,1,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Review Request,5,9/12/2025,9/16/2025,On Time,310,4,8/26/2025,2,2,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Prepare PO,5,9/16/2025,9/22/2025,Delay,310,6,8/26/2025,2,3,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Send PO to Supplier,5,9/22/2025,9/24/2025,On Time,310,2,8/26/2025,2,4,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material,3,9/24/2025,9/26/2025,On Time,310,2,8/26/2025,2,5,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,5,9/26/2025,10/2/2025,Delay,310,6,8/26/2025,2,6,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material in Store,5,10/2/2025,10/8/2025,Delay,310,6,8/26/2025,2,7,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Production,UCI Production,Initiate Production,5,10/8/2025,10/12/2025,On Time,310,4,8/26/2025,3,1,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Production,UCI Production,Issue Raw Material,4,10/12/2025,10/15/2025,On Time,310,3,8/26/2025,3,2,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Production,UCI Production,Complete Production,4,10/15/2025,10/18/2025,On Time,310,3,8/26/2025,3,3,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Dispatch,UCI Approvers,Verify Shipping Details,4,10/18/2025,10/19/2025,On Time,310,1,8/26/2025,4,1,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Dispatch,UCI Approvers,Generate Shipping Labels,5,10/19/2025,10/23/2025,On Time,310,4,8/26/2025,4,2,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,3,10/23/2025,10/25/2025,On Time,310,2,8/26/2025,4,3,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Payment,UCI Accounts,Verify Invoice Details,3,10/25/2025,10/28/2025,On Time,310,3,8/26/2025,5,1,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Payment,UCI Accounts,Authorize Payment,4,10/28/2025,11/1/2025,On Time,310,4,8/26/2025,5,2,Client E
ORD1716,Jaipur,North,Bhiwandi,West,Payment,UCI Accounts,Process Payment,3,11/1/2025,11/5/2025,Delay,310,4,8/26/2025,5,3,Client E
ORD1717,Kolkata,South,Kerala,South,Invoice,UCI Planner,Verify Invoice Details,4,6/26/2025,6/29/2025,On Time,629,3,6/26/2025,1,1,Client I
ORD1717,Kolkata,South,Kerala,South,Invoice,UCI Planner,Authorize Payment,3,6/29/2025,7/3/2025,Delay,629,4,6/26/2025,1,2,Client I
ORD1717,Kolkata,South,Kerala,South,Invoice,UCI Planner,Validate Tax and Charges,5,7/3/2025,7/7/2025,On Time,629,4,6/26/2025,1,3,Client I
ORD1717,Kolkata,South,Kerala,South,Invoice,UCI Planner,Update Accounts Payable,3,7/7/2025,7/11/2025,Delay,629,4,6/26/2025,1,4,Client I
ORD1717,Kolkata,South,Kerala,South,Dispatch,UCI Approvers,Verify Shipping Details,3,7/11/2025,7/14/2025,On Time,629,3,6/26/2025,4,1,Client I
ORD1717,Kolkata,South,Kerala,South,Dispatch,UCI Approvers,Generate Shipping Labels,5,7/14/2025,7/19/2025,On Time,629,5,6/26/2025,4,2,Client I
ORD1717,Kolkata,South,Kerala,South,Dispatch,UCI Approvers,Schedule Pickup or Delivery,5,7/19/2025,7/24/2025,On Time,629,5,6/26/2025,4,3,Client I
ORD1717,Kolkata,South,Kerala,South,Payment,UCI Accounts,Verify Invoice Details,4,7/24/2025,7/27/2025,On Time,629,3,6/26/2025,5,1,Client I
ORD1717,Kolkata,South,Kerala,South,Payment,UCI Accounts,Authorize Payment,5,7/27/2025,8/2/2025,Delay,629,6,6/26/2025,5,2,Client I
ORD1717,Kolkata,South,Kerala,South,Payment,UCI Accounts,Process Payment,4,8/2/2025,8/7/2025,Delay,629,5,6/26/2025,5,3,Client I
ORD1718,Ranchi,West,Indore,West,Invoice,UCI Planner,Verify Invoice Details,4,7/16/2025,7/20/2025,On Time,648,4,7/16/2025,1,1,Client F
ORD1718,Ranchi,West,Indore,West,Invoice,UCI Planner,Authorize Payment,4,7/20/2025,7/24/2025,On Time,648,4,7/16/2025,1,2,Client F
ORD1718,Ranchi,West,Indore,West,Invoice,UCI Planner,Validate Tax and Charges,5,7/24/2025,7/29/2025,On Time,648,5,7/16/2025,1,3,Client F
ORD1718,Ranchi,West,Indore,West,Invoice,UCI Planner,Update Accounts Payable,5,7/29/2025,8/3/2025,On Time,648,5,7/16/2025,1,4,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Submit New Request,5,8/3/2025,8/8/2025,On Time,648,5,7/16/2025,2,1,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Review Request,5,8/8/2025,8/13/2025,On Time,648,5,7/16/2025,2,2,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Prepare PO,4,8/13/2025,8/17/2025,On Time,648,4,7/16/2025,2,3,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,5,8/17/2025,8/22/2025,On Time,648,5,7/16/2025,2,4,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Receive Raw Material,4,8/22/2025,8/26/2025,On Time,648,4,7/16/2025,2,5,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Quality Check,4,8/26/2025,8/30/2025,On Time,648,4,7/16/2025,2,6,Client F
ORD1718,Ranchi,West,Indore,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,8/30/2025,9/2/2025,On Time,648,3,7/16/2025,2,7,Client F
ORD1718,Ranchi,West,Indore,West,Production,UCI Production,Initiate Production,4,9/2/2025,9/6/2025,On Time,648,4,7/16/2025,3,1,Client F
ORD1718,Ranchi,West,Indore,West,Production,UCI Production,Issue Raw Material,3,9/6/2025,9/9/2025,On Time,648,3,7/16/2025,3,2,Client F
ORD1718,Ranchi,West,Indore,West,Production,UCI Production,Complete Production,5,9/9/2025,9/14/2025,On Time,648,5,7/16/2025,3,3,Client F
ORD1718,Ranchi,West,Indore,West,Dispatch,UCI Approvers,Verify Shipping Details,3,9/14/2025,9/17/2025,On Time,648,3,7/16/2025,4,1,Client F
ORD1718,Ranchi,West,Indore,West,Dispatch,UCI Approvers,Generate Shipping Labels,5,9/17/2025,9/22/2025,On Time,648,5,7/16/2025,4,2,Client F
ORD1718,Ranchi,West,Indore,West,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,9/22/2025,9/26/2025,On Time,648,4,7/16/2025,4,3,Client F
ORD1718,Ranchi,West,Indore,West,Payment,UCI Accounts,Verify Invoice Details,3,9/26/2025,9/29/2025,On Time,648,3,7/16/2025,5,1,Client F
ORD1718,Ranchi,West,Indore,West,Payment,UCI Accounts,Authorize Payment,5,9/29/2025,10/4/2025,On Time,648,5,7/16/2025,5,2,Client F
ORD1718,Ranchi,West,Indore,West,Payment,UCI Accounts,Process Payment,4,10/4/2025,10/7/2025,On Time,648,3,7/16/2025,5,3,Client F
ORD1719,Nagpur,South,Patna,North,Invoice,UCI Planner,Verify Invoice Details,3,6/29/2025,7/2/2025,On Time,553,3,6/29/2025,1,1,Client A
ORD1719,Nagpur,South,Patna,North,Invoice,UCI Planner,Authorize Payment,3,7/2/2025,7/5/2025,On Time,553,3,6/29/2025,1,2,Client A
ORD1719,Nagpur,South,Patna,North,Invoice,UCI Planner,Validate Tax and Charges,5,7/5/2025,7/10/2025,On Time,553,5,6/29/2025,1,3,Client A
ORD1719,Nagpur,South,Patna,North,Invoice,UCI Planner,Update Accounts Payable,5,7/10/2025,7/15/2025,On Time,553,5,6/29/2025,1,4,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Submit New Request,4,7/15/2025,7/19/2025,On Time,553,4,6/29/2025,2,1,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Review Request,5,7/19/2025,7/24/2025,On Time,553,5,6/29/2025,2,2,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Prepare PO,3,7/24/2025,7/27/2025,On Time,553,3,6/29/2025,2,3,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Send PO to Supplier,5,7/27/2025,8/1/2025,On Time,553,5,6/29/2025,2,4,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material,5,8/1/2025,8/6/2025,On Time,553,5,6/29/2025,2,5,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Quality Check,3,8/6/2025,8/9/2025,On Time,553,3,6/29/2025,2,6,Client A
ORD1719,Nagpur,South,Patna,North,Procurement,UCI Procurement,Receive Raw Material in Store,4,8/9/2025,8/13/2025,On Time,553,4,6/29/2025,2,7,Client A
ORD1719,Nagpur,South,Patna,North,Production,UCI Production,Initiate Production,5,8/13/2025,8/18/2025,On Time,553,5,6/29/2025,3,1,Client A
ORD1719,Nagpur,South,Patna,North,Production,UCI Production,Issue Raw Material,3,8/18/2025,8/21/2025,On Time,553,3,6/29/2025,3,2,Client A
ORD1719,Nagpur,South,Patna,North,Production,UCI Production,Complete Production,3,8/21/2025,8/24/2025,On Time,553,3,6/29/2025,3,3,Client A
ORD1719,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Verify Shipping Details,3,8/24/2025,8/27/2025,On Time,553,3,6/29/2025,4,1,Client A
ORD1719,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Generate Shipping Labels,3,8/27/2025,8/30/2025,On Time,553,3,6/29/2025,4,2,Client A
ORD1719,Nagpur,South,Patna,North,Dispatch,UCI Approvers,Schedule Pickup or Delivery,4,8/30/2025,9/3/2025,On Time,553,4,6/29/2025,4,3,Client A
ORD1719,Nagpur,South,Patna,North,Payment,UCI Accounts,Verify Invoice Details,3,9/3/2025,9/6/2025,On Time,553,3,6/29/2025,5,1,Client A
ORD1719,Nagpur,South,Patna,North,Payment,UCI Accounts,Authorize Payment,5,9/6/2025,9/11/2025,On Time,553,5,6/29/2025,5,2,Client A
ORD1719,Nagpur,South,Patna,North,Payment,UCI Accounts,Process Payment,4,9/11/2025,9/16/2025,Delay,553,5,6/29/2025,5,3,Client A
ORD1720,Ranchi,West,Chennai,South,Invoice,UCI Planner,Verify Invoice Details,3,6/4/2025,6/6/2025,On Time,526,2,6/4/2025,1,1,Client H
ORD1720,Ranchi,West,Chennai,South,Invoice,UCI Planner,Authorize Payment,5,6/6/2025,6/12/2025,Delay,526,6,6/4/2025,1,2,Client H
ORD1720,Ranchi,West,Chennai,South,Invoice,UCI Planner,Validate Tax and Charges,4,6/12/2025,6/15/2025,On Time,526,3,6/4/2025,1,3,Client H
ORD1720,Ranchi,West,Chennai,South,Invoice,UCI Planner,Update Accounts Payable,5,6/15/2025,6/19/2025,On Time,526,4,6/4/2025,1,4,Client H
ORD1720,Ranchi,West,Chennai,South,Dispatch,UCI Approvers,Verify Shipping Details,4,6/19/2025,6/22/2025,On Time,526,3,6/4/2025,4,1,Client H
