Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 6,Product 9,May,2022,2022-01-05,6141526.0,2023-2024
Customer 6,Product 9,June,2022,2022-01-06,6143339.0,2023-2024
Customer 6,Product 9,July,2022,2022-01-07,6147934.0,2023-2024
Customer 6,Product 9,August,2022,2022-01-08,6153034.0,2023-2024
Customer 6,Product 9,September,2022,2022-01-09,6153961.0,2023-2024
Customer 6,Product 9,October,2022,2022-01-10,6156035.0,2023-2024
Customer 6,Product 9,November,2022,2022-01-11,6156634.0,2023-2024
Customer 6,Product 9,December,2022,2022-01-12,6160237.0,2023-2024
Customer 6,Product 9,January,2023,2023-01-01,6162999.0,2023-2024
Customer 6,Product 9,February,2023,2023-01-02,6170008.0,2023-2024
Customer 6,Product 9,March,2023,2023-01-03,,2023-2024
Customer 6,Product 9,April,2023,2023-01-04,,2024-2025
Customer 6,Product 9,May,2023,2023-01-05,,2024-2025
Customer 6,Product 9,June,2023,2023-01-06,3076992.0,2024-2025
Customer 6,Product 9,July,2023,2023-01-07,3078537.0,2024-2025
Customer 6,Product 9,August,2023,2023-01-08,3081972.0,2024-2025
Customer 6,Product 9,September,2023,2023-01-09,,2024-2025
Customer 6,Product 9,October,2023,2023-01-10,3082311.0,2024-2025
Customer 6,Product 9,November,2023,2023-01-11,3085398.0,2024-2025
Customer 6,Product 9,December,2023,2023-01-12,3086060.0,2024-2025
Customer 6,Product 9,January,2024,2024-01-01,3091005.0,2024-2025
Customer 6,Product 9,February,2024,2024-01-02,,2024-2025
Customer 6,Product 9,March,2024,2024-01-03,3091623.0,2024-2025
Customer 7,Product 1,April,2021,2021-01-04,,2022-2023
Customer 7,Product 1,May,2021,2021-01-05,,2022-2023
Customer 7,Product 1,June,2021,2021-01-06,,2022-2023
Customer 7,Product 1,July,2021,2021-01-07,,2022-2023
Customer 7,Product 1,August,2021,2021-01-08,,2022-2023
Customer 7,Product 1,September,2021,2021-01-09,,2022-2023
Customer 7,Product 1,October,2021,2021-01-10,420748.0,2022-2023
Customer 7,Product 1,November,2021,2021-01-11,422441.0,2022-2023
Customer 7,Product 1,December,2021,2021-01-12,,2022-2023
Customer 7,Product 1,January,2022,2022-01-01,,2022-2023
Customer 7,Product 1,February,2022,2022-01-02,427202.0,2022-2023
Customer 7,Product 1,March,2022,2022-01-03,,2022-2023
Customer 7,Product 1,April,2022,2022-01-04,,2023-2024
Customer 7,Product 1,May,2022,2022-01-05,3946957.0,2023-2024
Customer 7,Product 1,June,2022,2022-01-06,3947452.0,2023-2024
Customer 7,Product 1,July,2022,2022-01-07,3952473.0,2023-2024
Customer 7,Product 1,August,2022,2022-01-08,3952569.0,2023-2024
Customer 7,Product 1,September,2022,2022-01-09,,2023-2024
Customer 7,Product 1,October,2022,2022-01-10,3957219.0,2023-2024
Customer 7,Product 1,November,2022,2022-01-11,3959288.0,2023-2024
Customer 7,Product 1,December,2022,2022-01-12,,2023-2024
Customer 7,Product 1,January,2023,2023-01-01,3963113.0,2023-2024
Customer 7,Product 1,February,2023,2023-01-02,3963195.0,2023-2024
Customer 7,Product 1,March,2023,2023-01-03,3965338.0,2023-2024
Customer 7,Product 1,April,2023,2023-01-04,724151.0,2024-2025
Customer 7,Product 1,May,2023,2023-01-05,729062.0,2024-2025
Customer 7,Product 1,June,2023,2023-01-06,,2024-2025
Customer 7,Product 1,July,2023,2023-01-07,,2024-2025
Customer 7,Product 1,August,2023,2023-01-08,,2024-2025
Customer 7,Product 1,September,2023,2023-01-09,,2024-2025
Customer 7,Product 1,October,2023,2023-01-10,,2024-2025
Customer 7,Product 1,November,2023,2023-01-11,731478.0,2024-2025
Customer 7,Product 1,December,2023,2023-01-12,,2024-2025
Customer 7,Product 1,January,2024,2024-01-01,,2024-2025
Customer 7,Product 1,February,2024,2024-01-02,,2024-2025
Customer 7,Product 1,March,2024,2024-01-03,734289.0,2024-2025
Customer 7,Product 10,April,2021,2021-01-04,8055982.0,2022-2023
Customer 7,Product 10,May,2021,2021-01-05,8056250.0,2022-2023
Customer 7,Product 10,June,2021,2021-01-06,8058384.0,2022-2023
Customer 7,Product 10,July,2021,2021-01-07,8059922.0,2022-2023
Customer 7,Product 10,August,2021,2021-01-08,8062086.0,2022-2023
Customer 7,Product 10,September,2021,2021-01-09,8087233.0,2022-2023
Customer 7,Product 10,October,2021,2021-01-10,8102194.0,2022-2023
Customer 7,Product 10,November,2021,2021-01-11,8103106.0,2022-2023
Customer 7,Product 10,December,2021,2021-01-12,8112675.0,2022-2023
Customer 7,Product 10,January,2022,2022-01-01,8113734.0,2022-2023
Customer 7,Product 10,February,2022,2022-01-02,8114683.0,2022-2023
Customer 7,Product 10,March,2022,2022-01-03,8120123.0,2022-2023
Customer 7,Product 10,April,2022,2022-01-04,8121817.0,2023-2024
Customer 7,Product 10,May,2022,2022-01-05,8122451.0,2023-2024
Customer 7,Product 10,June,2022,2022-01-06,8124478.0,2023-2024
Customer 7,Product 10,July,2022,2022-01-07,8128080.0,2023-2024
Customer 7,Product 10,August,2022,2022-01-08,8128246.0,2023-2024
Customer 7,Product 10,September,2022,2022-01-09,8131185.0,2023-2024
Customer 7,Product 10,October,2022,2022-01-10,8138052.0,2023-2024
Customer 7,Product 10,November,2022,2022-01-11,8138720.0,2023-2024
Customer 7,Product 10,December,2022,2022-01-12,8142125.0,2023-2024
Customer 7,Product 10,January,2023,2023-01-01,8143615.0,2023-2024
Customer 7,Product 10,February,2023,2023-01-02,8146716.0,2023-2024
Customer 7,Product 10,March,2023,2023-01-03,8147720.0,2023-2024
Customer 7,Product 10,April,2023,2023-01-04,,2024-2025
Customer 7,Product 10,May,2023,2023-01-05,1599475.0,2024-2025
Customer 7,Product 10,June,2023,2023-01-06,,2024-2025
Customer 7,Product 10,July,2023,2023-01-07,1599990.0,2024-2025
Customer 7,Product 10,August,2023,2023-01-08,1600339.0,2024-2025
Customer 7,Product 10,September,2023,2023-01-09,1606057.0,2024-2025
Customer 7,Product 10,October,2023,2023-01-10,,2024-2025
Customer 7,Product 10,November,2023,2023-01-11,1610350.0,2024-2025
Customer 7,Product 10,December,2023,2023-01-12,,2024-2025
Customer 7,Product 10,January,2024,2024-01-01,,2024-2025
Customer 7,Product 10,February,2024,2024-01-02,,2024-2025
Customer 7,Product 10,March,2024,2024-01-03,1614542.0,2024-2025
Customer 7,Product 3,April,2021,2021-01-04,8148295.0,2022-2023
Customer 7,Product 3,May,2021,2021-01-05,8156571.0,2022-2023
Customer 7,Product 3,June,2021,2021-01-06,8162304.0,2022-2023
Customer 7,Product 3,July,2021,2021-01-07,8164914.0,2022-2023
Customer 7,Product 3,August,2021,2021-01-08,8168738.0,2022-2023
Customer 7,Product 3,September,2021,2021-01-09,8181957.0,2022-2023
Customer 7,Product 3,October,2021,2021-01-10,8182676.0,2022-2023
Customer 7,Product 3,November,2021,2021-01-11,8184723.0,2022-2023
Customer 7,Product 3,December,2021,2021-01-12,8185844.0,2022-2023
Customer 7,Product 3,January,2022,2022-01-01,8195608.0,2022-2023
Customer 7,Product 3,February,2022,2022-01-02,8209638.0,2022-2023
Customer 7,Product 3,March,2022,2022-01-03,8211128.0,2022-2023
Customer 7,Product 3,April,2022,2022-01-04,5208767.0,2023-2024
Customer 7,Product 3,May,2022,2022-01-05,5209479.0,2023-2024
Customer 7,Product 3,June,2022,2022-01-06,,2023-2024
Customer 7,Product 3,July,2022,2022-01-07,5211373.0,2023-2024
Customer 7,Product 3,August,2022,2022-01-08,5212047.0,2023-2024
Customer 7,Product 3,September,2022,2022-01-09,5212296.0,2023-2024
Customer 7,Product 3,October,2022,2022-01-10,5214695.0,2023-2024
Customer 7,Product 3,November,2022,2022-01-11,5217046.0,2023-2024
Customer 7,Product 3,December,2022,2022-01-12,5217974.0,2023-2024
Customer 7,Product 3,January,2023,2023-01-01,5225738.0,2023-2024
Customer 7,Product 3,February,2023,2023-01-02,5225893.0,2023-2024
Customer 7,Product 3,March,2023,2023-01-03,,2023-2024
Customer 7,Product 3,April,2023,2023-01-04,3091754.0,2024-2025
Customer 7,Product 3,May,2023,2023-01-05,,2024-2025
Customer 7,Product 3,June,2023,2023-01-06,,2024-2025
Customer 7,Product 3,July,2023,2023-01-07,3095268.0,2024-2025
Customer 7,Product 3,August,2023,2023-01-08,3098339.0,2024-2025
Customer 7,Product 3,September,2023,2023-01-09,3098834.0,2024-2025
Customer 7,Product 3,October,2023,2023-01-10,3100010.0,2024-2025
Customer 7,Product 3,November,2023,2023-01-11,3101501.0,2024-2025
Customer 7,Product 3,December,2023,2023-01-12,,2024-2025
Customer 7,Product 3,January,2024,2024-01-01,3123102.0,2024-2025
Customer 7,Product 3,February,2024,2024-01-02,3126797.0,2024-2025
Customer 7,Product 3,March,2024,2024-01-03,,2024-2025
Customer 7,Product 4,April,2021,2021-01-04,,2022-2023
Customer 7,Product 4,May,2021,2021-01-05,440268.0,2022-2023
Customer 7,Product 4,June,2021,2021-01-06,,2022-2023
Customer 7,Product 4,July,2021,2021-01-07,,2022-2023
Customer 7,Product 4,August,2021,2021-01-08,,2022-2023
Customer 7,Product 4,September,2021,2021-01-09,444389.0,2022-2023
Customer 7,Product 4,October,2021,2021-01-10,,2022-2023
Customer 7,Product 4,November,2021,2021-01-11,445103.0,2022-2023
Customer 7,Product 4,December,2021,2021-01-12,,2022-2023
Customer 7,Product 4,January,2022,2022-01-01,,2022-2023
Customer 7,Product 4,February,2022,2022-01-02,,2022-2023
Customer 7,Product 4,March,2022,2022-01-03,,2022-2023
Customer 7,Product 4,April,2022,2022-01-04,,2023-2024
Customer 7,Product 4,May,2022,2022-01-05,,2023-2024
Customer 7,Product 4,June,2022,2022-01-06,1614745.0,2023-2024
Customer 7,Product 4,July,2022,2022-01-07,1618809.0,2023-2024
Customer 7,Product 4,August,2022,2022-01-08,,2023-2024
Customer 7,Product 4,September,2022,2022-01-09,,2023-2024
Customer 7,Product 4,October,2022,2022-01-10,1632342.0,2023-2024
Customer 7,Product 4,November,2022,2022-01-11,1636241.0,2023-2024
Customer 7,Product 4,December,2022,2022-01-12,1648727.0,2023-2024
Customer 7,Product 4,January,2023,2023-01-01,,2023-2024
Customer 7,Product 4,February,2023,2023-01-02,,2023-2024
Customer 7,Product 4,March,2023,2023-01-03,1657235.0,2023-2024
Customer 7,Product 4,April,2023,2023-01-04,,2024-2025
Customer 7,Product 4,May,2023,2023-01-05,2064192.0,2024-2025
Customer 7,Product 4,June,2023,2023-01-06,,2024-2025
Customer 7,Product 4,July,2023,2023-01-07,2068029.0,2024-2025
Customer 7,Product 4,August,2023,2023-01-08,2069147.0,2024-2025
Customer 7,Product 4,September,2023,2023-01-09,2074445.0,2024-2025
Customer 7,Product 4,October,2023,2023-01-10,2074872.0,2024-2025
Customer 7,Product 4,November,2023,2023-01-11,,2024-2025
Customer 7,Product 4,December,2023,2023-01-12,2078325.0,2024-2025
Customer 7,Product 4,January,2024,2024-01-01,,2024-2025
Customer 7,Product 4,February,2024,2024-01-02,,2024-2025
Customer 7,Product 4,March,2024,2024-01-03,2080566.0,2024-2025
Customer 7,Product 5,April,2021,2021-01-04,3975081.0,2022-2023
Customer 7,Product 5,May,2021,2021-01-05,,2022-2023
Customer 7,Product 5,June,2021,2021-01-06,,2022-2023
Customer 7,Product 5,July,2021,2021-01-07,3987334.0,2022-2023
Customer 7,Product 5,August,2021,2021-01-08,3991667.0,2022-2023
Customer 7,Product 5,September,2021,2021-01-09,3993407.0,2022-2023
Customer 7,Product 5,October,2021,2021-01-10,3997464.0,2022-2023
Customer 7,Product 5,November,2021,2021-01-11,3997650.0,2022-2023
Customer 7,Product 5,December,2021,2021-01-12,4002735.0,2022-2023
Customer 7,Product 5,January,2022,2022-01-01,4005766.0,2022-2023
Customer 7,Product 5,February,2022,2022-01-02,4006366.0,2022-2023
Customer 7,Product 5,March,2022,2022-01-03,,2022-2023
Customer 7,Product 5,April,2022,2022-01-04,6172810.0,2023-2024
Customer 7,Product 5,May,2022,2022-01-05,6175487.0,2023-2024
Customer 7,Product 5,June,2022,2022-01-06,6175967.0,2023-2024
Customer 7,Product 5,July,2022,2022-01-07,6179023.0,2023-2024
Customer 7,Product 5,August,2022,2022-01-08,6182247.0,2023-2024
Customer 7,Product 5,September,2022,2022-01-09,6184399.0,2023-2024
Customer 7,Product 5,October,2022,2022-01-10,6188572.0,2023-2024
Customer 7,Product 5,November,2022,2022-01-11,6189225.0,2023-2024
Customer 7,Product 5,December,2022,2022-01-12,6193759.0,2023-2024
Customer 7,Product 5,January,2023,2023-01-01,6195373.0,2023-2024
Customer 7,Product 5,February,2023,2023-01-02,6196916.0,2023-2024
Customer 7,Product 5,March,2023,2023-01-03,,2023-2024
Customer 7,Product 5,April,2023,2023-01-04,8211558.0,2024-2025
Customer 7,Product 5,May,2023,2023-01-05,8214615.0,2024-2025
Customer 7,Product 5,June,2023,2023-01-06,8217487.0,2024-2025
Customer 7,Product 5,July,2023,2023-01-07,8220598.0,2024-2025
Customer 7,Product 5,August,2023,2023-01-08,8223039.0,2024-2025
Customer 7,Product 5,September,2023,2023-01-09,8227888.0,2024-2025
Customer 7,Product 5,October,2023,2023-01-10,8229305.0,2024-2025
Customer 7,Product 5,November,2023,2023-01-11,8229846.0,2024-2025
Customer 7,Product 5,December,2023,2023-01-12,8231935.0,2024-2025
Customer 7,Product 5,January,2024,2024-01-01,8232652.0,2024-2025
Customer 7,Product 5,February,2024,2024-01-02,8236415.0,2024-2025
Customer 7,Product 5,March,2024,2024-01-03,8243119.0,2024-2025
Customer 7,Product 6,April,2021,2021-01-04,,2022-2023
Customer 7,Product 6,May,2021,2021-01-05,,2022-2023
Customer 7,Product 6,June,2021,2021-01-06,737721.0,2022-2023
Customer 7,Product 6,July,2021,2021-01-07,742433.0,2022-2023
Customer 7,Product 6,August,2021,2021-01-08,,2022-2023
Customer 7,Product 6,September,2021,2021-01-09,,2022-2023
Customer 7,Product 6,October,2021,2021-01-10,,2022-2023
Customer 7,Product 6,November,2021,2021-01-11,,2022-2023
Customer 7,Product 6,December,2021,2021-01-12,742616.0,2022-2023
Customer 7,Product 6,January,2022,2022-01-01,,2022-2023
Customer 7,Product 6,February,2022,2022-01-02,748338.0,2022-2023
Customer 7,Product 6,March,2022,2022-01-03,,2022-2023
Customer 7,Product 6,April,2022,2022-01-04,,2023-2024
Customer 7,Product 6,May,2022,2022-01-05,1047492.0,2023-2024
Customer 7,Product 6,June,2022,2022-01-06,,2023-2024
Customer 7,Product 6,July,2022,2022-01-07,,2023-2024
Customer 7,Product 6,August,2022,2022-01-08,1048117.0,2023-2024
Customer 7,Product 6,September,2022,2022-01-09,1052148.0,2023-2024
Customer 7,Product 6,October,2022,2022-01-10,,2023-2024
Customer 7,Product 6,November,2022,2022-01-11,,2023-2024
Customer 7,Product 6,December,2022,2022-01-12,1052402.0,2023-2024
Customer 7,Product 6,January,2023,2023-01-01,,2023-2024
Customer 7,Product 6,February,2023,2023-01-02,,2023-2024
Customer 7,Product 6,March,2023,2023-01-03,1052835.0,2023-2024
Customer 7,Product 6,April,2023,2023-01-04,4015886.0,2024-2025
Customer 7,Product 6,May,2023,2023-01-05,4016441.0,2024-2025
Customer 7,Product 6,June,2023,2023-01-06,4027103.0,2024-2025
Customer 7,Product 6,July,2023,2023-01-07,,2024-2025
Customer 7,Product 6,August,2023,2023-01-08,4028518.0,2024-2025
Customer 7,Product 6,September,2023,2023-01-09,,2024-2025
Customer 7,Product 6,October,2023,2023-01-10,4029902.0,2024-2025
Customer 7,Product 6,November,2023,2023-01-11,4031384.0,2024-2025
Customer 7,Product 6,December,2023,2023-01-12,,2024-2025
Customer 7,Product 6,January,2024,2024-01-01,4034776.0,2024-2025
Customer 7,Product 6,February,2024,2024-01-02,4035963.0,2024-2025
Customer 7,Product 6,March,2024,2024-01-03,4042096.0,2024-2025
Customer 7,Product 8,April,2021,2021-01-04,,2022-2023
Customer 7,Product 8,May,2021,2021-01-05,,2022-2023
Customer 7,Product 8,June,2021,2021-01-06,,2022-2023
Customer 7,Product 8,July,2021,2021-01-07,445652.0,2022-2023
Customer 7,Product 8,August,2021,2021-01-08,,2022-2023
Customer 7,Product 8,September,2021,2021-01-09,455829.0,2022-2023
Customer 7,Product 8,October,2021,2021-01-10,,2022-2023
Customer 7,Product 8,November,2021,2021-01-11,457865.0,2022-2023
Customer 7,Product 8,December,2021,2021-01-12,,2022-2023
Customer 7,Product 8,January,2022,2022-01-01,,2022-2023
Customer 7,Product 8,February,2022,2022-01-02,,2022-2023
Customer 7,Product 8,March,2022,2022-01-03,,2022-2023
Customer 7,Product 8,April,2022,2022-01-04,1061686.0,2023-2024
Customer 7,Product 8,May,2022,2022-01-05,,2023-2024
Customer 7,Product 8,June,2022,2022-01-06,1062047.0,2023-2024
Customer 7,Product 8,July,2022,2022-01-07,,2023-2024
Customer 7,Product 8,August,2022,2022-01-08,1068558.0,2023-2024
Customer 7,Product 8,September,2022,2022-01-09,,2023-2024
Customer 7,Product 8,October,2022,2022-01-10,1080095.0,2023-2024
Customer 7,Product 8,November,2022,2022-01-11,,2023-2024
Customer 7,Product 8,December,2022,2022-01-12,,2023-2024
Customer 7,Product 8,January,2023,2023-01-01,,2023-2024
Customer 7,Product 8,February,2023,2023-01-02,,2023-2024
Customer 7,Product 8,March,2023,2023-01-03,1085989.0,2023-2024
Customer 7,Product 8,April,2023,2023-01-04,4043315.0,2024-2025
Customer 7,Product 8,May,2023,2023-01-05,4045197.0,2024-2025
Customer 7,Product 8,June,2023,2023-01-06,4048362.0,2024-2025
Customer 7,Product 8,July,2023,2023-01-07,4052033.0,2024-2025
Customer 7,Product 8,August,2023,2023-01-08,4053172.0,2024-2025
Customer 7,Product 8,September,2023,2023-01-09,,2024-2025
Customer 7,Product 8,October,2023,2023-01-10,4054753.0,2024-2025
Customer 7,Product 8,November,2023,2023-01-11,4057513.0,2024-2025
Customer 7,Product 8,December,2023,2023-01-12,,2024-2025
Customer 7,Product 8,January,2024,2024-01-01,,2024-2025
Customer 7,Product 8,February,2024,2024-01-02,4062207.0,2024-2025
Customer 7,Product 8,March,2024,2024-01-03,4076358.0,2024-2025
Customer 7,Product 9,April,2021,2021-01-04,,2022-2023
Customer 7,Product 9,May,2021,2021-01-05,,2022-2023
Customer 7,Product 9,June,2021,2021-01-06,,2022-2023
Customer 7,Product 9,July,2021,2021-01-07,,2022-2023
Customer 7,Product 9,August,2021,2021-01-08,,2022-2023
Customer 7,Product 9,September,2021,2021-01-09,,2022-2023
Customer 7,Product 9,October,2021,2021-01-10,,2022-2023
Customer 7,Product 9,November,2021,2021-01-11,,2022-2023
Customer 7,Product 9,December,2021,2021-01-12,,2022-2023
Customer 7,Product 9,January,2022,2022-01-01,,2022-2023
Customer 7,Product 9,February,2022,2022-01-02,,2022-2023
Customer 7,Product 9,March,2022,2022-01-03,,2022-2023
Customer 7,Product 9,April,2022,2022-01-04,,2023-2024
Customer 7,Product 9,May,2022,2022-01-05,463954.0,2023-2024
Customer 7,Product 9,June,2022,2022-01-06,,2023-2024
Customer 7,Product 9,July,2022,2022-01-07,,2023-2024
Customer 7,Product 9,August,2022,2022-01-08,,2023-2024
Customer 7,Product 9,September,2022,2022-01-09,469747.0,2023-2024
Customer 7,Product 9,October,2022,2022-01-10,,2023-2024
Customer 7,Product 9,November,2022,2022-01-11,,2023-2024
Customer 7,Product 9,December,2022,2022-01-12,,2023-2024
Customer 7,Product 9,January,2023,2023-01-01,,2023-2024
Customer 7,Product 9,February,2023,2023-01-02,,2023-2024
Customer 7,Product 9,March,2023,2023-01-03,470806.0,2023-2024
Customer 7,Product 9,April,2023,2023-01-04,,2024-2025
Customer 7,Product 9,May,2023,2023-01-05,,2024-2025
Customer 7,Product 9,June,2023,2023-01-06,1089850.0,2024-2025
Customer 7,Product 9,July,2023,2023-01-07,,2024-2025
Customer 7,Product 9,August,2023,2023-01-08,1093456.0,2024-2025
Customer 7,Product 9,September,2023,2023-01-09,1093831.0,2024-2025
Customer 7,Product 9,October,2023,2023-01-10,1095204.0,2024-2025
Customer 7,Product 9,November,2023,2023-01-11,,2024-2025
Customer 7,Product 9,December,2023,2023-01-12,,2024-2025
Customer 7,Product 9,January,2024,2024-01-01,1097702.0,2024-2025
Customer 7,Product 9,February,2024,2024-01-02,,2024-2025
Customer 7,Product 9,March,2024,2024-01-03,,2024-2025
Customer 8,Product 1,April,2021,2021-01-04,8243385.0,2022-2023
Customer 8,Product 1,May,2021,2021-01-05,8245058.0,2022-2023
Customer 8,Product 1,June,2021,2021-01-06,8245624.0,2022-2023
Customer 8,Product 1,July,2021,2021-01-07,8249718.0,2022-2023
Customer 8,Product 1,August,2021,2021-01-08,8253591.0,2022-2023
Customer 8,Product 1,September,2021,2021-01-09,8253904.0,2022-2023
Customer 8,Product 1,October,2021,2021-01-10,8261284.0,2022-2023
Customer 8,Product 1,November,2021,2021-01-11,8268007.0,2022-2023
Customer 8,Product 1,December,2021,2021-01-12,8271179.0,2022-2023
Customer 8,Product 1,January,2022,2022-01-01,8272059.0,2022-2023
Customer 8,Product 1,February,2022,2022-01-02,8276794.0,2022-2023
Customer 8,Product 1,March,2022,2022-01-03,8276891.0,2022-2023
Customer 8,Product 1,April,2022,2022-01-04,6210251.0,2023-2024
Customer 8,Product 1,May,2022,2022-01-05,6212184.0,2023-2024
Customer 8,Product 1,June,2022,2022-01-06,6215291.0,2023-2024
Customer 8,Product 1,July,2022,2022-01-07,6215526.0,2023-2024
Customer 8,Product 1,August,2022,2022-01-08,6220359.0,2023-2024
Customer 8,Product 1,September,2022,2022-01-09,6222581.0,2023-2024
Customer 8,Product 1,October,2022,2022-01-10,6223363.0,2023-2024
Customer 8,Product 1,November,2022,2022-01-11,6231171.0,2023-2024
Customer 8,Product 1,December,2022,2022-01-12,6237528.0,2023-2024
Customer 8,Product 1,January,2023,2023-01-01,,2023-2024
Customer 8,Product 1,February,2023,2023-01-02,6237674.0,2023-2024
Customer 8,Product 1,March,2023,2023-01-03,6238702.0,2023-2024
Customer 8,Product 1,April,2023,2023-01-04,,2024-2025
Customer 8,Product 1,May,2023,2023-01-05,1659827.0,2024-2025
Customer 8,Product 1,June,2023,2023-01-06,1663306.0,2024-2025
Customer 8,Product 1,July,2023,2023-01-07,,2024-2025
Customer 8,Product 1,August,2023,2023-01-08,,2024-2025
Customer 8,Product 1,September,2023,2023-01-09,1669395.0,2024-2025
Customer 8,Product 1,October,2023,2023-01-10,,2024-2025
Customer 8,Product 1,November,2023,2023-01-11,1673617.0,2024-2025
Customer 8,Product 1,December,2023,2023-01-12,1681255.0,2024-2025
Customer 8,Product 1,January,2024,2024-01-01,,2024-2025
Customer 8,Product 1,February,2024,2024-01-02,,2024-2025
Customer 8,Product 1,March,2024,2024-01-03,1683870.0,2024-2025
Customer 8,Product 10,April,2021,2021-01-04,,2022-2023
Customer 8,Product 10,May,2021,2021-01-05,,2022-2023
Customer 8,Product 10,June,2021,2021-01-06,,2022-2023
Customer 8,Product 10,July,2021,2021-01-07,,2022-2023
Customer 8,Product 10,August,2021,2021-01-08,,2022-2023
Customer 8,Product 10,September,2021,2021-01-09,,2022-2023
Customer 8,Product 10,October,2021,2021-01-10,,2022-2023
Customer 8,Product 10,November,2021,2021-01-11,,2022-2023
Customer 8,Product 10,December,2021,2021-01-12,,2022-2023
Customer 8,Product 10,January,2022,2022-01-01,,2022-2023
Customer 8,Product 10,February,2022,2022-01-02,,2022-2023
Customer 8,Product 10,March,2022,2022-01-03,,2022-2023
Customer 8,Product 10,April,2022,2022-01-04,,2023-2024
Customer 8,Product 10,May,2022,2022-01-05,,2023-2024
Customer 8,Product 10,June,2022,2022-01-06,,2023-2024
Customer 8,Product 10,July,2022,2022-01-07,,2023-2024
Customer 8,Product 10,August,2022,2022-01-08,472220.0,2023-2024
Customer 8,Product 10,September,2022,2022-01-09,,2023-2024
Customer 8,Product 10,October,2022,2022-01-10,,2023-2024
Customer 8,Product 10,November,2022,2022-01-11,472993.0,2023-2024
Customer 8,Product 10,December,2022,2022-01-12,,2023-2024
Customer 8,Product 10,January,2023,2023-01-01,,2023-2024
Customer 8,Product 10,February,2023,2023-01-02,474386.0,2023-2024
Customer 8,Product 10,March,2023,2023-01-03,,2023-2024
Customer 8,Product 10,April,2023,2023-01-04,1686803.0,2024-2025
Customer 8,Product 10,May,2023,2023-01-05,1688804.0,2024-2025
Customer 8,Product 10,June,2023,2023-01-06,,2024-2025
Customer 8,Product 10,July,2023,2023-01-07,,2024-2025
Customer 8,Product 10,August,2023,2023-01-08,1691442.0,2024-2025
Customer 8,Product 10,September,2023,2023-01-09,1692069.0,2024-2025
Customer 8,Product 10,October,2023,2023-01-10,,2024-2025
Customer 8,Product 10,November,2023,2023-01-11,,2024-2025
Customer 8,Product 10,December,2023,2023-01-12,1697713.0,2024-2025
Customer 8,Product 10,January,2024,2024-01-01,,2024-2025
Customer 8,Product 10,February,2024,2024-01-02,,2024-2025
Customer 8,Product 10,March,2024,2024-01-03,1698200.0,2024-2025
Customer 8,Product 2,April,2021,2021-01-04,8277169.0,2022-2023
Customer 8,Product 2,May,2021,2021-01-05,8277353.0,2022-2023
Customer 8,Product 2,June,2021,2021-01-06,8281317.0,2022-2023
Customer 8,Product 2,July,2021,2021-01-07,8286699.0,2022-2023
Customer 8,Product 2,August,2021,2021-01-08,8296222.0,2022-2023
Customer 8,Product 2,September,2021,2021-01-09,8297223.0,2022-2023
Customer 8,Product 2,October,2021,2021-01-10,8299212.0,2022-2023
Customer 8,Product 2,November,2021,2021-01-11,8303582.0,2022-2023
Customer 8,Product 2,December,2021,2021-01-12,8310073.0,2022-2023
Customer 8,Product 2,January,2022,2022-01-01,8316282.0,2022-2023
Customer 8,Product 2,February,2022,2022-01-02,8317062.0,2022-2023
Customer 8,Product 2,March,2022,2022-01-03,8318766.0,2022-2023
Customer 8,Product 2,April,2022,2022-01-04,3129639.0,2023-2024
Customer 8,Product 2,May,2022,2022-01-05,3130592.0,2023-2024
Customer 8,Product 2,June,2022,2022-01-06,3135823.0,2023-2024
Customer 8,Product 2,July,2022,2022-01-07,3137026.0,2023-2024
Customer 8,Product 2,August,2022,2022-01-08,3137753.0,2023-2024
Customer 8,Product 2,September,2022,2022-01-09,,2023-2024
Customer 8,Product 2,October,2022,2022-01-10,,2023-2024
Customer 8,Product 2,November,2022,2022-01-11,,2023-2024
Customer 8,Product 2,December,2022,2022-01-12,,2023-2024
Customer 8,Product 2,January,2023,2023-01-01,3146925.0,2023-2024
Customer 8,Product 2,February,2023,2023-01-02,3151684.0,2023-2024
Customer 8,Product 2,March,2023,2023-01-03,3159298.0,2023-2024
Customer 8,Product 2,April,2023,2023-01-04,,2024-2025
Customer 8,Product 2,May,2023,2023-01-05,2086047.0,2024-2025
Customer 8,Product 2,June,2023,2023-01-06,2086186.0,2024-2025
Customer 8,Product 2,July,2023,2023-01-07,2090436.0,2024-2025
Customer 8,Product 2,August,2023,2023-01-08,2103509.0,2024-2025
Customer 8,Product 2,September,2023,2023-01-09,2107886.0,2024-2025
Customer 8,Product 2,October,2023,2023-01-10,2108094.0,2024-2025
Customer 8,Product 2,November,2023,2023-01-11,,2024-2025
Customer 8,Product 2,December,2023,2023-01-12,,2024-2025
Customer 8,Product 2,January,2024,2024-01-01,,2024-2025
Customer 8,Product 2,February,2024,2024-01-02,,2024-2025
Customer 8,Product 2,March,2024,2024-01-03,2116751.0,2024-2025
Customer 8,Product 3,April,2021,2021-01-04,,2022-2023
Customer 8,Product 3,May,2021,2021-01-05,,2022-2023
Customer 8,Product 3,June,2021,2021-01-06,,2022-2023
Customer 8,Product 3,July,2021,2021-01-07,,2022-2023
Customer 8,Product 3,August,2021,2021-01-08,477690.0,2022-2023
