Date,Item ID,Opening Stock,Consumption,Incoming,Closing Stock,Units,Item Name,Category,Unit Price,ABC Class,MSL,Inventory Turnover ratio,Ratio
01-03-2025 00:00,ITEM-0184,144,5,26,165,Liter,Product 184,Chemicals,33.55,A,91,0.03236246,1
02-03-2025 00:00,ITEM-0184,150,5,6,151,Liter,Product 184,Chemicals,33.55,A,91,0.033222591,1
03-03-2025 00:00,ITEM-0184,120,25,16,111,Liter,Product 184,Chemicals,33.55,A,91,0.216450216,1
04-03-2025 00:00,ITEM-0184,228,1,18,245,Liter,Product 184,Chemicals,33.55,A,91,0.00422833,1
05-03-2025 00:00,ITEM-0184,184,20,21,185,Liter,Product 184,Chemicals,33.55,A,91,0.108401084,1
06-03-2025 00:00,ITEM-0184,131,43,19,107,Liter,Product 184,Chemicals,33.55,A,91,0.361344538,1
07-03-2025 00:00,ITEM-0184,117,35,24,106,Liter,Product 184,Chemicals,33.55,A,91,0.313901345,1
08-03-2025 00:00,ITEM-0184,181,42,11,150,Liter,Product 184,Chemicals,33.55,A,91,0.253776435,1
09-03-2025 00:00,ITEM-0184,122,18,28,132,Liter,Product 184,Chemicals,33.55,A,91,0.141732283,1
10-03-2025 00:00,ITEM-0184,154,10,12,156,Liter,Product 184,Chemicals,33.55,A,91,0.064516129,1
11-03-2025 00:00,ITEM-0184,180,32,5,153,Liter,Product 184,Chemicals,33.55,A,91,0.192192192,1
12-03-2025 00:00,ITEM-0184,181,47,1,135,Liter,Product 184,Chemicals,33.55,A,91,0.297468354,1
13-03-2025 00:00,ITEM-0184,170,22,17,165,Liter,Product 184,Chemicals,33.55,A,91,0.131343284,1
14-03-2025 00:00,ITEM-0184,237,19,17,235,Liter,Product 184,Chemicals,33.55,A,91,0.080508475,1
15-03-2025 00:00,ITEM-0184,75,1,29,103,Liter,Product 184,Chemicals,33.55,A,91,0.011235955,1
16-03-2025 00:00,ITEM-0184,64,0,7,71,Liter,Product 184,Chemicals,33.55,A,91,0,1
17-03-2025 00:00,ITEM-0184,112,13,25,124,Liter,Product 184,Chemicals,33.55,A,91,0.110169492,1
18-03-2025 00:00,ITEM-0184,71,23,23,71,Liter,Product 184,Chemicals,33.55,A,91,0.323943662,1
19-03-2025 00:00,ITEM-0184,220,24,13,209,Liter,Product 184,Chemicals,33.55,A,91,0.111888112,1
20-03-2025 00:00,ITEM-0184,88,15,9,82,Liter,Product 184,Chemicals,33.55,A,91,0.176470588,1
21-03-2025 00:00,ITEM-0184,163,15,3,151,Liter,Product 184,Chemicals,33.55,A,91,0.095541401,1
22-03-2025 00:00,ITEM-0184,200,11,29,218,Liter,Product 184,Chemicals,33.55,A,91,0.052631579,1
23-03-2025 00:00,ITEM-0184,94,37,19,76,Liter,Product 184,Chemicals,33.55,A,91,0.435294118,1
24-03-2025 00:00,ITEM-0184,235,14,21,242,Liter,Product 184,Chemicals,33.55,A,91,0.05870021,1
25-03-2025 00:00,ITEM-0184,140,23,2,119,Liter,Product 184,Chemicals,33.55,A,91,0.177606178,1
26-03-2025 00:00,ITEM-0184,61,43,14,32,Liter,Product 184,Chemicals,33.55,A,91,0.924731183,2
27-03-2025 00:00,ITEM-0184,226,16,8,218,Liter,Product 184,Chemicals,33.55,A,91,0.072072072,1
28-03-2025 00:00,ITEM-0184,209,44,14,179,Liter,Product 184,Chemicals,33.55,A,91,0.226804124,1
29-03-2025 00:00,ITEM-0184,201,1,1,201,Liter,Product 184,Chemicals,33.55,A,91,0.004975124,1
30-03-2025 00:00,ITEM-0184,103,24,27,106,Liter,Product 184,Chemicals,33.55,A,91,0.229665072,1
31-03-2025 00:00,ITEM-0184,236,48,25,213,Liter,Product 184,Chemicals,33.55,A,91,0.213808463,1
01-04-2025 00:00,ITEM-0184,159,27,28,160,Liter,Product 184,Chemicals,33.55,A,91,0.169278997,1
02-04-2025 00:00,ITEM-0184,185,32,17,170,Liter,Product 184,Chemicals,33.55,A,91,0.18028169,1
03-04-2025 00:00,ITEM-0184,202,40,27,189,Liter,Product 184,Chemicals,33.55,A,91,0.204603581,1
04-04-2025 00:00,ITEM-0184,197,43,23,177,Liter,Product 184,Chemicals,33.55,A,91,0.229946524,1
05-04-2025 00:00,ITEM-0184,63,33,0,30,Liter,Product 184,Chemicals,33.55,A,91,0.709677419,2
06-04-2025 00:00,ITEM-0184,151,8,12,155,Liter,Product 184,Chemicals,33.55,A,91,0.052287582,1
07-04-2025 00:00,ITEM-0184,218,15,18,221,Liter,Product 184,Chemicals,33.55,A,91,0.06833713,1
08-04-2025 00:00,ITEM-0184,102,25,26,103,Liter,Product 184,Chemicals,33.55,A,91,0.243902439,1
09-04-2025 00:00,ITEM-0184,129,45,26,110,Liter,Product 184,Chemicals,33.55,A,91,0.376569038,1
10-04-2025 00:00,ITEM-0184,152,2,8,158,Liter,Product 184,Chemicals,33.55,A,91,0.012903226,1
11-04-2025 00:00,ITEM-0184,185,0,0,185,Liter,Product 184,Chemicals,33.55,A,91,0,1
12-04-2025 00:00,ITEM-0184,175,5,10,180,Liter,Product 184,Chemicals,33.55,A,91,0.028169014,1
13-04-2025 00:00,ITEM-0184,186,49,13,150,Liter,Product 184,Chemicals,33.55,A,91,0.291666667,1
14-04-2025 00:00,ITEM-0184,140,32,23,131,Liter,Product 184,Chemicals,33.55,A,91,0.236162362,1
15-04-2025 00:00,ITEM-0184,119,31,9,97,Liter,Product 184,Chemicals,33.55,A,91,0.287037037,1
16-04-2025 00:00,ITEM-0184,123,24,9,108,Liter,Product 184,Chemicals,33.55,A,91,0.207792208,1
17-04-2025 00:00,ITEM-0184,137,0,2,139,Liter,Product 184,Chemicals,33.55,A,91,0,1
18-04-2025 00:00,ITEM-0184,74,20,15,69,Liter,Product 184,Chemicals,33.55,A,91,0.27972028,1
19-04-2025 00:00,ITEM-0184,98,0,19,117,Liter,Product 184,Chemicals,33.55,A,91,0,1
20-04-2025 00:00,ITEM-0184,193,39,11,165,Liter,Product 184,Chemicals,33.55,A,91,0.217877095,1
21-04-2025 00:00,ITEM-0184,117,39,12,90,Liter,Product 184,Chemicals,33.55,A,91,0.376811594,1
22-04-2025 00:00,ITEM-0184,120,1,14,133,Liter,Product 184,Chemicals,33.55,A,91,0.007905138,1
23-04-2025 00:00,ITEM-0184,175,25,8,158,Liter,Product 184,Chemicals,33.55,A,91,0.15015015,1
24-04-2025 00:00,ITEM-0184,111,29,13,95,Liter,Product 184,Chemicals,33.55,A,91,0.281553398,1
25-04-2025 00:00,ITEM-0184,196,4,29,221,Liter,Product 184,Chemicals,33.55,A,91,0.019184652,1
26-04-2025 00:00,ITEM-0184,99,3,7,103,Liter,Product 184,Chemicals,33.55,A,91,0.02970297,1
27-04-2025 00:00,ITEM-0184,96,20,29,105,Liter,Product 184,Chemicals,33.55,A,91,0.199004975,1
28-04-2025 00:00,ITEM-0184,157,25,7,139,Liter,Product 184,Chemicals,33.55,A,91,0.168918919,1
29-04-2025 00:00,ITEM-0184,163,10,20,173,Liter,Product 184,Chemicals,33.55,A,91,0.05952381,1
30-04-2025 00:00,ITEM-0184,173,36,25,162,Liter,Product 184,Chemicals,33.55,A,91,0.214925373,1
01-02-2025 00:00,ITEM-0185,322,41,12,293,Liter,Product 185,Chemicals,475.08,B,218,0.133333333,1
02-02-2025 00:00,ITEM-0185,271,14,5,262,Liter,Product 185,Chemicals,475.08,B,218,0.052532833,1
03-02-2025 00:00,ITEM-0185,349,35,20,334,Liter,Product 185,Chemicals,475.08,B,218,0.102489019,1
04-02-2025 00:00,ITEM-0185,233,24,23,232,Liter,Product 185,Chemicals,475.08,B,218,0.103225806,1
05-02-2025 00:00,ITEM-0185,216,46,27,197,Liter,Product 185,Chemicals,475.08,B,218,0.222760291,1
06-02-2025 00:00,ITEM-0185,329,3,5,331,Liter,Product 185,Chemicals,475.08,B,218,0.009090909,1
07-02-2025 00:00,ITEM-0185,258,12,16,262,Liter,Product 185,Chemicals,475.08,B,218,0.046153846,1
08-02-2025 00:00,ITEM-0185,344,16,3,331,Liter,Product 185,Chemicals,475.08,B,218,0.047407407,1
09-02-2025 00:00,ITEM-0185,270,25,19,264,Liter,Product 185,Chemicals,475.08,B,218,0.093632959,1
10-02-2025 00:00,ITEM-0185,312,8,1,305,Liter,Product 185,Chemicals,475.08,B,218,0.025931929,1
11-02-2025 00:00,ITEM-0185,249,19,22,252,Liter,Product 185,Chemicals,475.08,B,218,0.075848303,1
12-02-2025 00:00,ITEM-0185,277,24,29,282,Liter,Product 185,Chemicals,475.08,B,218,0.085867621,1
13-02-2025 00:00,ITEM-0185,204,38,16,182,Liter,Product 185,Chemicals,475.08,B,218,0.196891192,1
14-02-2025 00:00,ITEM-0185,197,24,13,186,Liter,Product 185,Chemicals,475.08,B,218,0.125326371,1
15-02-2025 00:00,ITEM-0185,215,25,11,201,Liter,Product 185,Chemicals,475.08,B,218,0.120192308,1
16-02-2025 00:00,ITEM-0185,248,43,16,221,Liter,Product 185,Chemicals,475.08,B,218,0.18336887,1
17-02-2025 00:00,ITEM-0185,270,22,13,261,Liter,Product 185,Chemicals,475.08,B,218,0.082862524,1
18-02-2025 00:00,ITEM-0185,312,16,14,310,Liter,Product 185,Chemicals,475.08,B,218,0.051446945,1
19-02-2025 00:00,ITEM-0185,272,37,29,264,Liter,Product 185,Chemicals,475.08,B,218,0.138059701,1
20-02-2025 00:00,ITEM-0185,334,31,28,331,Liter,Product 185,Chemicals,475.08,B,218,0.093233083,1
21-02-2025 00:00,ITEM-0185,207,37,5,175,Liter,Product 185,Chemicals,475.08,B,218,0.193717277,1
22-02-2025 00:00,ITEM-0185,251,35,0,216,Liter,Product 185,Chemicals,475.08,B,218,0.149892934,1
23-02-2025 00:00,ITEM-0185,358,25,6,339,Liter,Product 185,Chemicals,475.08,B,218,0.071736011,1
24-02-2025 00:00,ITEM-0185,221,35,5,191,Liter,Product 185,Chemicals,475.08,B,218,0.169902913,1
25-02-2025 00:00,ITEM-0185,352,21,20,351,Liter,Product 185,Chemicals,475.08,B,218,0.059743954,1
26-02-2025 00:00,ITEM-0185,260,42,27,245,Liter,Product 185,Chemicals,475.08,B,218,0.166336634,1
27-02-2025 00:00,ITEM-0185,251,49,19,221,Liter,Product 185,Chemicals,475.08,B,218,0.207627119,1
28-02-2025 00:00,ITEM-0185,332,12,22,342,Liter,Product 185,Chemicals,475.08,B,218,0.035608309,1
01-03-2025 00:00,ITEM-0185,325,24,17,318,Liter,Product 185,Chemicals,475.08,B,218,0.074650078,1
02-03-2025 00:00,ITEM-0185,251,48,11,214,Liter,Product 185,Chemicals,475.08,B,218,0.206451613,1
03-03-2025 00:00,ITEM-0185,266,26,26,266,Liter,Product 185,Chemicals,475.08,B,218,0.097744361,1
04-03-2025 00:00,ITEM-0185,245,18,21,248,Liter,Product 185,Chemicals,475.08,B,218,0.073022312,1
05-03-2025 00:00,ITEM-0185,266,44,6,228,Liter,Product 185,Chemicals,475.08,B,218,0.178137652,1
06-03-2025 00:00,ITEM-0185,358,39,19,338,Liter,Product 185,Chemicals,475.08,B,218,0.112068966,1
07-03-2025 00:00,ITEM-0185,275,22,10,263,Liter,Product 185,Chemicals,475.08,B,218,0.081784387,1
08-03-2025 00:00,ITEM-0185,275,4,25,296,Liter,Product 185,Chemicals,475.08,B,218,0.014010508,1
09-03-2025 00:00,ITEM-0185,226,47,29,208,Liter,Product 185,Chemicals,475.08,B,218,0.216589862,1
10-03-2025 00:00,ITEM-0185,267,19,28,276,Liter,Product 185,Chemicals,475.08,B,218,0.069981584,1
11-03-2025 00:00,ITEM-0185,268,18,27,277,Liter,Product 185,Chemicals,475.08,B,218,0.066055046,1
12-03-2025 00:00,ITEM-0185,341,14,24,351,Liter,Product 185,Chemicals,475.08,B,218,0.040462428,1
13-03-2025 00:00,ITEM-0185,330,19,29,340,Liter,Product 185,Chemicals,475.08,B,218,0.056716418,1
14-03-2025 00:00,ITEM-0185,336,46,2,292,Liter,Product 185,Chemicals,475.08,B,218,0.146496815,1
15-03-2025 00:00,ITEM-0185,359,5,19,373,Liter,Product 185,Chemicals,475.08,B,218,0.013661202,1
16-03-2025 00:00,ITEM-0185,288,10,22,300,Liter,Product 185,Chemicals,475.08,B,218,0.034013605,1
17-03-2025 00:00,ITEM-0185,226,8,17,235,Liter,Product 185,Chemicals,475.08,B,218,0.034707158,1
18-03-2025 00:00,ITEM-0185,355,47,3,311,Liter,Product 185,Chemicals,475.08,B,218,0.141141141,1
19-03-2025 00:00,ITEM-0185,343,18,29,354,Liter,Product 185,Chemicals,475.08,B,218,0.051649928,1
20-03-2025 00:00,ITEM-0185,353,14,11,350,Liter,Product 185,Chemicals,475.08,B,218,0.039829303,1
21-03-2025 00:00,ITEM-0185,189,8,2,183,Liter,Product 185,Chemicals,475.08,B,218,0.043010753,1
22-03-2025 00:00,ITEM-0185,316,45,27,298,Liter,Product 185,Chemicals,475.08,B,218,0.146579805,1
23-03-2025 00:00,ITEM-0185,250,30,27,247,Liter,Product 185,Chemicals,475.08,B,218,0.120724346,1
24-03-2025 00:00,ITEM-0185,232,36,6,202,Liter,Product 185,Chemicals,475.08,B,218,0.165898618,1
25-03-2025 00:00,ITEM-0185,297,15,17,299,Liter,Product 185,Chemicals,475.08,B,218,0.05033557,1
26-03-2025 00:00,ITEM-0185,329,32,5,302,Liter,Product 185,Chemicals,475.08,B,218,0.101426307,1
27-03-2025 00:00,ITEM-0185,336,9,5,332,Liter,Product 185,Chemicals,475.08,B,218,0.026946108,1
28-03-2025 00:00,ITEM-0185,189,38,16,167,Liter,Product 185,Chemicals,475.08,B,218,0.213483146,1
29-03-2025 00:00,ITEM-0185,214,13,22,223,Liter,Product 185,Chemicals,475.08,B,218,0.059496568,1
30-03-2025 00:00,ITEM-0185,290,20,8,278,Liter,Product 185,Chemicals,475.08,B,218,0.070422535,1
31-03-2025 00:00,ITEM-0185,366,29,24,361,Liter,Product 185,Chemicals,475.08,B,218,0.079779917,1
01-04-2025 00:00,ITEM-0185,240,23,10,227,Liter,Product 185,Chemicals,475.08,B,218,0.098501071,1
02-04-2025 00:00,ITEM-0185,350,3,4,351,Liter,Product 185,Chemicals,475.08,B,218,0.008559201,1
03-04-2025 00:00,ITEM-0185,196,27,22,191,Liter,Product 185,Chemicals,475.08,B,218,0.139534884,1
04-04-2025 00:00,ITEM-0185,361,15,21,367,Liter,Product 185,Chemicals,475.08,B,218,0.041208791,1
05-04-2025 00:00,ITEM-0185,257,26,9,240,Liter,Product 185,Chemicals,475.08,B,218,0.104627767,1
06-04-2025 00:00,ITEM-0185,338,20,25,343,Liter,Product 185,Chemicals,475.08,B,218,0.058737151,1
07-04-2025 00:00,ITEM-0185,360,2,26,384,Liter,Product 185,Chemicals,475.08,B,218,0.005376344,1
08-04-2025 00:00,ITEM-0185,230,34,6,202,Liter,Product 185,Chemicals,475.08,B,218,0.157407407,1
09-04-2025 00:00,ITEM-0185,342,41,0,301,Liter,Product 185,Chemicals,475.08,B,218,0.127527216,1
10-04-2025 00:00,ITEM-0185,191,25,29,195,Liter,Product 185,Chemicals,475.08,B,218,0.129533679,1
11-04-2025 00:00,ITEM-0185,323,19,16,320,Liter,Product 185,Chemicals,475.08,B,218,0.059097978,1
12-04-2025 00:00,ITEM-0185,192,48,8,152,Liter,Product 185,Chemicals,475.08,B,218,0.279069767,1
13-04-2025 00:00,ITEM-0185,323,6,4,321,Liter,Product 185,Chemicals,475.08,B,218,0.01863354,1
14-04-2025 00:00,ITEM-0185,242,2,7,247,Liter,Product 185,Chemicals,475.08,B,218,0.008179959,1
15-04-2025 00:00,ITEM-0185,256,4,16,268,Liter,Product 185,Chemicals,475.08,B,218,0.015267176,1
16-04-2025 00:00,ITEM-0185,298,26,7,279,Liter,Product 185,Chemicals,475.08,B,218,0.090121317,1
17-04-2025 00:00,ITEM-0185,300,11,27,316,Liter,Product 185,Chemicals,475.08,B,218,0.035714286,1
18-04-2025 00:00,ITEM-0185,255,27,24,252,Liter,Product 185,Chemicals,475.08,B,218,0.106508876,1
19-04-2025 00:00,ITEM-0185,365,35,9,339,Liter,Product 185,Chemicals,475.08,B,218,0.099431818,1
20-04-2025 00:00,ITEM-0185,254,30,4,228,Liter,Product 185,Chemicals,475.08,B,218,0.124481328,1
21-04-2025 00:00,ITEM-0185,199,36,4,167,Liter,Product 185,Chemicals,475.08,B,218,0.196721311,1
22-04-2025 00:00,ITEM-0185,191,29,24,186,Liter,Product 185,Chemicals,475.08,B,218,0.153846154,1
23-04-2025 00:00,ITEM-0185,229,37,26,218,Liter,Product 185,Chemicals,475.08,B,218,0.165548098,1
24-04-2025 00:00,ITEM-0185,209,0,15,224,Liter,Product 185,Chemicals,475.08,B,218,0,1
25-04-2025 00:00,ITEM-0185,230,37,19,212,Liter,Product 185,Chemicals,475.08,B,218,0.167420814,1
26-04-2025 00:00,ITEM-0185,205,5,16,216,Liter,Product 185,Chemicals,475.08,B,218,0.023752969,1
27-04-2025 00:00,ITEM-0185,263,16,20,267,Liter,Product 185,Chemicals,475.08,B,218,0.060377358,1
28-04-2025 00:00,ITEM-0185,337,17,9,329,Liter,Product 185,Chemicals,475.08,B,218,0.051051051,1
29-04-2025 00:00,ITEM-0185,211,19,11,203,Liter,Product 185,Chemicals,475.08,B,218,0.09178744,1
30-04-2025 00:00,ITEM-0185,191,41,29,179,Liter,Product 185,Chemicals,475.08,B,218,0.221621622,1
01-02-2025 00:00,ITEM-0186,252,25,3,230,Meter,Product 186,Raw Materials,444.47,A,150,0.10373444,1
02-02-2025 00:00,ITEM-0186,199,4,25,220,Meter,Product 186,Raw Materials,444.47,A,150,0.019093079,1
03-02-2025 00:00,ITEM-0186,202,5,23,220,Meter,Product 186,Raw Materials,444.47,A,150,0.023696682,1
04-02-2025 00:00,ITEM-0186,126,9,6,123,Meter,Product 186,Raw Materials,444.47,A,150,0.072289157,1
05-02-2025 00:00,ITEM-0186,197,27,9,179,Meter,Product 186,Raw Materials,444.47,A,150,0.143617021,1
06-02-2025 00:00,ITEM-0186,181,21,24,184,Meter,Product 186,Raw Materials,444.47,A,150,0.115068493,1
07-02-2025 00:00,ITEM-0186,215,10,13,218,Meter,Product 186,Raw Materials,444.47,A,150,0.046189376,1
08-02-2025 00:00,ITEM-0186,150,43,3,110,Meter,Product 186,Raw Materials,444.47,A,150,0.330769231,1
09-02-2025 00:00,ITEM-0186,228,21,21,228,Meter,Product 186,Raw Materials,444.47,A,150,0.092105263,1
10-02-2025 00:00,ITEM-0186,212,34,12,190,Meter,Product 186,Raw Materials,444.47,A,150,0.169154229,1
11-02-2025 00:00,ITEM-0186,202,14,18,206,Meter,Product 186,Raw Materials,444.47,A,150,0.068627451,1
12-02-2025 00:00,ITEM-0186,180,35,5,150,Meter,Product 186,Raw Materials,444.47,A,150,0.212121212,1
13-02-2025 00:00,ITEM-0186,198,3,5,200,Meter,Product 186,Raw Materials,444.47,A,150,0.015075377,1
14-02-2025 00:00,ITEM-0186,185,35,17,167,Meter,Product 186,Raw Materials,444.47,A,150,0.198863636,1
15-02-2025 00:00,ITEM-0186,262,11,7,258,Meter,Product 186,Raw Materials,444.47,A,150,0.042307692,1
16-02-2025 00:00,ITEM-0186,288,6,21,303,Meter,Product 186,Raw Materials,444.47,A,150,0.020304569,1
17-02-2025 00:00,ITEM-0186,191,41,10,160,Meter,Product 186,Raw Materials,444.47,A,150,0.233618234,1
18-02-2025 00:00,ITEM-0186,249,29,3,223,Meter,Product 186,Raw Materials,444.47,A,150,0.122881356,1
19-02-2025 00:00,ITEM-0186,208,20,24,212,Meter,Product 186,Raw Materials,444.47,A,150,0.095238095,1
20-02-2025 00:00,ITEM-0186,192,7,4,189,Meter,Product 186,Raw Materials,444.47,A,150,0.036745407,1
21-02-2025 00:00,ITEM-0186,185,20,26,191,Meter,Product 186,Raw Materials,444.47,A,150,0.106382979,1
22-02-2025 00:00,ITEM-0186,168,7,1,162,Meter,Product 186,Raw Materials,444.47,A,150,0.042424242,1
23-02-2025 00:00,ITEM-0186,274,1,27,300,Meter,Product 186,Raw Materials,444.47,A,150,0.003484321,1
24-02-2025 00:00,ITEM-0186,258,45,29,242,Meter,Product 186,Raw Materials,444.47,A,150,0.18,1
25-02-2025 00:00,ITEM-0186,140,41,6,105,Meter,Product 186,Raw Materials,444.47,A,150,0.334693878,1
26-02-2025 00:00,ITEM-0186,269,13,12,268,Meter,Product 186,Raw Materials,444.47,A,150,0.048417132,1
27-02-2025 00:00,ITEM-0186,140,21,1,120,Meter,Product 186,Raw Materials,444.47,A,150,0.161538462,1
28-02-2025 00:00,ITEM-0186,257,0,0,257,Meter,Product 186,Raw Materials,444.47,A,150,0,1
01-03-2025 00:00,ITEM-0186,207,2,10,215,Meter,Product 186,Raw Materials,444.47,A,150,0.009478673,1
02-03-2025 00:00,ITEM-0186,234,40,12,206,Meter,Product 186,Raw Materials,444.47,A,150,0.181818182,1
03-03-2025 00:00,ITEM-0186,237,3,19,253,Meter,Product 186,Raw Materials,444.47,A,150,0.012244898,1
04-03-2025 00:00,ITEM-0186,142,5,1,138,Meter,Product 186,Raw Materials,444.47,A,150,0.035714286,1
05-03-2025 00:00,ITEM-0186,160,17,23,166,Meter,Product 186,Raw Materials,444.47,A,150,0.104294479,1
06-03-2025 00:00,ITEM-0186,209,32,0,177,Meter,Product 186,Raw Materials,444.47,A,150,0.165803109,1
07-03-2025 00:00,ITEM-0186,272,16,18,274,Meter,Product 186,Raw Materials,444.47,A,150,0.058608059,1
08-03-2025 00:00,ITEM-0186,250,21,23,252,Meter,Product 186,Raw Materials,444.47,A,150,0.083665339,1
09-03-2025 00:00,ITEM-0186,238,48,2,192,Meter,Product 186,Raw Materials,444.47,A,150,0.223255814,1
10-03-2025 00:00,ITEM-0186,187,27,26,186,Meter,Product 186,Raw Materials,444.47,A,150,0.144772118,1
11-03-2025 00:00,ITEM-0186,132,29,29,132,Meter,Product 186,Raw Materials,444.47,A,150,0.21969697,1
12-03-2025 00:00,ITEM-0186,294,11,2,285,Meter,Product 186,Raw Materials,444.47,A,150,0.037996546,1
13-03-2025 00:00,ITEM-0186,140,39,0,101,Meter,Product 186,Raw Materials,444.47,A,150,0.323651452,1
14-03-2025 00:00,ITEM-0186,265,12,6,259,Meter,Product 186,Raw Materials,444.47,A,150,0.045801527,1
15-03-2025 00:00,ITEM-0186,196,16,12,192,Meter,Product 186,Raw Materials,444.47,A,150,0.082474227,1
16-03-2025 00:00,ITEM-0186,215,28,12,199,Meter,Product 186,Raw Materials,444.47,A,150,0.1352657,1
17-03-2025 00:00,ITEM-0186,181,29,10,162,Meter,Product 186,Raw Materials,444.47,A,150,0.16909621,1
18-03-2025 00:00,ITEM-0186,133,9,7,131,Meter,Product 186,Raw Materials,444.47,A,150,0.068181818,1
19-03-2025 00:00,ITEM-0186,278,5,18,291,Meter,Product 186,Raw Materials,444.47,A,150,0.017574692,1
20-03-2025 00:00,ITEM-0186,238,18,11,231,Meter,Product 186,Raw Materials,444.47,A,150,0.076759062,1
21-03-2025 00:00,ITEM-0186,236,38,17,215,Meter,Product 186,Raw Materials,444.47,A,150,0.168514412,1
22-03-2025 00:00,ITEM-0186,201,2,8,207,Meter,Product 186,Raw Materials,444.47,A,150,0.009803922,1
23-03-2025 00:00,ITEM-0186,253,0,9,262,Meter,Product 186,Raw Materials,444.47,A,150,0,1
24-03-2025 00:00,ITEM-0186,212,48,2,166,Meter,Product 186,Raw Materials,444.47,A,150,0.253968254,1
25-03-2025 00:00,ITEM-0186,218,29,2,191,Meter,Product 186,Raw Materials,444.47,A,150,0.141809291,1
26-03-2025 00:00,ITEM-0186,182,38,21,165,Meter,Product 186,Raw Materials,444.47,A,150,0.219020173,1
27-03-2025 00:00,ITEM-0186,290,27,17,280,Meter,Product 186,Raw Materials,444.47,A,150,0.094736842,1
28-03-2025 00:00,ITEM-0186,151,4,21,168,Meter,Product 186,Raw Materials,444.47,A,150,0.02507837,1
29-03-2025 00:00,ITEM-0186,281,30,13,264,Meter,Product 186,Raw Materials,444.47,A,150,0.110091743,1
30-03-2025 00:00,ITEM-0186,216,3,13,226,Meter,Product 186,Raw Materials,444.47,A,150,0.013574661,1
31-03-2025 00:00,ITEM-0186,134,19,19,134,Meter,Product 186,Raw Materials,444.47,A,150,0.141791045,1
01-04-2025 00:00,ITEM-0186,296,34,22,284,Meter,Product 186,Raw Materials,444.47,A,150,0.117241379,1
02-04-2025 00:00,ITEM-0186,187,17,23,193,Meter,Product 186,Raw Materials,444.47,A,150,0.089473684,1
03-04-2025 00:00,ITEM-0186,274,32,28,270,Meter,Product 186,Raw Materials,444.47,A,150,0.117647059,1
04-04-2025 00:00,ITEM-0186,183,24,4,163,Meter,Product 186,Raw Materials,444.47,A,150,0.138728324,1
05-04-2025 00:00,ITEM-0186,265,44,13,234,Meter,Product 186,Raw Materials,444.47,A,150,0.176352705,1
06-04-2025 00:00,ITEM-0186,139,34,22,127,Meter,Product 186,Raw Materials,444.47,A,150,0.255639098,1
07-04-2025 00:00,ITEM-0186,253,26,27,254,Meter,Product 186,Raw Materials,444.47,A,150,0.102564103,1
08-04-2025 00:00,ITEM-0186,128,27,18,119,Meter,Product 186,Raw Materials,444.47,A,150,0.218623482,1
09-04-2025 00:00,ITEM-0186,222,20,9,211,Meter,Product 186,Raw Materials,444.47,A,150,0.092378753,1
10-04-2025 00:00,ITEM-0186,254,36,24,242,Meter,Product 186,Raw Materials,444.47,A,150,0.14516129,1
11-04-2025 00:00,ITEM-0186,211,35,16,192,Meter,Product 186,Raw Materials,444.47,A,150,0.17369727,1
12-04-2025 00:00,ITEM-0186,209,27,4,186,Meter,Product 186,Raw Materials,444.47,A,150,0.136708861,1
13-04-2025 00:00,ITEM-0186,168,16,0,152,Meter,Product 186,Raw Materials,444.47,A,150,0.1,1
14-04-2025 00:00,ITEM-0186,153,22,29,160,Meter,Product 186,Raw Materials,444.47,A,150,0.14057508,1
15-04-2025 00:00,ITEM-0186,274,8,19,285,Meter,Product 186,Raw Materials,444.47,A,150,0.02862254,1
16-04-2025 00:00,ITEM-0186,294,18,4,280,Meter,Product 186,Raw Materials,444.47,A,150,0.06271777,1
17-04-2025 00:00,ITEM-0186,187,12,5,180,Meter,Product 186,Raw Materials,444.47,A,150,0.065395095,1
18-04-2025 00:00,ITEM-0186,259,8,14,265,Meter,Product 186,Raw Materials,444.47,A,150,0.030534351,1
19-04-2025 00:00,ITEM-0186,198,48,28,178,Meter,Product 186,Raw Materials,444.47,A,150,0.255319149,1
20-04-2025 00:00,ITEM-0186,252,4,24,272,Meter,Product 186,Raw Materials,444.47,A,150,0.015267176,1
21-04-2025 00:00,ITEM-0186,220,30,13,203,Meter,Product 186,Raw Materials,444.47,A,150,0.141843972,1
22-04-2025 00:00,ITEM-0186,153,40,13,126,Meter,Product 186,Raw Materials,444.47,A,150,0.286738351,1
23-04-2025 00:00,ITEM-0186,187,22,25,190,Meter,Product 186,Raw Materials,444.47,A,150,0.116710875,1
24-04-2025 00:00,ITEM-0186,285,45,4,244,Meter,Product 186,Raw Materials,444.47,A,150,0.170132325,1
25-04-2025 00:00,ITEM-0186,146,42,20,124,Meter,Product 186,Raw Materials,444.47,A,150,0.311111111,1
26-04-2025 00:00,ITEM-0186,164,17,24,171,Meter,Product 186,Raw Materials,444.47,A,150,0.101492537,1
27-04-2025 00:00,ITEM-0186,121,40,10,91,Meter,Product 186,Raw Materials,444.47,A,150,0.377358491,1
28-04-2025 00:00,ITEM-0186,139,28,25,136,Meter,Product 186,Raw Materials,444.47,A,150,0.203636364,1
29-04-2025 00:00,ITEM-0186,157,0,4,161,Meter,Product 186,Raw Materials,444.47,A,150,0,1
30-04-2025 00:00,ITEM-0186,261,24,15,252,Meter,Product 186,Raw Materials,444.47,A,150,0.093567251,1
