Month,SKU,Demand,Opening Stock,Turnover Ratio,Inventory Days,Availability,No Stock,Low,Adequate,Excess,Bucket,nMonth,sMonth,nYear,MonthYear,Jan,Feb,Mar,Apr,May,Jun,MonthSold,Produt
Jan-25,sku 6770,18,43,0.42,72,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6771,199,194,1.03,29,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6772,22,154,0.14,210,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6773,85,168,0.51,59,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6774,170,180,0.94,32,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6775,58,234,0.25,121,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 4535,154,82,1.88,16,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6776,24,128,0.19,160,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6777,31,97,0.32,94,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6778,37,113,0.33,92,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 4262,143,74,1.93,16,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6779,37,70,0.53,57,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6780,8,360,0.02,1350,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6781,32,76,0.42,71,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 1983,8,44,0.18,165,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6782,57,96,0.59,51,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6783,30,48,0.63,48,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6784,60,53,1.13,27,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 7085,16,87,0.18,163,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6785,52,36,1.44,21,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6787,9,20,0.45,67,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6788,9,4,2.25,13,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6789,5,245,0.02,1470,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 2
Jan-25,sku 6790,140,3800,0.04,814,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6791,80,2720,0.03,1020,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6792,1400,80164,0.02,1718,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 1984,3300,14820,0.22,135,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6793,120,7100,0.02,1775,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6794,2480,3864,0.64,47,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6795,5000,109530,0.05,657,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6796,7200,12289,0.59,51,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6797,3100,6249,0.5,60,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6798,460,10640,0.04,694,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6799,1200,10529,0.11,263,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6800,700,7780,0.09,333,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6801,1480,11580,0.13,235,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6802,2220,539,4.12,7,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6803,1300,941,1.38,22,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6804,13400,5997,2.23,13,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 4309,8000,20789,0.38,78,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 1986,10600,2000,5.3,6,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 4595,3050,16530,0.18,163,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6805,255,730,0.35,86,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6806,1050,3480,0.3,99,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 1987,1200,5470,0.22,137,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6807,1270,200,6.35,5,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6808,510,2100,0.24,124,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6809,810,2420,0.33,90,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6810,540,1320,0.41,73,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6811,8160,2900,2.81,11,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6812,10500,2577,4.07,7,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6813,7950,7280,1.09,27,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6814,2500,680,3.68,8,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6815,3700,17145,0.22,139,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 4291,11700,16200,0.72,42,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6816,79500,16700,4.76,6,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 4333,26700,20775,1.29,23,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6817,67850,44350,1.53,20,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6818,36675,31025,1.18,25,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6819,77850,28584,2.72,11,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6820,975,3550,0.27,109,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 6
Jan-25,sku 6821,940,560,1.68,18,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 1
Jan-25,sku 4263,940,594,1.58,19,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 1
Jan-25,sku 6822,580,270,2.15,14,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 1
Jan-25,sku 6823,3760,12080,0.31,96,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6824,750,7042,0.11,282,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6825,281,516,0.54,55,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6826,200,1655,0.12,248,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6827,760,220,3.45,9,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6828,1550,4004,0.39,77,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6829,881,1838,0.48,63,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6831,601,537,1.12,27,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6832,400,1799,0.22,135,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6833,400,1698,0.24,127,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6834,400,2155,0.19,162,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6835,400,1804,0.22,135,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6836,8820,2255,3.91,8,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6837,1670,535,3.12,10,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6838,2050,2833,0.72,41,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6839,2860,1957,1.46,21,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6840,3560,2325,1.53,20,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6841,1950,1585,1.23,24,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6842,6240,8852,0.7,43,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6843,576,1009,0.57,53,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1990,1310,100,13.1,2,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6844,336,615,0.55,55,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6845,390,166,2.35,13,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6846,120,49,2.45,12,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6847,1345,2969,0.45,66,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6848,40,1421,0.03,1066,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6849,521,44,11.84,3,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6850,240,2694,0.09,337,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6851,820,1474,0.56,54,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6852,50,86,0.58,52,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6853,3260,1290,2.53,12,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6854,270,954,0.28,106,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6855,440,2153,0.2,147,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1992,80,117,0.68,44,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6856,60,1221,0.05,611,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6857,2280,1120,2.04,15,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6858,4320,740,5.84,5,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1993,60,660,0.09,330,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6859,4400,7988,0.55,54,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6860,1440,1278,1.13,27,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6861,100,2029,0.05,609,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6862,320,305,1.05,29,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6863,440,2085,0.21,142,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6864,340,581,0.59,51,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6865,24462,24801,0.99,30,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6866,520,690,0.75,40,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6867,160,1578,0.1,296,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6868,90,469,0.19,156,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6869,60,278,0.22,139,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1994,60,1819,0.03,910,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1995,90,1588,0.06,529,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1996,90,1492,0.06,497,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1997,60,1977,0.03,989,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1998,30,66,0.45,66,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6870,530,1333,0.4,75,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6871,260,1747,0.15,202,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6872,60,1247,0.05,624,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6874,40,1127,0.04,845,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6875,140,1236,0.11,265,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6876,80,329,0.24,123,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6877,1220,2100,0.58,52,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6878,320,2220,0.14,208,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6879,380,2500,0.15,197,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6880,380,2220,0.17,175,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6881,260,1280,0.2,148,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6882,766431,493114,1.55,19,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6883,141,540,0.26,115,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 4334,5420,2582,2.1,14,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6884,160,997,0.16,187,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6885,320,580,0.55,54,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6886,100,728,0.14,218,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6887,120,180,0.67,45,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6888,10,112,0.09,336,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1999,5,8,0.63,48,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 1811,140,3070,0.05,658,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6891,80,599,0.13,225,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6892,30,845,0.04,845,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2000,96,270,0.36,84,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6896,210,782,0.27,112,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2001,200,821,0.24,123,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6897,24612,58170,0.42,71,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6898,480,126,3.81,8,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6899,3230,2763,1.17,26,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6900,220,1393,0.16,190,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6901,100,1250,0.08,375,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6902,1380,1647,0.84,36,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6904,480,1982,0.24,124,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6906,120,1090,0.11,273,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2003,100,318,0.31,95,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2004,90,460,0.2,153,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6907,286,1514,0.19,159,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6908,190,339,0.56,54,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6909,80,591,0.14,222,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6911,240,1397,0.17,175,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6912,160,2786,0.06,522,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6913,5,518,0.01,3108,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2006,151,1446,0.1,287,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6915,910,4162,0.22,137,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6916,240,2379,0.1,297,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6917,217,1761,0.12,243,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6918,160,957,0.17,179,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6919,200,1907,0.1,286,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6920,10,290,0.03,870,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 4598,881,2968,0.3,101,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 4599,481,13,37,1,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6921,16303,13672,1.19,25,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6922,500,66,7.58,4,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6923,1147,3627,0.32,95,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6924,120,2623,0.05,656,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2008,40,151,0.26,113,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2009,200,316,0.63,47,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6925,420,1411,0.3,101,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6927,120,20,6,5,5,,Low,,,Low,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2010,60,370,0.16,185,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6928,40,517,0.08,388,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 4293,90,91,0.99,30,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2011,10,1305,0.01,3915,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6931,320,2889,0.11,271,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6932,382,260,1.47,20,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6933,200,218,0.92,33,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6934,120,247,0.49,62,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6935,8180,7722,1.06,28,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6936,110,175,0.63,48,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6937,240,152,1.58,19,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6938,80,325,0.25,122,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6939,50,183,0.27,110,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6940,10,14,0.71,42,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6942,2528,1630,1.55,19,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6943,680,488,1.39,22,5,,,Adequate,,Adequate,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6944,30,3139,0.01,3139,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 2012,50,240,0.21,144,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6945,17,262,0.06,462,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6946,219,920,0.24,126,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
Jan-25,sku 6947,11,245,0.04,668,5,,,,Excess,Excess,January,Jan,2025,Jan-25,1,1,1,1,1,1,6,Product 5
