Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name,Assigned Responsible Person
ORD0211,Delhi,South,Bhiwandi,West,Procurement,Procurement,Review Request,4,15-Apr-25,18-Apr-25,On Time,963,3,1-Apr-25,2,2,Client G,Procurement Person 2
ORD0220,Bangalore,West,Bangalore,South,Procurement,Procurement,Review Request,4,15-Apr-25,18-Apr-25,On Time,573,3,1-Apr-25,2,2,Client G,Procurement Person 2
ORD0230,Vishakhapatnam,North,Patna,North,Procurement,Procurement,Review Request,4,20-Apr-25,23-Apr-25,On Time,858,3,1-Apr-25,2,2,Client D,Procurement Person 3
ORD0237,Jaipur,South,Patna,North,Procurement,Procurement,Review Request,4,14-Apr-25,17-Apr-25,On Time,1302,3,1-Apr-25,2,2,Client A,Procurement Person 2
ORD0306,Bangalore,West,Ghaziabad,North,Procurement,Procurement,Review Request,4,15-Apr-25,18-Apr-25,On Time,409,3,1-Apr-25,2,2,Client J,Procurement Person 1
ORD0388,Nagpur,East,Patna,North,Procurement,Procurement,Review Request,4,11-Apr-25,14-Apr-25,On Time,326,3,1-Apr-25,2,2,Client G,Procurement Person 1
ORD0503,Bangalore,South,Lucknow,North,Procurement,Procurement,Review Request,4,12-May-25,15-May-25,On Time,1211,3,1-May-25,2,2,Client E,Procurement Person 2
ORD0518,Jaipur,East,Assam,West,Procurement,Procurement,Review Request,4,14-May-25,17-May-25,Delay,610,3,1-May-25,2,2,Client I,Procurement Person 3
ORD0577,Jaipur,East,Chennai,South,Procurement,Procurement,Review Request,4,19-May-25,22-May-25,On Time,403,3,1-May-25,2,2,Client D,Procurement Person 3
ORD0630,Ahmedabad,South,Pune,West,Procurement,Procurement,Review Request,4,24-May-25,27-May-25,Delay,1203,3,1-May-25,2,2,Client B,Procurement Person 3
ORD0685,Bangalore,West,Valsad,West,Procurement,Procurement,Review Request,4,13-May-25,16-May-25,Delay,1160,3,1-May-25,2,2,Client C,Procurement Person 2
ORD0772,Bhopal,West,Bhiwandi,West,Procurement,Procurement,Review Request,4,11-May-25,14-May-25,On Time,1288,3,1-May-25,2,2,Client D,Procurement Person 4
ORD0812,Guwahati,West,Chennai,South,Procurement,Procurement,Review Request,4,21-May-25,24-May-25,On Time,736,3,1-May-25,2,2,Client I,Procurement Person 1
ORD0844,Vishakhapatnam,South,Indore,West,Procurement,Procurement,Review Request,4,15-May-25,18-May-25,On Time,403,3,1-May-25,2,2,Client J,Procurement Person 1
ORD0905,Bangalore,North,Chennai,South,Procurement,Procurement,Review Request,4,13-May-25,16-May-25,On Time,447,3,1-May-25,2,2,Client J,Procurement Person 1
ORD0943,Guwahati,East,Lucknow,North,Procurement,Procurement,Review Request,4,12-May-25,15-May-25,On Time,1202,3,1-May-25,2,2,Client F,Procurement Person 3
ORD0987,Chennai,South,Haridwar,North,Procurement,Procurement,Review Request,4,18-May-25,21-May-25,On Time,380,3,1-May-25,2,2,Client H,Procurement Person 1
ORD0995,Vishakhapatnam,North,Mirzapur,West,Procurement,Procurement,Review Request,4,13-May-25,16-May-25,On Time,1210,3,1-May-25,2,2,Client A,Procurement Person 1
ORD1005,Guwahati,South,Indore,West,Procurement,Procurement,Review Request,4,19-Jun-25,22-Jun-25,On Time,697,3,1-Jun-25,2,2,Client G,Procurement Person 4
ORD1039,Kolkata,East,Haridwar,North,Procurement,Procurement,Review Request,4,18-Jun-25,21-Jun-25,On Time,697,3,1-Jun-25,2,2,Client H,Procurement Person 1
ORD1152,Chandigarh,West,Ghaziabad,North,Procurement,Procurement,Review Request,4,24-Jun-25,27-Jun-25,On Time,1492,3,1-Jun-25,2,2,Client C,Procurement Person 1
ORD1189,Jaipur,North,Kerala,South,Procurement,Procurement,Review Request,4,20-Jun-25,23-Jun-25,On Time,1325,3,1-Jun-25,2,2,Client A,Procurement Person 4
ORD1195,Vishakhapatnam,South,Ghaziabad,North,Procurement,Procurement,Review Request,4,11-Jun-25,14-Jun-25,Delay,387,3,1-Jun-25,2,2,Client E,Procurement Person 2
ORD1228,Jaipur,West,Pune,West,Procurement,Procurement,Review Request,4,21-Jun-25,24-Jun-25,Delay,1025,3,1-Jun-25,2,2,Client E,Procurement Person 3
ORD1271,Chandigarh,West,Kolkata,East,Procurement,Procurement,Review Request,4,21-Jun-25,24-Jun-25,On Time,978,3,1-Jun-25,2,2,Client E,Procurement Person 3
ORD1309,Jaipur,East,Kolkata,East,Procurement,Procurement,Review Request,4,23-Jun-25,26-Jun-25,On Time,1349,3,1-Jun-25,2,2,Client J,Procurement Person 4
ORD1447,Bangalore,West,Haridwar,North,Procurement,Procurement,Review Request,4,22-Jun-25,25-Jun-25,On Time,911,3,1-Jun-25,2,2,Client B,Procurement Person 1
ORD1478,Chandigarh,North,Pune,West,Procurement,Procurement,Review Request,4,16-Jun-25,19-Jun-25,On Time,1428,3,1-Jun-25,2,2,Client A,Procurement Person 4
ORD1488,Nagpur,North,Haridwar,North,Procurement,Procurement,Review Request,4,19-Jun-25,22-Jun-25,Delay,1130,3,1-Jun-25,2,2,Client J,Procurement Person 1
ORD1539,Vishakhapatnam,East,Valsad,West,Procurement,Procurement,Review Request,4,20-Jul-25,23-Jul-25,On Time,563,3,1-Jul-25,2,2,Client H,Procurement Person 4
ORD1551,Chennai,East,Jaipur,North,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,On Time,1313,3,1-Jul-25,2,2,Client D,Procurement Person 4
ORD1582,Surat,West,Ghaziabad,North,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,Delay,978,3,1-Jul-25,2,2,Client F,Procurement Person 3
ORD1756,Ranchi,East,Bhiwandi,West,Procurement,Procurement,Review Request,4,15-Jul-25,18-Jul-25,Delay,1457,3,1-Jul-25,2,2,Client B,Procurement Person 1
ORD1775,Guwahati,West,Jaipur,North,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,On Time,796,3,1-Jul-25,2,2,Client F,Procurement Person 2
ORD1786,Nagpur,East,Raipur,East,Procurement,Procurement,Review Request,4,20-Jul-25,23-Jul-25,On Time,1312,3,1-Jul-25,2,2,Client I,Procurement Person 1
ORD1803,Nagpur,West,Indore,West,Procurement,Procurement,Review Request,4,23-Jul-25,26-Jul-25,Delay,1295,3,1-Jul-25,2,2,Client F,Procurement Person 1
ORD1834,Bangalore,South,Bangalore,South,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,Delay,319,3,1-Jul-25,2,2,Client D,Procurement Person 2
ORD1863,Kolkata,North,Lucknow,North,Procurement,Procurement,Review Request,4,22-Jul-25,25-Jul-25,On Time,377,3,1-Jul-25,2,2,Client I,Procurement Person 4
ORD1877,Ranchi,East,Ghaziabad,North,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,Delay,420,3,1-Jul-25,2,2,Client D,Procurement Person 1
ORD1883,Vishakhapatnam,South,Indore,West,Procurement,Procurement,Review Request,4,20-Jul-25,23-Jul-25,On Time,1496,3,1-Jul-25,2,2,Client H,Procurement Person 1
ORD1946,Bhopal,East,Lucknow,North,Procurement,Procurement,Review Request,4,12-Jul-25,15-Jul-25,On Time,416,3,1-Jul-25,2,2,Client A,Procurement Person 2
ORD1957,Bhopal,North,Lucknow,North,Procurement,Procurement,Review Request,4,15-Jul-25,18-Jul-25,Delay,1049,3,1-Jul-25,2,2,Client J,Procurement Person 3
ORD1967,Bhopal,East,Mirzapur,West,Procurement,Procurement,Review Request,4,11-Jul-25,14-Jul-25,On Time,381,3,1-Jul-25,2,2,Client H,Procurement Person 1
ORD2103,Chennai,East,Kolkata,East,Procurement,Procurement,Review Request,4,16-Aug-25,19-Aug-25,On Time,809,3,1-Aug-25,2,2,Client E,Procurement Person 3
ORD2143,Surat,East,Valsad,West,Procurement,Procurement,Review Request,4,14-Aug-25,17-Aug-25,On Time,824,3,1-Aug-25,2,2,Client C,Procurement Person 3
ORD2159,Nagpur,North,Haridwar,North,Procurement,Procurement,Review Request,4,13-Aug-25,16-Aug-25,Delay,630,3,1-Aug-25,2,2,Client D,Procurement Person 1
ORD2190,Chennai,West,Bangalore,South,Procurement,Procurement,Review Request,4,22-Aug-25,25-Aug-25,On Time,444,3,1-Aug-25,2,2,Client D,Procurement Person 4
ORD2197,Delhi,East,Lucknow,North,Procurement,Procurement,Review Request,4,11-Aug-25,14-Aug-25,On Time,987,3,1-Aug-25,2,2,Client G,Procurement Person 3
ORD2200,Delhi,North,Pune,West,Procurement,Procurement,Review Request,4,19-Aug-25,22-Aug-25,Delay,1488,3,1-Aug-25,2,2,Client J,Procurement Person 3
ORD2232,Delhi,South,Lucknow,North,Procurement,Procurement,Review Request,4,20-Aug-25,23-Aug-25,On Time,321,3,1-Aug-25,2,2,Client A,Procurement Person 2
ORD2233,Chennai,South,Kolkata,East,Procurement,Procurement,Review Request,4,13-Aug-25,16-Aug-25,On Time,309,3,1-Aug-25,2,2,Client C,Procurement Person 2
ORD2250,Guwahati,East,Hyderabad,South,Procurement,Procurement,Review Request,4,20-Aug-25,23-Aug-25,On Time,1369,3,1-Aug-25,2,2,Client F,Procurement Person 1
ORD2278,Chennai,East,Hyderabad,South,Procurement,Procurement,Review Request,4,14-Aug-25,17-Aug-25,On Time,400,3,1-Aug-25,2,2,Client I,Procurement Person 1
ORD2287,Kolkata,North,Kerala,South,Procurement,Procurement,Review Request,4,18-Aug-25,21-Aug-25,Delay,1263,3,1-Aug-25,2,2,Client H,Procurement Person 2
ORD2354,Nagpur,West,Chennai,South,Procurement,Procurement,Review Request,4,19-Aug-25,22-Aug-25,Delay,1066,3,1-Aug-25,2,2,Client D,Procurement Person 3
ORD2366,Jaipur,East,Haridwar,North,Procurement,Procurement,Review Request,4,25-Aug-25,28-Aug-25,On Time,873,3,1-Aug-25,2,2,Client F,Procurement Person 4
ORD2371,Surat,South,Assam,West,Procurement,Procurement,Review Request,4,12-Aug-25,15-Aug-25,On Time,485,3,1-Aug-25,2,2,Client B,Procurement Person 2
ORD2446,Delhi,East,Assam,West,Procurement,Procurement,Review Request,4,19-Aug-25,22-Aug-25,Delay,1051,3,1-Aug-25,2,2,Client J,Procurement Person 1
ORD2461,Jaipur,West,Chennai,South,Procurement,Procurement,Review Request,4,13-Aug-25,16-Aug-25,Delay,1434,3,1-Aug-25,2,2,Client E,Procurement Person 4
ORD2481,Bangalore,East,Ghaziabad,North,Procurement,Procurement,Review Request,4,12-Aug-25,15-Aug-25,On Time,1296,3,1-Aug-25,2,2,Client I,Procurement Person 3
ORD0052,Bhopal,North,Jaipur,North,Production,Production,Initiate Production,4,27-Apr-25,30-Apr-25,Delay,828,3,1-Apr-25,3,1,Client J,Production Person 5
ORD0073,Guwahati,North,Hyderabad,South,Production,Production,Initiate Production,4,2-May-25,5-May-25,On Time,603,3,1-Apr-25,3,1,Client F,Production Person 3
ORD0221,Chandigarh,West,Bangalore,South,Production,Production,Initiate Production,4,3-May-25,6-May-25,On Time,1015,3,1-Apr-25,3,1,Client E,Production Person 2
ORD0275,Jaipur,South,Valsad,West,Production,Production,Initiate Production,4,30-Apr-25,3-May-25,On Time,636,3,1-Apr-25,3,1,Client I,Production Person 2
ORD0353,Guwahati,East,Assam,West,Production,Production,Initiate Production,4,3-May-25,6-May-25,On Time,1349,3,1-Apr-25,3,1,Client G,Production Person 3
ORD0499,Nagpur,East,Raipur,East,Production,Production,Initiate Production,4,2-May-25,5-May-25,On Time,395,3,1-Apr-25,3,1,Client H,Production Person 4
ORD0502,Ranchi,North,Jaipur,North,Production,Production,Initiate Production,4,30-May-25,2-Jun-25,On Time,501,3,1-May-25,3,1,Client B,Production Person 3
ORD0575,Ranchi,West,Valsad,West,Production,Production,Initiate Production,4,26-May-25,29-May-25,On Time,605,3,1-May-25,3,1,Client G,Production Person 1
ORD0737,Delhi,East,Chennai,South,Production,Production,Initiate Production,4,29-May-25,1-Jun-25,Delay,1425,3,1-May-25,3,1,Client E,Production Person 2
ORD0755,Kolkata,South,Haridwar,North,Production,Production,Initiate Production,4,2-Jun-25,5-Jun-25,Delay,458,3,1-May-25,3,1,Client C,Production Person 3
ORD0862,Chandigarh,East,Raipur,East,Production,Production,Initiate Production,4,2-Jun-25,5-Jun-25,On Time,1133,3,1-May-25,3,1,Client I,Production Person 5
ORD0908,Bangalore,West,Pune,West,Production,Production,Initiate Production,4,26-May-25,29-May-25,On Time,372,3,1-May-25,3,1,Client H,Production Person 3
ORD1105,Chennai,West,Chennai,South,Production,Production,Initiate Production,4,1-Jul-25,4-Jul-25,Delay,1393,3,1-Jun-25,3,1,Client B,Production Person 1
ORD1173,Bhopal,East,Bhiwandi,West,Production,Production,Initiate Production,4,6-Jul-25,9-Jul-25,On Time,1167,3,1-Jun-25,3,1,Client A,Production Person 5
ORD1187,Ahmedabad,East,Valsad,West,Production,Production,Initiate Production,4,2-Jul-25,5-Jul-25,Delay,875,3,1-Jun-25,3,1,Client F,Production Person 4
ORD1188,Ranchi,South,Assam,West,Production,Production,Initiate Production,4,29-Jun-25,2-Jul-25,Delay,397,3,1-Jun-25,3,1,Client G,Production Person 1
ORD1226,Guwahati,East,Indore,West,Production,Production,Initiate Production,4,23-Jun-25,26-Jun-25,Delay,869,3,1-Jun-25,3,1,Client B,Production Person 3
ORD1333,Delhi,South,Kolkata,East,Production,Production,Initiate Production,4,25-Jun-25,28-Jun-25,On Time,1415,3,1-Jun-25,3,1,Client H,Production Person 1
ORD1343,Bhopal,West,Lucknow,North,Production,Production,Initiate Production,4,7-Jul-25,10-Jul-25,Delay,1105,3,1-Jun-25,3,1,Client B,Production Person 5
ORD1426,Vishakhapatnam,South,Raipur,East,Production,Production,Initiate Production,4,2-Jul-25,5-Jul-25,On Time,506,3,1-Jun-25,3,1,Client J,Production Person 2
ORD1533,Ranchi,South,Bhiwandi,West,Production,Production,Initiate Production,4,24-Jul-25,27-Jul-25,Delay,1013,3,1-Jul-25,3,1,Client C,Production Person 5
ORD1623,Ranchi,North,Patna,North,Production,Production,Initiate Production,4,24-Jul-25,27-Jul-25,On Time,935,3,1-Jul-25,3,1,Client H,Production Person 1
ORD1642,Mumbai,North,Raipur,East,Production,Production,Initiate Production,4,30-Jul-25,2-Aug-25,On Time,1306,3,1-Jul-25,3,1,Client H,Production Person 3
ORD1648,Jaipur,South,Bangalore,South,Production,Production,Initiate Production,4,27-Jul-25,30-Jul-25,On Time,1151,3,1-Jul-25,3,1,Client I,Production Person 2
ORD1678,Vishakhapatnam,West,Assam,West,Production,Production,Initiate Production,4,3-Aug-25,6-Aug-25,On Time,1488,3,1-Jul-25,3,1,Client J,Production Person 3
ORD1735,Ranchi,East,Jaipur,North,Production,Production,Initiate Production,4,3-Aug-25,6-Aug-25,On Time,1378,3,1-Jul-25,3,1,Client E,Production Person 5
ORD1749,Jaipur,South,Ghaziabad,North,Production,Production,Initiate Production,4,31-Jul-25,3-Aug-25,On Time,1275,3,1-Jul-25,3,1,Client C,Production Person 1
ORD1836,Chandigarh,North,Bangalore,South,Production,Production,Initiate Production,4,31-Jul-25,3-Aug-25,Delay,508,3,1-Jul-25,3,1,Client D,Production Person 1
ORD1877,Ranchi,East,Ghaziabad,North,Production,Production,Initiate Production,4,24-Jul-25,27-Jul-25,On Time,420,3,1-Jul-25,3,1,Client D,Production Person 5
ORD1966,Ranchi,East,Kolkata,East,Production,Production,Initiate Production,4,28-Jul-25,31-Jul-25,On Time,744,3,1-Jul-25,3,1,Client B,Production Person 4
ORD1997,Nagpur,South,Bangalore,South,Production,Production,Initiate Production,4,27-Jul-25,30-Jul-25,On Time,336,3,1-Jul-25,3,1,Client D,Production Person 3
ORD2059,Kolkata,West,Bhiwandi,West,Production,Production,Initiate Production,4,26-Aug-25,29-Aug-25,Delay,956,3,1-Aug-25,3,1,Client F,Production Person 2
ORD2069,Guwahati,North,Ghaziabad,North,Production,Production,Initiate Production,4,6-Sep-25,9-Sep-25,On Time,445,3,1-Aug-25,3,1,Client D,Production Person 3
ORD2102,Nagpur,West,Chennai,South,Production,Production,Initiate Production,4,5-Sep-25,8-Sep-25,On Time,1313,3,1-Aug-25,3,1,Client E,Production Person 1
ORD2120,Mumbai,North,Jaipur,North,Production,Production,Initiate Production,4,30-Aug-25,2-Sep-25,Delay,1214,3,1-Aug-25,3,1,Client B,Production Person 2
ORD2136,Kolkata,South,Mirzapur,West,Production,Production,Initiate Production,4,27-Aug-25,30-Aug-25,On Time,652,3,1-Aug-25,3,1,Client H,Production Person 4
ORD2177,Bangalore,West,Indore,West,Production,Production,Initiate Production,4,1-Sep-25,4-Sep-25,On Time,1153,3,1-Aug-25,3,1,Client C,Production Person 5
ORD2209,Nagpur,West,Mirzapur,West,Production,Production,Initiate Production,4,30-Aug-25,2-Sep-25,On Time,764,3,1-Aug-25,3,1,Client E,Production Person 1
ORD2223,Ahmedabad,South,Pune,West,Production,Production,Initiate Production,4,27-Aug-25,30-Aug-25,On Time,882,3,1-Aug-25,3,1,Client I,Production Person 2
ORD2237,Chennai,South,Pune,West,Production,Production,Initiate Production,4,26-Aug-25,29-Aug-25,On Time,577,3,1-Aug-25,3,1,Client A,Production Person 4
ORD2281,Guwahati,North,Pune,West,Production,Production,Initiate Production,4,3-Sep-25,6-Sep-25,On Time,516,3,1-Aug-25,3,1,Client C,Production Person 2
ORD2335,Nagpur,North,Kolkata,East,Production,Production,Initiate Production,4,31-Aug-25,3-Sep-25,On Time,466,3,1-Aug-25,3,1,Client E,Production Person 5
ORD2349,Guwahati,East,Indore,West,Production,Production,Initiate Production,4,28-Aug-25,31-Aug-25,Delay,1363,3,1-Aug-25,3,1,Client F,Production Person 2
ORD2404,Kolkata,East,Pune,West,Production,Production,Initiate Production,4,27-Aug-25,30-Aug-25,On Time,634,3,1-Aug-25,3,1,Client C,Production Person 2
ORD2406,Kolkata,South,Ghaziabad,North,Production,Production,Initiate Production,4,30-Aug-25,2-Sep-25,On Time,381,3,1-Aug-25,3,1,Client A,Production Person 1
ORD2407,Kolkata,North,Bangalore,South,Production,Production,Initiate Production,4,31-Aug-25,3-Sep-25,On Time,902,3,1-Aug-25,3,1,Client E,Production Person 1
ORD2409,Chandigarh,East,Ghaziabad,North,Production,Production,Initiate Production,4,1-Sep-25,4-Sep-25,On Time,1324,3,1-Aug-25,3,1,Client I,Production Person 1
ORD2412,Guwahati,South,Ghaziabad,North,Production,Production,Initiate Production,4,2-Sep-25,5-Sep-25,On Time,450,3,1-Aug-25,3,1,Client B,Production Person 5
ORD2469,Jaipur,East,Assam,West,Production,Production,Initiate Production,4,3-Sep-25,6-Sep-25,Delay,1186,3,1-Aug-25,3,1,Client B,Production Person 4
ORD2470,Surat,South,Lucknow,North,Production,Production,Initiate Production,4,29-Aug-25,1-Sep-25,On Time,789,3,1-Aug-25,3,1,Client F,Production Person 1
ORD0036,Bhopal,South,Valsad,West,Invoice,Planner,Verify Invoice Details,4,1-Apr-25,4-Apr-25,On Time,898,3,1-Apr-25,1,1,Client D,Planner Person 3
ORD0376,Chandigarh,South,Indore,West,Invoice,Planner,Verify Invoice Details,4,1-Apr-25,4-Apr-25,On Time,1486,3,1-Apr-25,1,1,Client E,Planner Person 3
ORD0636,Ahmedabad,West,Bhiwandi,West,Invoice,Planner,Verify Invoice Details,4,1-May-25,4-May-25,On Time,1034,3,1-May-25,1,1,Client B,Planner Person 3
ORD1590,Vishakhapatnam,South,Valsad,West,Invoice,Planner,Verify Invoice Details,4,1-Jul-25,4-Jul-25,Delay,1323,3,1-Jul-25,1,1,Client A,Planner Person 3
ORD1592,Mumbai,West,Valsad,West,Invoice,Planner,Verify Invoice Details,4,1-Jul-25,4-Jul-25,Delay,1426,3,1-Jul-25,1,1,Client D,Planner Person 3
ORD2035,Bhopal,North,Valsad,West,Invoice,Planner,Verify Invoice Details,4,1-Aug-25,4-Aug-25,Delay,1187,3,1-Aug-25,1,1,Client G,Planner Person 3
ORD2191,Bhopal,South,Kerala,South,Invoice,Planner,Verify Invoice Details,4,1-Aug-25,4-Aug-25,On Time,595,3,1-Aug-25,1,1,Client C,Planner Person 1
ORD2264,Delhi,West,Valsad,West,Invoice,Planner,Verify Invoice Details,4,1-Aug-25,4-Aug-25,On Time,831,3,1-Aug-25,1,1,Client D,Planner Person 1
ORD0038,Vishakhapatnam,North,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,18-May-25,21-May-25,Delay,930,3,1-Apr-25,5,1,Client H,Accounts Person 2
ORD0049,Ranchi,South,Raipur,East,Payment,Accounts,Verify Invoice Details,4,2-May-25,5-May-25,Delay,918,3,1-Apr-25,5,1,Client A,Accounts Person 2
ORD0072,Kolkata,North,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,16-May-25,19-May-25,On Time,353,3,1-Apr-25,5,1,Client G,Accounts Person 3
ORD0091,Jaipur,North,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,3-May-25,6-May-25,Delay,1063,3,1-Apr-25,5,1,Client B,Accounts Person 2
ORD0134,Bhopal,North,Hyderabad,South,Payment,Accounts,Verify Invoice Details,4,13-May-25,16-May-25,On Time,525,3,1-Apr-25,5,1,Client E,Accounts Person 1
ORD0142,Kolkata,East,Chennai,South,Payment,Accounts,Verify Invoice Details,4,28-Apr-25,1-May-25,On Time,1336,3,1-Apr-25,5,1,Client B,Accounts Person 1
ORD0154,Kolkata,West,Jaipur,North,Payment,Accounts,Verify Invoice Details,4,15-May-25,18-May-25,On Time,1139,3,1-Apr-25,5,1,Client B,Accounts Person 3
ORD0180,Surat,East,Kerala,South,Payment,Accounts,Verify Invoice Details,4,8-May-25,11-May-25,On Time,644,3,1-Apr-25,5,1,Client C,Accounts Person 3
ORD0202,Bangalore,East,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,27-Apr-25,30-Apr-25,Delay,607,3,1-Apr-25,5,1,Client F,Accounts Person 2
ORD0288,Jaipur,West,Bangalore,South,Payment,Accounts,Verify Invoice Details,4,15-May-25,18-May-25,On Time,1469,3,1-Apr-25,5,1,Client C,Accounts Person 1
ORD0295,Ranchi,North,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,15-May-25,18-May-25,On Time,1301,3,1-Apr-25,5,1,Client I,Accounts Person 1
ORD0328,Ahmedabad,East,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,14-May-25,17-May-25,On Time,1373,3,1-Apr-25,5,1,Client G,Accounts Person 2
ORD0360,Surat,East,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,7-May-25,10-May-25,On Time,1424,3,1-Apr-25,5,1,Client J,Accounts Person 2
ORD0361,Ranchi,South,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,3-May-25,6-May-25,Delay,699,3,1-Apr-25,5,1,Client D,Accounts Person 3
ORD0384,Nagpur,South,Kerala,South,Payment,Accounts,Verify Invoice Details,4,28-Apr-25,1-May-25,On Time,550,3,1-Apr-25,5,1,Client D,Accounts Person 3
ORD0398,Ranchi,West,Valsad,West,Payment,Accounts,Verify Invoice Details,4,18-May-25,21-May-25,On Time,1379,3,1-Apr-25,5,1,Client F,Accounts Person 3
ORD0453,Bhopal,North,Indore,West,Payment,Accounts,Verify Invoice Details,4,19-May-25,22-May-25,On Time,416,3,1-Apr-25,5,1,Client J,Accounts Person 3
ORD0516,Bangalore,East,Kolkata,East,Payment,Accounts,Verify Invoice Details,4,1-Jun-25,4-Jun-25,On Time,744,3,1-May-25,5,1,Client C,Accounts Person 3
ORD0618,Guwahati,North,Bangalore,South,Payment,Accounts,Verify Invoice Details,4,9-Jun-25,12-Jun-25,On Time,684,3,1-May-25,5,1,Client I,Accounts Person 2
ORD0620,Bangalore,South,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,27-May-25,30-May-25,Delay,1352,3,1-May-25,5,1,Client I,Accounts Person 3
ORD0687,Bhopal,East,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,31-May-25,3-Jun-25,On Time,1416,3,1-May-25,5,1,Client D,Accounts Person 3
ORD0696,Vishakhapatnam,East,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,31-May-25,3-Jun-25,On Time,381,3,1-May-25,5,1,Client D,Accounts Person 1
ORD0708,Bhopal,West,Valsad,West,Payment,Accounts,Verify Invoice Details,4,4-Jun-25,7-Jun-25,On Time,1416,3,1-May-25,5,1,Client G,Accounts Person 3
ORD0727,Mumbai,West,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,14-Jun-25,17-Jun-25,On Time,1244,3,1-May-25,5,1,Client F,Accounts Person 1
ORD0736,Bhopal,West,Bangalore,South,Payment,Accounts,Verify Invoice Details,4,17-Jun-25,20-Jun-25,On Time,1167,3,1-May-25,5,1,Client G,Accounts Person 1
ORD0741,Jaipur,South,Indore,West,Payment,Accounts,Verify Invoice Details,4,13-Jun-25,16-Jun-25,Delay,1416,3,1-May-25,5,1,Client H,Accounts Person 2
ORD0757,Kolkata,North,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,30-May-25,2-Jun-25,Delay,756,3,1-May-25,5,1,Client E,Accounts Person 2
ORD0778,Bhopal,West,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,30-May-25,2-Jun-25,On Time,746,3,1-May-25,5,1,Client D,Accounts Person 1
ORD0794,Guwahati,North,Kerala,South,Payment,Accounts,Verify Invoice Details,4,14-Jun-25,17-Jun-25,Delay,1033,3,1-May-25,5,1,Client C,Accounts Person 1
ORD0799,Bhopal,South,Jaipur,North,Payment,Accounts,Verify Invoice Details,4,8-Jun-25,11-Jun-25,On Time,965,3,1-May-25,5,1,Client J,Accounts Person 1
ORD0820,Mumbai,North,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,29-May-25,1-Jun-25,Delay,1336,3,1-May-25,5,1,Client D,Accounts Person 1
ORD0827,Delhi,West,Hyderabad,South,Payment,Accounts,Verify Invoice Details,4,30-May-25,2-Jun-25,Delay,392,3,1-May-25,5,1,Client I,Accounts Person 3
ORD0855,Chandigarh,South,Bhiwandi,West,Payment,Accounts,Verify Invoice Details,4,12-Jun-25,15-Jun-25,Delay,415,3,1-May-25,5,1,Client G,Accounts Person 2
ORD0872,Jaipur,North,Indore,West,Payment,Accounts,Verify Invoice Details,4,28-May-25,31-May-25,On Time,1259,3,1-May-25,5,1,Client E,Accounts Person 3
ORD0908,Bangalore,West,Pune,West,Payment,Accounts,Verify Invoice Details,4,8-Jun-25,11-Jun-25,On Time,372,3,1-May-25,5,1,Client H,Accounts Person 3
ORD0928,Nagpur,South,Valsad,West,Payment,Accounts,Verify Invoice Details,4,12-Jun-25,15-Jun-25,On Time,1188,3,1-May-25,5,1,Client G,Accounts Person 1
ORD0936,Nagpur,West,Kerala,South,Payment,Accounts,Verify Invoice Details,4,13-Jun-25,16-Jun-25,On Time,497,3,1-May-25,5,1,Client G,Accounts Person 1
ORD0955,Delhi,East,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,13-Jun-25,16-Jun-25,On Time,992,3,1-May-25,5,1,Client C,Accounts Person 3
ORD0985,Ahmedabad,East,Assam,West,Payment,Accounts,Verify Invoice Details,4,11-Jun-25,14-Jun-25,On Time,815,3,1-May-25,5,1,Client F,Accounts Person 1
ORD1023,Guwahati,North,Raipur,East,Payment,Accounts,Verify Invoice Details,4,14-Jul-25,17-Jul-25,On Time,445,3,1-Jun-25,5,1,Client I,Accounts Person 2
ORD1039,Kolkata,East,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,15-Jul-25,18-Jul-25,On Time,697,3,1-Jun-25,5,1,Client H,Accounts Person 3
